
run TCGA-G9-6342 Muts.csv-Tue Jun  3 13:59:17 2014
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",0
Signaling by TGF-beta Receptor Complex,1
Post-Elongation Processing of the Transcript,0
Breakdown of the nuclear lamina,0
p53-Independent G1/S DNA damage checkpoint,0
Processive synthesis on the lagging strand,0
Binding and entry of HIV virion,0
Signaling by FGFR1 fusion mutants,0
S6K1 signalling,0
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,0
Oxidative Stress Induced Senescence,3
Glycolysis,0
Advanced glycosylation endproduct receptor signaling,1
Regulation of Signaling by NODAL,0
Interactions of Vpr with host cellular proteins,1
Transport of Ribonucleoproteins into the Host Nucleus,0
Coenzyme A biosynthesis,0
APC/C:Cdc20 mediated degradation of mitotic proteins,2
IRF3-mediated induction of type I IFN,1
Synthesis of CL,0
Nicotinate metabolism,0
Circadian Repression of Expression by REV-ERBA,3
TRKA activation by NGF,0
TWIK related potassium channel (TREK),0
Acyl chain remodelling of PC,0
Clathrin derived vesicle budding,1
Triglyceride Biosynthesis,1
Pre-NOTCH Expression and Processing,0
CDT1 association with the CDC6:ORC:origin complex,0
p130Cas linkage to MAPK signaling for integrins,1
Processing of Intronless Pre-mRNAs,0
Thromboxane signalling through TP receptor,0
Signal amplification,0
DNA Replication Pre-Initiation,1
Regulation of ornithine decarboxylase (ODC),0
"Activation, myristolyation of BID and translocation to mitochondria",0
Localization of the PINCH-ILK-PARVIN complex to focal adhesions,0
Sodium-coupled phosphate cotransporters,0
Lysosome Vesicle Biogenesis,1
Binding of RNA by Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs),0
betaKlotho-mediated ligand binding,0
Lysine catabolism,0
Glycerophospholipid biosynthesis,2
Fcgamma receptor (FCGR) dependent phagocytosis,3
Signaling by FGFR4 mutants,0
Homologous recombination repair of replication-independent double-strand breaks,0
Downregulation of ERBB4 signaling,0
ERKs are inactivated,2
Cytosolic sulfonation of small molecules,0
Apoptotic execution  phase,4
Formyl peptide receptors bind formyl peptides and many other ligands,0
Transcriptional  activation of  cell cycle inhibitor p21,0
RNA Polymerase II Transcription Initiation And Promoter Clearance,1
Insulin receptor signalling cascade,4
Nonsense Mediated Decay Independent of the Exon Junction Complex,1
NFG and proNGF binds to p75NTR,0
Class II GLUTs,0
RNA Polymerase III Transcription Initiation,1
Activation of RAS in B Cells,0
Amino acid synthesis and interconversion (transamination),0
Interaction With The Zona Pellucida,0
MPS IV - Morquio syndrome A,2
MAPK targets/ Nuclear events mediated by MAP kinases,2
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways,4
TNF signaling,0
Assembly of the ORC complex at the origin of replication,0
ADP signalling through P2Y purinoceptor 12,0
Extrinsic Pathway for Apoptosis,0
Regulation of gap junction activity,1
Beta oxidation of octanoyl-CoA to hexanoyl-CoA,0
Ras activation uopn Ca2+ infux through NMDA receptor,1
Destabilization of mRNA by Butyrate Response Factor 1 (BRF1),1
Nef and signal transduction,1
Dopamine Neurotransmitter Release Cycle,0
PLCG1 events in ERBB2 signaling,0
Synthesis of 12-eicosatetraenoic acid derivatives,0
Apoptotic cleavage of cell adhesion  proteins,2
Sulfide oxidation to sulfate,0
Signaling by NODAL,0
Inhibition of Host mRNA Processing and RNA Silencing,0
Signalling to RAS,1
Purine metabolism,0
Signaling by BMP,0
Peptide hormone metabolism,2
G alpha (s) signalling events,3
Activation of BIM and translocation to mitochondria,0
"Unblocking of NMDA receptor, glutamate binding and activation",1
TRAF6 mediated NF-kB activation,2
PERK regulated gene expression,2
PI3K/AKT Signaling in Cancer,3
Transcription from mitochondrial promoters,0
Antigen Activates B Cell Receptor Leading to Generation of Second Messengers,1
Release of eIF4E,0
Purine salvage,0
Regulation by c-FLIP,0
Dimerization of procaspase-8,0
eNOS activation and regulation,0
Potassium transport channels,0
Defects in vitamin and cofactor metabolism,2
DAG and IP3 signaling,0
Regulation of AMPK activity via LKB1,1
Transcription-coupled NER (TC-NER),0
TGFBR2 MSI Frameshift Mutants in Cancer,1
Signalling by NGF,6
Signaling by EGFR,4
Type II Na+/Pi cotransporters,0
Synthesis of substrates in N-glycan biosythesis,1
Enzymatic degradation of Dopamine by monoamine oxidase,0
MicroRNA (miRNA) Biogenesis,0
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0
Synthesis of 15-eicosatetraenoic acid derivatives,0
Astrocytic Glutamate-Glutamine Uptake And Metabolism,0
Trafficking of GluR2-containing AMPA receptors,0
Response of Mtb to phagocytosis,0
Nuclear Envelope Breakdown,1
Activation of Chaperone Genes by ATF6-alpha,0
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,0
Molybdenum cofactor biosynthesis,0
Translesion synthesis by DNA polymerases bypassing lesion on DNA template,0
Regulation of Insulin Secretion by Glucagon-like Peptide-1,1
Activated NOTCH1 Transmits Signal to the Nucleus,1
Ubiquitin-dependent degradation of Cyclin D1,1
AMPK inhibits chREBP transcriptional activation activity,1
Vitamin D (calciferol) metabolism,1
RNA Polymerase I Promoter Opening,1
Prostanoid ligand receptors,0
Inhibition of Interferon Synthesis,0
Ionotropic activity of Kainate Receptors,0
Gap junction assembly,0
Opioid Signalling,1
Integration of energy metabolism,3
Synthesis of PE,1
MPS I - Hurler syndrome,2
Cholesterol biosynthesis,2
Recycling of bile acids and salts,0
Polymerase switching,0
Aquaporin-mediated transport,0
Activated TLR4 signalling,4
Ficolins bind to repetitive carbohydrate structures on the target cell surface,0
Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks,0
Anchoring fibril formation,0
Lectin pathway of complement activation,0
Displacement of DNA glycosylase by  APE1,1
Signaling by ERBB2,4
Metabolism of nitric oxide,0
Fibronectin matrix formation,0
Amplification of signal from the kinetochores,0
Resolution of Abasic Sites (AP sites),1
FGFR1c ligand binding and activation,1
Urea cycle,0
Fructose catabolism,0
Platelet sensitization by LDL,0
Termination of O-glycan biosynthesis,2
Bicarbonate transporters,0
Common Pathway,0
Rhesus glycoproteins mediate ammonium transport.,0
Metal ion SLC transporters,0
Minus-strand DNA synthesis,0
Regulation of Complement cascade,1
Intrinsic Pathway,1
Transport and synthesis of PAPS,0
Signaling by FGFR mutants,2
Metabolism of folate and pterines,0
PKB-mediated events,1
Phospholipase C-mediated cascade,2
Phagosomal maturation (early endosomal stage),0
Adenylate cyclase inhibitory pathway,0
Axonal growth stimulation,0
Regulatory RNA pathways,0
Notch-HLH transcription pathway,0
FBXW7 Mutants and NOTCH1 in Cancer,2
Ca-dependent events,1
Cell-extracellular matrix interactions,2
Platelet Aggregation (Plug Formation),1
Phenylalanine and tyrosine catabolism,0
Activation of Matrix Metalloproteinases,2
SLC-mediated transmembrane transport,2
Signaling by Interleukins,2
GPCR ligand binding,7
G1/S Transition,2
Clearance of Nuclear Envelope Membranes from Chromatin,1
mTOR signalling,1
Synthesis of PIPs at the Golgi membrane,0
Linoleic acid (LA) metabolism,0
mRNA Editing,1
Sodium/Proton exchangers,1
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,2
Activation of BH3-only proteins,0
Activation of PUMA and translocation to mitochondria,0
RNA Polymerase II HIV Promoter Escape,1
p38MAPK events,0
Voltage gated Potassium channels,7
Activation of CaMK IV,0
Activation of ATR in response to replication stress,1
Toll Like Receptor 10 (TLR10) Cascade,4
Reversal of Alkylation Damage By DNA Dioxygenases,0
Inositol transporters,0
Phosphorylation of Emi1,0
Metabolism of mRNA,3
Dermatan sulfate biosynthesis,0
Heparan sulfate/heparin (HS-GAG) metabolism,1
CREB phosphorylation through the activation of CaMKK,0
MEK activation,0
Interferon Signaling,4
FGFR1c and Klotho ligand binding and activation,0
MPS II - Hunter syndrome,2
mRNA Splicing - Minor Pathway,2
Stimulation of the cell death response by PAK-2p34,1
Crosslinking of collagen fibrils,0
Integration of viral DNA into host genomic DNA,1
Scavenging by Class F Receptors,0
Regulation of Insulin Secretion by Acetylcholine,0
Norepinephrine Neurotransmitter Release Cycle,0
Integrin alphaIIb beta3 signaling,1
Utilization of Ketone Bodies,0
Metabolism of amino acids and derivatives,2
Generic Transcription Pathway,9
Export of Viral Ribonucleoproteins from Nucleus,0
Pre-NOTCH Processing in Golgi,0
"Transfer of SUMO from E1 to E2 (UBE2I, UBC9)",0
Synthesis and interconversion of nucleotide di- and triphosphates,1
Activation of GABAB receptors,0
Influenza Viral RNA Transcription and Replication,0
mitochondrial fatty acid beta-oxidation of saturated fatty acids,0
Terminal pathway of complement,1
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1
Global Genomic NER (GG-NER),0
Scavenging by Class H Receptors,0
HIV Transcription Initiation,1
Platelet homeostasis,5
Mitotic G1-G1/S phases,3
FCERI mediated NF-kB activation,1
Pyruvate metabolism and Citric Acid (TCA) cycle,1
Formation of RNA Pol II elongation complex,0
Serotonin receptors,1
Prolactin receptor signaling,2
Cleavage of Growing Transcript in the Termination Region,0
PPARA Activates Gene Expression,6
Formation of the Early Elongation Complex,0
EGFR downregulation,0
SMAD4 MH2 Domain Mutants in Cancer,1
Fertilization,1
Destabilization of mRNA by AUF1 (hnRNP D0),0
CTLA4 inhibitory signaling,0
Regulation of the Fanconi anemia pathway,0
Degradation of cysteine and homocysteine,0
Mitochondrial transcription initiation,0
Pre-NOTCH Transcription and Translation,0
Defective HLCS causes multiple carboxylase deficiency,2
Multifunctional anion exchangers,0
Interaction With Cumulus Cells,0
Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),6
Neurophilin interactions with VEGF and VEGFR,0
Death Receptor  Signalling,0
Botulinum neurotoxicity,0
Loss of Function of TGFBR2 in Cancer,1
Defective BTD causes biotidinase deficiency,2
Growth hormone receptor signaling,3
Apoptotic factor-mediated response,1
Abacavir transport and metabolism,0
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,1
Zinc influx into cells by the SLC39 gene family,0
Downstream signal transduction,4
Ion transport by P-type ATPases,1
Synthesis of dolichyl-phosphate mannose,0
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",0
FGFR4 ligand binding and activation,1
ERK activation,1
Toll-Like Receptors Cascades,5
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),0
GPVI-mediated activation cascade,0
ABH3 mediated Reversal of Alkylation Damage,0
SHC activation,0
PIP3 activates AKT signaling,3
Regulation of pyruvate dehydrogenase (PDH) complex,0
GRB2 events in EGFR signaling,1
The fatty acid cycling model,0
Regulation of IFNG signaling,0
Signaling by constitutively active EGFR,0
Alternative complement activation,0
Double-Strand Break Repair,1
mTORC1-mediated signalling,0
NCAM signaling for neurite out-growth,1
Inhibition of Insulin Secretion by Adrenaline/Noradrenaline,0
Glycoprotein hormones,0
Heme biosynthesis,0
Early Phase of HIV Life Cycle,1
RORA Activates Circadian Expression,3
Activation of DNA fragmentation factor,0
Gap-filling DNA repair synthesis and ligation in TC-NER,0
CYP2E1 reactions,1
Pyrophosphate hydrolysis,0
Ethanol oxidation,0
Nuclear import of Rev protein,0
ER to Golgi Transport,1
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,0
Beta defensins,0
ADP signalling through P2Y purinoceptor 1,0
Toll Like Receptor 7/8 (TLR7/8) Cascade,5
Acyl chain remodelling of PG,0
Insulin receptor recycling,0
Recycling of eIF2:GDP,0
Collagen formation,2
Retrograde neurotrophin signalling,0
Formation of annular gap junctions,0
MPS IIIB - Sanfilippo syndrome B,2
Activation of BMF and translocation to mitochondria,0
Spry regulation of FGF signaling,1
SMAD2/3 MH2 Domain Mutants in Cancer,1
Keratan sulfate/keratin metabolism,2
TGF-beta receptor signaling activates SMADs,1
Negative regulators of RIG-I/MDA5 signaling,1
"Monoamines are oxidized to aldehydes by MAOA and MAOB, producing NH3 and H2O2",0
Autodegradation of the E3 ubiquitin ligase COP1,0
Conjugation of salicylate with glycine,0
FGFR3 ligand binding and activation,1
cGMP effects,1
"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription",3
Synthesis of PC,0
Nuclear signaling by ERBB4,2
Costimulation by the CD28 family,2
Signal transduction by L1,1
Toll Like Receptor TLR1:TLR2 Cascade,4
Mitotic Spindle Checkpoint,2
3' -UTR-mediated translational regulation,1
Folding of actin by CCT/TriC,0
Toll Like Receptor 2 (TLR2) Cascade,4
Regulation of APC/C activators between G1/S and early anaphase,2
GP1b-IX-V activation signalling,0
Signaling by NOTCH4,0
APC/C-mediated degradation of cell cycle proteins,2
Phosphorylation of CD3 and TCR zeta chains,1
t(4;14) translocations of FGFR3,0
Base Excision Repair,1
Amino Acid conjugation,0
Conjugation of benzoate with glycine,0
Abnormal metabolism in phenylketonuria,0
Meiotic Recombination,3
Influenza Life Cycle,0
p53-Independent DNA Damage Response,0
Postsynaptic nicotinic acetylcholine receptors,0
Vitamin C (ascorbate) metabolism,0
Regulation of beta-cell development,1
SHC-related events,1
Recruitment of mitotic centrosome proteins and complexes,1
Host Interactions with Influenza Factors,0
"Biosynthesis of A2E, implicated in retinal degradation",0
Regulation of KIT signaling,0
N-glycan trimming and elongation in the cis-Golgi,0
RNA Polymerase II Promoter Escape,1
Citric acid cycle (TCA cycle),1
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0
Digestion of dietary lipid,0
RNA Polymerase I Promoter Clearance,2
Fc epsilon receptor (FCERI) signaling,7
Nonhomologous End-joining (NHEJ),1
Apoptosis induced DNA fragmentation,0
Orexin and neuropeptides FF and QRFP bind to their respective receptors,0
Regulation of Apoptosis,2
mRNA Capping,0
Endosomal Sorting Complex Required For Transport (ESCRT),1
Post-translational protein modification,6
Hydroxycarboxylic acid-binding receptors,0
NRIF signals cell death from the nucleus,0
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0
Collagen biosynthesis and modifying enzymes,2
Cross-presentation of soluble exogenous antigens (endosomes),0
Regulation of gene expression in early pancreatic precursor cells,1
Retinoid cycle disease events,0
COPII (Coat Protein 2) Mediated Vesicle Transport,1
Constitutive Signaling by NOTCH1 PEST Domain Mutants,1
Regulation of Water Balance by Renal Aquaporins,0
A tetrasaccharide linker sequence is required for GAG synthesis,0
p53-Dependent G1/S DNA damage checkpoint,0
Platelet calcium homeostasis,2
Phase 1 - Functionalization of compounds,2
RAF phosphorylates MEK,0
Pentose phosphate pathway (hexose monophosphate shunt),0
IRS activation,0
Cytokine Signaling in Immune system,8
PI3K Cascade,3
Assembly of the pre-replicative complex,1
Trafficking of dietary sterols,0
ER-Phagosome pathway,0
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor,0
"Incretin Synthesis, Secretion, and Inactivation",0
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,1
Scavenging by Class A Receptors,0
SHC-mediated signalling,1
Activation of G protein gated Potassium channels,0
Dual incision reaction in GG-NER,0
Activation of NF-kappaB in B Cells,1
PI3K/AKT activation,3
Adherens junctions interactions,1
Dopamine receptors,0
CaM pathway,0
Transcriptional Regulation of White Adipocyte Differentiation,7
Thyroxine biosynthesis,0
Recognition and association of DNA glycosylase with site containing an affected purine,0
Tat-mediated elongation of the HIV-1 transcript,0
PECAM1 interactions,0
Antigen processing: Ubiquitination & Proteasome degradation,5
Metabolism of polyamines,0
Elevation of cytosolic Ca2+ levels,2
Beta oxidation of palmitoyl-CoA to myristoyl-CoA,0
Mucopolysaccharidoses,2
Antagonism of Activin by Follistatin,0
SLBP independent Processing of Histone Pre-mRNAs,0
Mtb iron assimilation by chelation,0
M Phase,6
mRNA Splicing - Major Pathway,2
G2/M DNA replication checkpoint,0
Mitochondrial Fatty Acid Beta-Oxidation,0
Calnexin/calreticulin cycle,0
Vif-mediated degradation of APOBEC3G,0
Sema4D induced cell migration and growth-cone collapse,1
Fanconi Anemia pathway,0
p75NTR signals via NF-kB,1
RNA Polymerase I Promoter Escape,1
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,0
Phospholipid metabolism,2
Neurotransmitter Release Cycle,0
DNA Damage Recognition in GG-NER,0
Steroid hormones,1
Adenosine P1 receptors,0
NCAM1 interactions,0
"Cell Cycle, Mitotic",10
Attachment of GPI anchor to uPAR,0
"Fatty acid, triacylglycerol, and ketone body metabolism",8
Defects in biotin (Btn) metabolism,2
Golgi to ER Retrograde Transport,0
Cam-PDE 1 activation,0
Bile salt and organic anion SLC transporters,0
Interleukin receptor SHC signaling,0
CDC6 association with the ORC:origin complex,0
Sterols are 12-hydroxylated by CYP8B1,0
WNT ligand biogenesis and trafficking,3
Activation of PKB,0
Synthesis of very long-chain fatty acyl-CoAs,0
Androgen biosynthesis,0
Tandem pore domain halothane-inhibited K+ channel (THIK),0
Rap1 signalling,0
Hypusine synthesis from eIF5A-lysine,0
Sphingolipid metabolism,0
Elastic fibre formation,0
G1/S DNA Damage Checkpoints,0
Amplification of signal from unattached  kinetochores via a MAD2  inhibitory signal,0
Defective MUT causes methylmalonic aciduria mut type,2
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),0
Regulation of Insulin Secretion,1
Phase II conjugation,0
PI3K events in ERBB4 signaling,3
Rev-mediated nuclear export of HIV RNA,0
Degradation of the extracellular matrix,5
Hyaluronan uptake and degradation,0
Bile acid and bile salt metabolism,0
Synthesis of IPs in the ER lumen,0
Inositol phosphate metabolism,0
Signaling by NOTCH2,0
HS-GAG degradation,0
HS-GAG biosynthesis,1
Neurotransmitter uptake and Metabolism In Glial Cells,0
p75 NTR receptor-mediated signalling,1
Pyruvate metabolism,0
Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes,0
Processing of DNA double-strand break ends,0
Post NMDA receptor activation events,2
The citric acid (TCA) cycle and respiratory electron transport,1
Inactivation of APC/C via direct inhibition of the APC/C complex,2
Effects of PIP2 hydrolysis,2
AKT phosphorylates targets in the nucleus,0
DAP12 signaling,4
Regulation of IFNA signaling,0
PI-3K cascade,3
Oncogene Induced Senescence,2
Hyaluronan biosynthesis and export,0
L13a-mediated translational silencing of Ceruloplasmin expression,1
Inhibition of PKR,0
Fusion of the Influenza Virion to the Host Cell Endosome,0
Intrinsic Pathway for Apoptosis,1
Peptide chain elongation,0
Serotonin Neurotransmitter Release Cycle,0
Release,0
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels,0
IRS-mediated signalling,4
CRMPs in Sema3A signaling,1
RNA Polymerase III Transcription Initiation From Type 2 Promoter,0
Viral mRNA Translation,0
SCF(Skp2)-mediated degradation of p27/p21,0
Hyaluronan metabolism,0
Regulation of thyroid hormone activity,0
Cyclin D associated events in G1,2
Transcriptional activation of p53 responsive genes,0
TRAF6 mediated IRF7 activation,1
Formation of the Editosome,0
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,4
Cell-cell junction organization,1
Beta oxidation of myristoyl-CoA to lauroyl-CoA,0
snRNP Assembly,0
activated TAK1 mediates p38 MAPK activation,0
Inflammasomes,0
ATM mediated phosphorylation of repair proteins,0
Dissolution of Fibrin Clot,2
Retinoid metabolism and transport,1
"Synthesis of IP2, IP, and Ins in the cytosol",0
Acyl chain remodelling of PE,0
CREB phosphorylation through the activation of CaMKII,1
Activation of Genes by ATF4,2
Peptide ligand-binding receptors,3
Downstream signaling of activated FGFR,4
Formation of editosomes by ADAR proteins,1
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0
The proton buffering model,0
NrCAM interactions,0
Synthesis of PA,0
Regulation by TREX1,0
Removal of licensing factors from origins,2
Membrane binding and targetting of GAG proteins,0
APC/C:Cdc20 mediated degradation of Cyclin B,1
Activation of Chaperones by ATF6-alpha,0
Cytochrome P450 - arranged by substrate type,2
Depyrimidination,0
Role of phospholipids in phagocytosis,1
Packaging Of Telomere Ends,1
PKA activation,0
DNA Damage Bypass,0
Regulation of Glucokinase by Glucokinase Regulatory Protein,0
COX reactions,0
Centrosome maturation,1
Toll Like Receptor TLR6:TLR2 Cascade,4
APC/C:Cdc20 mediated degradation of Securin,1
GRB2 events in ERBB2 signaling,1
Energy dependent regulation of mTOR by LKB1-AMPK,1
Small Interfering RNA (siRNA) Biogenesis,0
Ubiquitin-dependent degradation of Cyclin D,1
Biotin transport and metabolism,1
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,2
Removal of aminoterminal propeptides from gamma-carboxylated proteins,0
FGFR1b ligand binding and activation,1
Highly calcium permeable nicotinic acetylcholine receptors,0
Creatine metabolism,0
Sperm Motility And Taxes,1
Cell Cycle Checkpoints,3
Keratan sulfate biosynthesis,2
G2/M Checkpoints,1
Respiratory electron transport,0
Transport of Glycerol from Adipocytes to the Liver by Aquaporins,0
Prostacyclin signalling through prostacyclin receptor,0
Abacavir transmembrane transport,0
TWIK-related alkaline pH activated K+ channel (TALK),0
Arachidonic acid metabolism,2
Virus Assembly and Release,0
Synthesis of Dolichyl-phosphate,1
Amine compound SLC transporters,0
Electron Transport from NADPH to Ferredoxin,0
Defensins,0
Glucose metabolism,2
Ion channel transport,4
Transport of Mature Transcript to Cytoplasm,0
RNA Polymerase II Pre-transcription Events,1
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,0
Inactivation of Cdc42 and Rac,1
Signalling to p38 via RIT and RIN,1
Glycosaminoglycan metabolism,2
mRNA Decay by 5' to 3' Exoribonuclease,0
Formation of ATP by chemiosmotic coupling,0
RNA Polymerase III Transcription,1
NOTCH1 Intracellular Domain Regulates Transcription,1
NRAGE signals death through JNK,0
Cellular response to hypoxia,0
"Base-Excision Repair, AP Site Formation",0
"Interleukin-3, 5 and GM-CSF signaling",0
CD28 dependent PI3K/Akt signaling,0
Pyrimidine catabolism,1
NOTCH2 Activation and Transmission of Signal to the Nucleus,0
Association of TriC/CCT with target proteins during biosynthesis,1
Branched-chain amino acid catabolism,0
RSK activation,1
SMAC binds to IAPs,1
Biological oxidations,2
Lipoprotein metabolism,2
Constitutive PI3K/AKT Signaling in Cancer,3
Gap junction trafficking and regulation,1
N-Glycan antennae elongation,0
Metabolism of lipids and lipoproteins,17
MPS IIIA - Sanfilippo syndrome A,2
Metabolism of carbohydrates,4
Asparagine N-linked glycosylation,2
Cyclin E associated events during G1/S transition,1
GAB1 signalosome,3
ECM proteoglycans,2
RNA Polymerase I Transcription Initiation,1
Na+-dependent glucose transporters,0
Regulation of activated PAK-2p34 by proteasome mediated degradation,1
NOTCH2 intracellular domain regulates transcription,0
Gap junction trafficking,0
Activation of the AP-1 family of transcription factors,1
Nonsense-Mediated Decay,1
NGF signalling via TRKA from the plasma membrane,5
Presynaptic phase of homologous DNA pairing and strand exchange,0
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1
Mitotic Metaphase and Anaphase,5
Activation of the pre-replicative complex,1
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0
Plasmalogen biosynthesis,0
Phosphate bond hydrolysis by NUDT proteins,0
Formation of a pool of free 40S subunits,0
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,0
Cross-presentation of particulate exogenous antigens (phagosomes),0
Signaling by FGFR2 mutants,2
Hexose transport,0
mRNA 3'-end processing,0
RNA Polymerase I Transcription,2
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0
Formation of tubulin folding intermediates by CCT/TriC,0
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0
Regulation of gene expression in beta cells,0
Methylation,0
PI and PC transport between ER and Golgi membranes,0
"BoNT Light Chain Types B, D, and F cleave VAMP/Synaptobrevin",0
Conjugation of SUMO to E1 (UBA2:SAE1),0
Transport of Mature mRNA Derived from an Intronless Transcript,0
Axonal growth inhibition (RHOA activation),0
GABA A (rho) receptor activation,0
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,1
RNA Polymerase II Transcription Initiation,1
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,0
Negative regulation of the PI3K/AKT network,0
Reuptake of GABA,0
Klotho-mediated ligand binding,0
Muscarinic acetylcholine receptors,0
CD28 co-stimulation,1
mRNA Processing,3
Integrin cell surface interactions,2
Beta-oxidation of pristanoyl-CoA,0
Polymerase switching on the C-strand of the telomere,0
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,1
Electric Transmission Across Gap Junctions,0
Adrenaline signalling through Alpha-2 adrenergic receptor,0
Glyoxylate metabolism,1
Homologous Recombination Repair,0
G1/S-Specific Transcription,0
Downregulation of SMAD2/3:SMAD4 transcriptional activity,0
Sema4D mediated inhibition of cell attachment and migration,0
Kinesins,0
Switching of origins to a post-replicative state,2
SHC1 events in ERBB4 signaling,1
Late Phase of HIV Life Cycle,1
