MO_1008-Tumor Bone,,,,,,,
CRPC,,,,,,,
bone,,,,,,,
,HAS1,1,,,,,
,HAX1,1,,,,,
,HCFC1R1,1,,,,,
,HCN3,1,,,,,
,HHLA1,1,,,,,
,HMOX2,1,,,,,
,HPYR1,1,,,,,
,HRNR,1,,,,,
,HSF1,1,,,,,
,HSP90AA4P,1,,,,,
,IER5,1,,,,,
,IL32,1,,,,,
,IL6R,1,,,,,
,ILF2,1,,,,,
,INTS3,1,,,,,
,IVL,1,,,,,
,JPH1,1,,,,,
,JRK,1,,,,,
,JTB,1,,,,,
,KCNB2,1,,,,,
,KCNK9,1,,,,,
,KCNN3,1,,,,,
,KCNQ3,1,,,,,
,KHDRBS3,1,,,,,
,KIAA0196,1,,,,,
,KIAA1244,1,,,,,
,KIAA1875,1,,,,,
,KIFC2,1,,,,,
,KIR3DX1,1,,,,,
,KPRP,1,,,,,
,KREMEN2,1,,,,,
,KRTAP10-1,1,,,,,
,KRTAP10-10,1,,,,,
,KRTAP10-11,1,,,,,
,KRTAP10-12,1,,,,,
,KRTAP10-2,1,,,,,
,KRTAP10-3,1,,,,,
,KRTAP10-4,1,,,,,
,KRTAP10-5,1,,,,,
,KRTAP10-6,1,,,,,
,KRTAP10-7,1,,,,,
,KRTAP10-8,1,,,,,
,KRTAP10-9,1,,,,,
,KRTAP12-1,1,,,,,
,KRTAP12-2,1,,,,,
,KRTAP12-3,1,,,,,
,KRTAP12-4,1,,,,,
,KRTCAP2,1,,,,,
,LACTB2,1,,,,,
,LCE1A,1,,,,,
,LCE1B,1,,,,,
,LCE1C,1,,,,,
,LCE1D,1,,,,,
,LCE1E,1,,,,,
,LCE1F,1,,,,,
,LCE2A,1,,,,,
,LCE2B,1,,,,,
,LCE2C,1,,,,,
,LCE2D,1,,,,,
,LCE3A,1,,,,,
,LCE3B,1,,,,,
,LCE3C,1,,,,,
,LCE3D,1,,,,,
,LCE3E,1,,,,,
,LCE4A,1,,,,,
,LCE5A,1,,,,,
,LCE6A,1,,,,,
,LELP1,1,,,,,
,LENEP,1,,,,,
,LILRA1,1,,,,,
,LILRA2,1,,,,,
,LILRB1,1,,,,,
,LILRB4,1,,,,,
,LINC00051,1,,,,,
,LINC00514,1,,,,,
,LOC100130298,1,,,,,
,LOC100130301,1,,,,,
,LOC100132891,1,,,,,
,LOC100133669,1,,,,,
,LOC100288181,1,,,,,
,LOC100288255,1,,,,,
,LOC100505666,1,,,,,
,LOC100505718,1,,,,,
,LOC100507501,1,,,,,
,LOC286094,1,,,,,
,LOC286189,1,,,,,
,LOC286190,1,,,,,
,LOC339975,1,,,,,
,LOC392232,1,,,,,
,LOC641367,1,,,,,
,LOC731779,1,,,,,
,LOR,1,,,,,
,LRRC14,1,,,,,
,LRRC24,1,,,,,
,LRRC6,1,,,,,
,LY6D,1,,,,,
,LY6E,1,,,,,
,LY6H,1,,,,,
,LY6K,1,,,,,
,LY96,1,,,,,
,LYNX1,1,,,,,
,LYPD2,1,,,,,
,MAF1,1,,,,,
,MAFA,1,,,,,
,MAPK15,1,,,,,
,MCMDC2,1,,,,,
,MEFV,1,,,,,
,MFSD3,1,,,,,
,MICAL3,1,,,,,
,MIR-1270-2/1270,1,,,,,
,MIR-190B/190B,1,,,,,
,MIR-4258/4258,1,,,,,
,MIR1204,1,,,,,
,MIR1205,1,,,,,
,MIR1206,1,,,,,
,MIR1207,1,,,,,
,MIR1208,1,,,,,
,MIR1234,1,,,,,
,MIR125A,1,,,,,
,MIR1270-1,1,,,,,
,MIR190B,1,,,,,
,MIR30B,1,,,,,
,MIR30D,1,,,,,
,MIR4258,1,,,,,
,MIR4472-1,1,,,,,
,MIR4664,1,,,,,
,MIR555,1,,,,,
,MIR643,1,,,,,
,MIR648,1,,,,,
,MIR661,1,,,,,
,MIR92B,1,,,,,
,MIR937,1,,,,,
,MIR939,1,,,,,
,MMP25,1,,,,,
,MR1,1,,,,,
,MROH1,1,,,,,
,MROH6,1,,,,,
,MSC,1,,,,,
,MTRNR2L4,1,,,,,
,MTSS1,1,,,,,
,MTX1,1,,,,,
,MUC1,1,,,,,
,MUC12,1,,,,,
,MYC,1,,,,,
,NAA60,1,,,,,
,NAPRT1,1,,,,,
,NCOA2,1,,,,,
,NCOA4,1,,,,,
,NDRG1,1,,,,,
,NDUFB9,1,,,,,
,NLRC3,1,,,,,
,NMRAL1,1,,,,,
,NPR1,1,,,,,
,NRBP2,1,,,,,
,NSMCE2,1,,,,,
,NUP210L,1,,,,,
,OC90,1,,,,,
,OPLAH,1,,,,,
,OR1F1,1,,,,,
,OR1F2P,1,,,,,
,OR2C1,1,,,,,
,PAM16,1,,,,,
,PAQR4,1,,,,,
,PARP10,1,,,,,
,PBOV1,1,,,,,
,PBXIP1,1,,,,,
,PCAT1,1,,,,,
,PERP,1,,,,,
,PGLYRP3,1,,,,,
,PGLYRP4,1,,,,,
,PHF20L1,1,,,,,
,PKLR,1,,,,,
,PKMYT1,1,,,,,
,PLEC,1,,,,,
,PMVK,1,,,,,
,POU5F1B,1,,,,,
,POU5F1P4,1,,,,,
,PPP1R16A,1,,,,,
,PPP1R42,1,,,,,
,PPP2R1A,1,,,,,
,PRDM14,1,,,,,
,PREX2,1,,,,,
,PRR9,1,,,,,
,PRSS21,1,,,,,
,PRSS22,1,,,,,
,PRSS27,1,,,,,
,PRSS30P,1,,,,,
,PRSS33,1,,,,,
,PRSS41,1,,,,,
,PSCA,1,,,,,
,PTK2,1,,,,,
,PTP4A3,1,,,,,
,PTPRB,1,,,,,
,PUF60,1,,,,,
,PVT1,1,,,,,
,PYCRL,1,,,,,
,PYGO2,1,,,,,
,RAB13,1,,,,,
,RBMY1A3P,1,,,,,
,RDH10,1,,,,,
,RECQL4,1,,,,,
,RHPN1,1,,,,,
,RHPN1-AS1,1,,,,,
,RING1,1,,,,,
,RNF139,1,,,,,
,RPL7,1,,,,,
,RPL8,1,,,,,
,RPS27,1,,,,,
,RPTN,1,,,,,
,RUSC1,1,,,,,
,RUSC1-AS1,1,,,,,
,S100A1,1,,,,,
,S100A12,1,,,,,
,S100A13,1,,,,,
,S100A14,1,,,,,
,S100A16,1,,,,,
,S100A2,1,,,,,
,S100A3,1,,,,,
,S100A4,1,,,,,
,S100A5,1,,,,,
,S100A6,1,,,,,
,S100A7,1,,,,,
,S100A7A,1,,,,,
,S100A7L2,1,,,,,
,S100A8,1,,,,,
,S100A9,1,,,,,
,SBSPON,1,,,,,
,SCAMP3,1,,,,,
,SCRIB,1,,,,,
,SCRT1,1,,,,,
,SCXB,1,,,,,
,SEC16B,1,,,,,
,SGK3,1,,,,,
,SHARPIN,1,,,,,
,SHC1,1,,,,,
,SHE,1,,,,,
,SLA,1,,,,,
,SLC27A3,1,,,,,
,SLC39A1,1,,,,,
,SLC39A4,1,,,,,
,SLC45A4,1,,,,,
,SLC50A1,1,,,,,
,SLC52A2,1,,,,,
,SLCO5A1,1,,,,,
,SLURP1,1,,,,,
,SLX4,1,,,,,
,SMCP,1,,,,,
,SNAPIN,1,,,,,
,SNHG6,1,,,,,
,SNORD87,1,,,,,
,SPACA6P,1,,,,,
,SPATC1,1,,,,,
,SPRR1A,1,,,,,
,SPRR1B,1,,,,,
,SPRR2A,1,,,,,
,SPRR2B,1,,,,,
,SPRR2C,1,,,,,
,SPRR2D,1,,,,,
,SPRR2E,1,,,,,
,SPRR2F,1,,,,,
,SPRR2G,1,,,,,
,SPRR3,1,,,,,
,SPRR4,1,,,,,
,SQLE,1,,,,,
,SRL,1,,,,,
,SRRM2,1,,,,,
,ST3GAL1,1,,,,,
,STAU2,1,,,,,
,STX6,1,,,,,
,SULF1,1,,,,,
,TATDN1,1,,,,,
,TCEB1,1,,,,,
,TCEB2,1,,,,,
,TCF24,1,,,,,
,TCHH,1,,,,,
,TCHHL1,1,,,,,
,TDRD10,1,,,,,
,TERF1,1,,,,,
,TFAP4,1,,,,,
,TG,1,,,,,
,THBS3,1,,,,,
,THEM6,1,,,,,
,THOC6,1,,,,,
,TIGD5,1,,,,,
,TIGD7,1,,,,,
,TMED10P1,1,,,,,
,TMEM249,1,,,,,
,TMEM65,1,,,,,
,TMEM70,1,,,,,
,TMEM71,1,,,,,
,TNFRSF12A,1,,,,,
,TONSL,1,,,,,
,TOP1MT,1,,,,,
,TPM3,1,,,,,
,TRAM1,1,,,,,
,TRAP1,1,,,,,
,TRAPPC9,1,,,,,
,TRIB1,1,,,,,
,TRIM46,1,,,,,
,TRIML1,1,,,,,
,TRIML2,1,,,,,
,TRMT12,1,,,,,
,TRPA1,1,,,,,
,TSNARE1,1,,,,,
,TSPEAR,1,,,,,
,TSPY1,1,,,,,
,TSPY3,1,,,,,
,TSPY4,1,,,,,
,TSPY8,1,,,,,
,TSTA3,1,,,,,
,TTTY11,1,,,,,
,TTTY12,1,,,,,
,TTTY16,1,,,,,
,TTTY18,1,,,,,
,TTTY19,1,,,,,
,TTTY20,1,,,,,
,UBALD1,1,,,,,
,UBAP2L,1,,,,,
,UBE2Q1,1,,,,,
,UBE2W,1,,,,,
,VASN,1,,,,,
,VN1R2,1,,,,,
,VN1R4,1,,,,,
,VPS28,1,,,,,
,WDR27,1,,,,,
,WISP1,1,,,,,
,XKR9,1,,,,,
,ZBTB7B,1,,,,,
,ZC3H3,1,,,,,
,ZFAT,1,,,,,
,ZFAT-AS1,1,,,,,
,ZFP41,1,,,,,
,ZFP42,1,,,,,
,ZG16B,1,,,,,
,ZNF100,1,,,,,
,ZNF137P,1,,,,,
,ZNF14,1,,,,,
,ZNF16,1,,,,,
,ZNF160,1,,,,,
,ZNF174,1,,,,,
,ZNF200,1,,,,,
,ZNF205,1,,,,,
,ZNF208,1,,,,,
,ZNF213,1,,,,,
,ZNF250,1,,,,,
,ZNF251,1,,,,,
,ZNF252P,1,,,,,
,ZNF252P-AS1,1,,,,,
,ZNF253,1,,,,,
,ZNF257,1,,,,,
,ZNF263,1,,,,,
,ZNF28,1,,,,,
,ZNF320,1,,,,,
,ZNF321P,1,,,,,
,ZNF34,1,,,,,
,ZNF347,1,,,,,
,ZNF350,1,,,,,
,ZNF415,1,,,,,
,ZNF429,1,,,,,
,ZNF43,1,,,,,
,ZNF430,1,,,,,
,ZNF431,1,,,,,
,ZNF432,1,,,,,
,ZNF468,1,,,,,
,ZNF480,1,,,,,
,ZNF486,1,,,,,
,ZNF492,1,,,,,
,ZNF493,1,,,,,
,ZNF506,1,,,,,
,ZNF517,1,,,,,
,ZNF525,1,,,,,
,ZNF528,1,,,,,
,ZNF534,1,,,,,
,ZNF572,1,,,,,
,ZNF577,1,,,,,
,ZNF578,1,,,,,
,ZNF597,1,,,,,
,ZNF600,1,,,,,
,ZNF610,1,,,,,
,ZNF611,1,,,,,
,ZNF613,1,,,,,
,ZNF614,1,,,,,
,ZNF615,1,,,,,
,ZNF616,1,,,,,
,ZNF623,1,,,,,
,ZNF626,1,,,,,
,ZNF649,1,,,,,
,ZNF665,1,,,,,
,ZNF675,1,,,,,
,ZNF676,1,,,,,
,ZNF677,1,,,,,
,ZNF681,1,,,,,
,ZNF682,1,,,,,
,ZNF696,1,,,,,
,ZNF7,1,,,,,
,ZNF701,1,,,,,
,ZNF702P,1,,,,,
,ZNF707,1,,,,,
,ZNF708,1,,,,,
,ZNF714,1,,,,,
,ZNF724P,1,,,,,
,ZNF729,1,,,,,
,ZNF737,1,,,,,
,ZNF738,1,,,,,
,ZNF75A,1,,,,,
,ZNF766,1,,,,,
,ZNF808,1,,,,,
,ZNF816,1,,,,,
,ZNF816-ZNF321P,1,,,,,
,ZNF826P,1,,,,,
,ZNF83,1,,,,,
,ZNF836,1,,,,,
,ZNF841,1,,,,,
,ZNF845,1,,,,,
,ZNF85,1,,,,,
,ZNF880,1,,,,,
,ZNF90,1,,,,,
,ZNF91,1,,,,,
,ZNF93,1,,,,,
,ZNF98,1,,,,,
,ZNF99,1,,,,,
,ZSCAN10,1,,,,,
,ZSCAN32,1,,,,,
