
run TCGA-CH-5739 COMB.csv-Mon Jun  9 16:21:33 2014
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",7
Signaling by TGF-beta Receptor Complex,6
Post-Elongation Processing of the Transcript,3
Breakdown of the nuclear lamina,0
p53-Independent G1/S DNA damage checkpoint,0
Processive synthesis on the lagging strand,0
Binding and entry of HIV virion,0
Signaling by FGFR1 fusion mutants,0
S6K1 signalling,1
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,0
Oxidative Stress Induced Senescence,3
Glycolysis,1
Advanced glycosylation endproduct receptor signaling,1
Regulation of Signaling by NODAL,0
Interactions of Vpr with host cellular proteins,2
Transport of Ribonucleoproteins into the Host Nucleus,2
Coenzyme A biosynthesis,1
APC/C:Cdc20 mediated degradation of mitotic proteins,0
IRF3-mediated induction of type I IFN,2
Synthesis of CL,0
Nicotinate metabolism,3
Circadian Repression of Expression by REV-ERBA,3
TRKA activation by NGF,0
TWIK related potassium channel (TREK),0
Acyl chain remodelling of PC,2
Clathrin derived vesicle budding,3
Triglyceride Biosynthesis,2
Pre-NOTCH Expression and Processing,4
CDT1 association with the CDC6:ORC:origin complex,1
p130Cas linkage to MAPK signaling for integrins,2
Processing of Intronless Pre-mRNAs,1
Thromboxane signalling through TP receptor,1
Signal amplification,1
DNA Replication Pre-Initiation,3
Regulation of ornithine decarboxylase (ODC),1
"Activation, myristolyation of BID and translocation to mitochondria",0
Localization of the PINCH-ILK-PARVIN complex to focal adhesions,0
Sodium-coupled phosphate cotransporters,0
Lysosome Vesicle Biogenesis,1
Binding of RNA by Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs),1
betaKlotho-mediated ligand binding,0
Lysine catabolism,0
Glycerophospholipid biosynthesis,5
Fcgamma receptor (FCGR) dependent phagocytosis,3
Signaling by FGFR4 mutants,0
Homologous recombination repair of replication-independent double-strand breaks,3
Downregulation of ERBB4 signaling,1
ERKs are inactivated,3
Cytosolic sulfonation of small molecules,4
Apoptotic execution  phase,4
Formyl peptide receptors bind formyl peptides and many other ligands,0
Transcriptional  activation of  cell cycle inhibitor p21,0
RNA Polymerase II Transcription Initiation And Promoter Clearance,1
Insulin receptor signalling cascade,5
Nonsense Mediated Decay Independent of the Exon Junction Complex,8
NFG and proNGF binds to p75NTR,0
Class II GLUTs,0
RNA Polymerase III Transcription Initiation,5
Activation of RAS in B Cells,1
Amino acid synthesis and interconversion (transamination),2
Interaction With The Zona Pellucida,1
MPS IV - Morquio syndrome A,13
MAPK targets/ Nuclear events mediated by MAP kinases,3
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways,1
TNF signaling,0
Assembly of the ORC complex at the origin of replication,1
ADP signalling through P2Y purinoceptor 12,1
Extrinsic Pathway for Apoptosis,0
Regulation of gap junction activity,0
Beta oxidation of octanoyl-CoA to hexanoyl-CoA,0
Ras activation uopn Ca2+ infux through NMDA receptor,1
Destabilization of mRNA by Butyrate Response Factor 1 (BRF1),1
Nef and signal transduction,0
Dopamine Neurotransmitter Release Cycle,0
PLCG1 events in ERBB2 signaling,2
Synthesis of 12-eicosatetraenoic acid derivatives,0
Apoptotic cleavage of cell adhesion  proteins,0
Sulfide oxidation to sulfate,0
Signaling by NODAL,1
Inhibition of Host mRNA Processing and RNA Silencing,0
Signalling to RAS,1
Purine metabolism,0
Signaling by BMP,0
Peptide hormone metabolism,2
G alpha (s) signalling events,6
Activation of BIM and translocation to mitochondria,0
"Unblocking of NMDA receptor, glutamate binding and activation",1
TRAF6 mediated NF-kB activation,0
PERK regulated gene expression,2
PI3K/AKT Signaling in Cancer,7
Transcription from mitochondrial promoters,0
Antigen Activates B Cell Receptor Leading to Generation of Second Messengers,2
Release of eIF4E,1
Purine salvage,0
Regulation by c-FLIP,0
Dimerization of procaspase-8,0
eNOS activation and regulation,2
Potassium transport channels,0
Defects in vitamin and cofactor metabolism,5
DAG and IP3 signaling,2
Regulation of AMPK activity via LKB1,0
Transcription-coupled NER (TC-NER),4
TGFBR2 MSI Frameshift Mutants in Cancer,6
Signalling by NGF,16
Signaling by EGFR,12
Type II Na+/Pi cotransporters,0
Synthesis of substrates in N-glycan biosythesis,1
Enzymatic degradation of Dopamine by monoamine oxidase,0
MicroRNA (miRNA) Biogenesis,2
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,4
Synthesis of 15-eicosatetraenoic acid derivatives,0
Astrocytic Glutamate-Glutamine Uptake And Metabolism,0
Trafficking of GluR2-containing AMPA receptors,1
Response of Mtb to phagocytosis,1
Nuclear Envelope Breakdown,4
Activation of Chaperone Genes by ATF6-alpha,0
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,2
Molybdenum cofactor biosynthesis,0
Translesion synthesis by DNA polymerases bypassing lesion on DNA template,0
Regulation of Insulin Secretion by Glucagon-like Peptide-1,2
Activated NOTCH1 Transmits Signal to the Nucleus,0
Ubiquitin-dependent degradation of Cyclin D1,0
AMPK inhibits chREBP transcriptional activation activity,0
Vitamin D (calciferol) metabolism,0
RNA Polymerase I Promoter Opening,1
Prostanoid ligand receptors,0
Inhibition of Interferon Synthesis,0
Ionotropic activity of Kainate Receptors,1
Gap junction assembly,1
Opioid Signalling,4
Integration of energy metabolism,3
Synthesis of PE,0
MPS I - Hurler syndrome,13
Cholesterol biosynthesis,1
Recycling of bile acids and salts,1
Polymerase switching,0
Aquaporin-mediated transport,4
Activated TLR4 signalling,5
Ficolins bind to repetitive carbohydrate structures on the target cell surface,0
Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks,1
Anchoring fibril formation,0
Lectin pathway of complement activation,0
Displacement of DNA glycosylase by  APE1,2
Signaling by ERBB2,11
Metabolism of nitric oxide,2
Fibronectin matrix formation,0
Amplification of signal from the kinetochores,0
Resolution of Abasic Sites (AP sites),2
FGFR1c ligand binding and activation,0
Urea cycle,0
Fructose catabolism,0
Platelet sensitization by LDL,0
Termination of O-glycan biosynthesis,2
Bicarbonate transporters,0
Common Pathway,0
Rhesus glycoproteins mediate ammonium transport.,0
Metal ion SLC transporters,2
Minus-strand DNA synthesis,0
Regulation of Complement cascade,0
Intrinsic Pathway,0
Transport and synthesis of PAPS,0
Signaling by FGFR mutants,0
Metabolism of folate and pterines,1
PKB-mediated events,3
Phospholipase C-mediated cascade,2
Phagosomal maturation (early endosomal stage),6
Adenylate cyclase inhibitory pathway,2
Axonal growth stimulation,0
Regulatory RNA pathways,3
Notch-HLH transcription pathway,1
FBXW7 Mutants and NOTCH1 in Cancer,4
Ca-dependent events,2
Cell-extracellular matrix interactions,0
Platelet Aggregation (Plug Formation),4
Phenylalanine and tyrosine catabolism,0
Activation of Matrix Metalloproteinases,4
SLC-mediated transmembrane transport,11
Signaling by Interleukins,6
GPCR ligand binding,12
G1/S Transition,6
Clearance of Nuclear Envelope Membranes from Chromatin,1
mTOR signalling,3
Synthesis of PIPs at the Golgi membrane,0
Linoleic acid (LA) metabolism,0
mRNA Editing,0
Sodium/Proton exchangers,0
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,4
Activation of BH3-only proteins,2
Activation of PUMA and translocation to mitochondria,0
RNA Polymerase II HIV Promoter Escape,1
p38MAPK events,0
Voltage gated Potassium channels,5
Activation of CaMK IV,0
Activation of ATR in response to replication stress,3
Toll Like Receptor 10 (TLR10) Cascade,4
Reversal of Alkylation Damage By DNA Dioxygenases,0
Inositol transporters,4
Phosphorylation of Emi1,1
Metabolism of mRNA,13
Dermatan sulfate biosynthesis,3
Heparan sulfate/heparin (HS-GAG) metabolism,10
CREB phosphorylation through the activation of CaMKK,0
MEK activation,0
Interferon Signaling,5
FGFR1c and Klotho ligand binding and activation,0
MPS II - Hunter syndrome,13
mRNA Splicing - Minor Pathway,1
Stimulation of the cell death response by PAK-2p34,0
Crosslinking of collagen fibrils,0
Integration of viral DNA into host genomic DNA,0
Scavenging by Class F Receptors,0
Regulation of Insulin Secretion by Acetylcholine,0
Norepinephrine Neurotransmitter Release Cycle,0
Integrin alphaIIb beta3 signaling,4
Utilization of Ketone Bodies,0
Metabolism of amino acids and derivatives,4
Generic Transcription Pathway,35
Export of Viral Ribonucleoproteins from Nucleus,2
Pre-NOTCH Processing in Golgi,1
"Transfer of SUMO from E1 to E2 (UBE2I, UBC9)",1
Synthesis and interconversion of nucleotide di- and triphosphates,3
Activation of GABAB receptors,2
Influenza Viral RNA Transcription and Replication,8
mitochondrial fatty acid beta-oxidation of saturated fatty acids,0
Terminal pathway of complement,0
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",7
Global Genomic NER (GG-NER),2
Scavenging by Class H Receptors,2
HIV Transcription Initiation,1
Platelet homeostasis,2
Mitotic G1-G1/S phases,8
FCERI mediated NF-kB activation,3
Pyruvate metabolism and Citric Acid (TCA) cycle,3
Formation of RNA Pol II elongation complex,5
Serotonin receptors,0
Prolactin receptor signaling,1
Cleavage of Growing Transcript in the Termination Region,3
PPARA Activates Gene Expression,6
Formation of the Early Elongation Complex,1
EGFR downregulation,0
SMAD4 MH2 Domain Mutants in Cancer,6
Fertilization,2
Destabilization of mRNA by AUF1 (hnRNP D0),1
CTLA4 inhibitory signaling,2
Regulation of the Fanconi anemia pathway,0
Degradation of cysteine and homocysteine,0
Mitochondrial transcription initiation,0
Pre-NOTCH Transcription and Translation,3
Defective HLCS causes multiple carboxylase deficiency,5
Multifunctional anion exchangers,1
Interaction With Cumulus Cells,0
Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),7
Neurophilin interactions with VEGF and VEGFR,1
Death Receptor  Signalling,0
Botulinum neurotoxicity,2
Loss of Function of TGFBR2 in Cancer,6
Defective BTD causes biotidinase deficiency,5
Growth hormone receptor signaling,4
Apoptotic factor-mediated response,0
Abacavir transport and metabolism,0
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,1
Zinc influx into cells by the SLC39 gene family,1
Downstream signal transduction,10
Ion transport by P-type ATPases,3
Synthesis of dolichyl-phosphate mannose,0
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",0
FGFR4 ligand binding and activation,0
ERK activation,1
Toll-Like Receptors Cascades,7
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),0
GPVI-mediated activation cascade,3
ABH3 mediated Reversal of Alkylation Damage,0
SHC activation,0
PIP3 activates AKT signaling,7
Regulation of pyruvate dehydrogenase (PDH) complex,2
GRB2 events in EGFR signaling,1
The fatty acid cycling model,0
Regulation of IFNG signaling,1
Signaling by constitutively active EGFR,0
Alternative complement activation,0
Double-Strand Break Repair,4
mTORC1-mediated signalling,2
NCAM signaling for neurite out-growth,9
Inhibition of Insulin Secretion by Adrenaline/Noradrenaline,1
Glycoprotein hormones,1
Heme biosynthesis,0
Early Phase of HIV Life Cycle,0
RORA Activates Circadian Expression,3
Activation of DNA fragmentation factor,0
Gap-filling DNA repair synthesis and ligation in TC-NER,1
CYP2E1 reactions,0
Pyrophosphate hydrolysis,0
Ethanol oxidation,0
Nuclear import of Rev protein,2
ER to Golgi Transport,0
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,2
Beta defensins,0
ADP signalling through P2Y purinoceptor 1,1
Toll Like Receptor 7/8 (TLR7/8) Cascade,4
Acyl chain remodelling of PG,2
Insulin receptor recycling,5
Recycling of eIF2:GDP,0
Collagen formation,13
Retrograde neurotrophin signalling,1
Formation of annular gap junctions,1
MPS IIIB - Sanfilippo syndrome B,13
Activation of BMF and translocation to mitochondria,0
Spry regulation of FGF signaling,1
SMAD2/3 MH2 Domain Mutants in Cancer,6
Keratan sulfate/keratin metabolism,2
TGF-beta receptor signaling activates SMADs,2
Negative regulators of RIG-I/MDA5 signaling,0
"Monoamines are oxidized to aldehydes by MAOA and MAOB, producing NH3 and H2O2",0
Autodegradation of the E3 ubiquitin ligase COP1,0
Conjugation of salicylate with glycine,3
FGFR3 ligand binding and activation,0
cGMP effects,0
"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription",7
Synthesis of PC,0
Nuclear signaling by ERBB4,1
Costimulation by the CD28 family,3
Signal transduction by L1,2
Toll Like Receptor TLR1:TLR2 Cascade,5
Mitotic Spindle Checkpoint,0
3' -UTR-mediated translational regulation,11
Folding of actin by CCT/TriC,0
Toll Like Receptor 2 (TLR2) Cascade,5
Regulation of APC/C activators between G1/S and early anaphase,1
GP1b-IX-V activation signalling,1
Signaling by NOTCH4,0
APC/C-mediated degradation of cell cycle proteins,1
Phosphorylation of CD3 and TCR zeta chains,1
t(4;14) translocations of FGFR3,0
Base Excision Repair,2
Amino Acid conjugation,4
Conjugation of benzoate with glycine,2
Abnormal metabolism in phenylketonuria,0
Meiotic Recombination,4
Influenza Life Cycle,10
p53-Independent DNA Damage Response,0
Postsynaptic nicotinic acetylcholine receptors,2
Vitamin C (ascorbate) metabolism,0
Regulation of beta-cell development,2
SHC-related events,1
Recruitment of mitotic centrosome proteins and complexes,4
Host Interactions with Influenza Factors,0
"Biosynthesis of A2E, implicated in retinal degradation",0
Regulation of KIT signaling,2
N-glycan trimming and elongation in the cis-Golgi,0
RNA Polymerase II Promoter Escape,1
Citric acid cycle (TCA cycle),0
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0
Digestion of dietary lipid,1
RNA Polymerase I Promoter Clearance,3
Fc epsilon receptor (FCERI) signaling,11
Nonhomologous End-joining (NHEJ),1
Apoptosis induced DNA fragmentation,0
Orexin and neuropeptides FF and QRFP bind to their respective receptors,0
Regulation of Apoptosis,0
mRNA Capping,1
Endosomal Sorting Complex Required For Transport (ESCRT),2
Post-translational protein modification,8
Hydroxycarboxylic acid-binding receptors,0
NRIF signals cell death from the nucleus,0
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0
Collagen biosynthesis and modifying enzymes,11
Cross-presentation of soluble exogenous antigens (endosomes),0
Regulation of gene expression in early pancreatic precursor cells,0
Retinoid cycle disease events,0
COPII (Coat Protein 2) Mediated Vesicle Transport,0
Constitutive Signaling by NOTCH1 PEST Domain Mutants,3
Regulation of Water Balance by Renal Aquaporins,3
A tetrasaccharide linker sequence is required for GAG synthesis,5
p53-Dependent G1/S DNA damage checkpoint,1
Platelet calcium homeostasis,1
Phase 1 - Functionalization of compounds,5
RAF phosphorylates MEK,0
Pentose phosphate pathway (hexose monophosphate shunt),0
IRS activation,0
Cytokine Signaling in Immune system,11
PI3K Cascade,4
Assembly of the pre-replicative complex,2
Trafficking of dietary sterols,0
ER-Phagosome pathway,0
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor,0
"Incretin Synthesis, Secretion, and Inactivation",1
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,1
Scavenging by Class A Receptors,2
SHC-mediated signalling,1
Activation of G protein gated Potassium channels,0
Dual incision reaction in GG-NER,1
Activation of NF-kappaB in B Cells,1
PI3K/AKT activation,7
Adherens junctions interactions,1
Dopamine receptors,0
CaM pathway,2
Transcriptional Regulation of White Adipocyte Differentiation,6
Thyroxine biosynthesis,0
Recognition and association of DNA glycosylase with site containing an affected purine,1
Tat-mediated elongation of the HIV-1 transcript,5
PECAM1 interactions,1
Antigen processing: Ubiquitination & Proteasome degradation,8
Metabolism of polyamines,0
Elevation of cytosolic Ca2+ levels,0
Beta oxidation of palmitoyl-CoA to myristoyl-CoA,0
Mucopolysaccharidoses,13
Antagonism of Activin by Follistatin,1
SLBP independent Processing of Histone Pre-mRNAs,0
Mtb iron assimilation by chelation,1
M Phase,11
mRNA Splicing - Major Pathway,6
G2/M DNA replication checkpoint,1
Mitochondrial Fatty Acid Beta-Oxidation,2
Calnexin/calreticulin cycle,0
Vif-mediated degradation of APOBEC3G,2
Sema4D induced cell migration and growth-cone collapse,1
Fanconi Anemia pathway,3
p75NTR signals via NF-kB,2
RNA Polymerase I Promoter Escape,2
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,1
Phospholipid metabolism,6
Neurotransmitter Release Cycle,3
DNA Damage Recognition in GG-NER,0
Steroid hormones,2
Adenosine P1 receptors,0
NCAM1 interactions,7
"Cell Cycle, Mitotic",21
Attachment of GPI anchor to uPAR,1
"Fatty acid, triacylglycerol, and ketone body metabolism",11
Defects in biotin (Btn) metabolism,5
Golgi to ER Retrograde Transport,0
Cam-PDE 1 activation,0
Bile salt and organic anion SLC transporters,0
Interleukin receptor SHC signaling,1
CDC6 association with the ORC:origin complex,1
Sterols are 12-hydroxylated by CYP8B1,0
WNT ligand biogenesis and trafficking,3
Activation of PKB,1
Synthesis of very long-chain fatty acyl-CoAs,0
Androgen biosynthesis,0
Tandem pore domain halothane-inhibited K+ channel (THIK),0
Rap1 signalling,2
Hypusine synthesis from eIF5A-lysine,0
Sphingolipid metabolism,1
Elastic fibre formation,2
G1/S DNA Damage Checkpoints,1
Amplification of signal from unattached  kinetochores via a MAD2  inhibitory signal,0
Defective MUT causes methylmalonic aciduria mut type,5
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),1
Regulation of Insulin Secretion,2
Phase II conjugation,10
PI3K events in ERBB4 signaling,7
Rev-mediated nuclear export of HIV RNA,2
Degradation of the extracellular matrix,7
Hyaluronan uptake and degradation,0
Bile acid and bile salt metabolism,4
Synthesis of IPs in the ER lumen,0
Inositol phosphate metabolism,3
Signaling by NOTCH2,0
HS-GAG degradation,1
HS-GAG biosynthesis,6
Neurotransmitter uptake and Metabolism In Glial Cells,0
p75 NTR receptor-mediated signalling,4
Pyruvate metabolism,2
Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes,4
Processing of DNA double-strand break ends,0
Post NMDA receptor activation events,3
The citric acid (TCA) cycle and respiratory electron transport,11
Inactivation of APC/C via direct inhibition of the APC/C complex,0
Effects of PIP2 hydrolysis,1
AKT phosphorylates targets in the nucleus,0
DAP12 signaling,11
Regulation of IFNA signaling,1
PI-3K cascade,7
Oncogene Induced Senescence,2
Hyaluronan biosynthesis and export,1
L13a-mediated translational silencing of Ceruloplasmin expression,11
Inhibition of PKR,0
Fusion of the Influenza Virion to the Host Cell Endosome,0
Intrinsic Pathway for Apoptosis,2
Peptide chain elongation,7
Serotonin Neurotransmitter Release Cycle,0
Release,0
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels,0
IRS-mediated signalling,5
CRMPs in Sema3A signaling,1
RNA Polymerase III Transcription Initiation From Type 2 Promoter,4
Viral mRNA Translation,7
SCF(Skp2)-mediated degradation of p27/p21,1
Hyaluronan metabolism,1
Regulation of thyroid hormone activity,0
Cyclin D associated events in G1,3
Transcriptional activation of p53 responsive genes,0
TRAF6 mediated IRF7 activation,1
Formation of the Editosome,0
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,4
Cell-cell junction organization,4
Beta oxidation of myristoyl-CoA to lauroyl-CoA,0
snRNP Assembly,3
activated TAK1 mediates p38 MAPK activation,1
Inflammasomes,4
ATM mediated phosphorylation of repair proteins,2
Dissolution of Fibrin Clot,1
Retinoid metabolism and transport,3
"Synthesis of IP2, IP, and Ins in the cytosol",3
Acyl chain remodelling of PE,1
CREB phosphorylation through the activation of CaMKII,1
Activation of Genes by ATF4,2
Peptide ligand-binding receptors,9
Downstream signaling of activated FGFR,10
Formation of editosomes by ADAR proteins,0
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,1
The proton buffering model,0
NrCAM interactions,0
Synthesis of PA,2
Regulation by TREX1,1
Removal of licensing factors from origins,2
Membrane binding and targetting of GAG proteins,1
APC/C:Cdc20 mediated degradation of Cyclin B,0
Activation of Chaperones by ATF6-alpha,0
Cytochrome P450 - arranged by substrate type,4
Depyrimidination,1
Role of phospholipids in phagocytosis,0
Packaging Of Telomere Ends,1
PKA activation,2
DNA Damage Bypass,0
Regulation of Glucokinase by Glucokinase Regulatory Protein,2
COX reactions,1
Centrosome maturation,4
Toll Like Receptor TLR6:TLR2 Cascade,5
APC/C:Cdc20 mediated degradation of Securin,0
GRB2 events in ERBB2 signaling,1
Energy dependent regulation of mTOR by LKB1-AMPK,1
Small Interfering RNA (siRNA) Biogenesis,1
Ubiquitin-dependent degradation of Cyclin D,0
Biotin transport and metabolism,0
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,0
Removal of aminoterminal propeptides from gamma-carboxylated proteins,0
FGFR1b ligand binding and activation,0
Highly calcium permeable nicotinic acetylcholine receptors,2
Creatine metabolism,1
Sperm Motility And Taxes,1
Cell Cycle Checkpoints,4
Keratan sulfate biosynthesis,2
G2/M Checkpoints,3
Respiratory electron transport,8
Transport of Glycerol from Adipocytes to the Liver by Aquaporins,0
Prostacyclin signalling through prostacyclin receptor,1
Abacavir transmembrane transport,0
TWIK-related alkaline pH activated K+ channel (TALK),0
Arachidonic acid metabolism,2
Virus Assembly and Release,0
Synthesis of Dolichyl-phosphate,0
Amine compound SLC transporters,1
Electron Transport from NADPH to Ferredoxin,0
Defensins,0
Glucose metabolism,4
Ion channel transport,12
Transport of Mature Transcript to Cytoplasm,5
RNA Polymerase II Pre-transcription Events,5
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,1
Inactivation of Cdc42 and Rac,1
Signalling to p38 via RIT and RIN,1
Glycosaminoglycan metabolism,13
mRNA Decay by 5' to 3' Exoribonuclease,0
Formation of ATP by chemiosmotic coupling,0
RNA Polymerase III Transcription,5
NOTCH1 Intracellular Domain Regulates Transcription,4
NRAGE signals death through JNK,2
Cellular response to hypoxia,3
"Base-Excision Repair, AP Site Formation",2
"Interleukin-3, 5 and GM-CSF signaling",3
CD28 dependent PI3K/Akt signaling,2
Pyrimidine catabolism,1
NOTCH2 Activation and Transmission of Signal to the Nucleus,0
Association of TriC/CCT with target proteins during biosynthesis,1
Branched-chain amino acid catabolism,0
RSK activation,1
SMAC binds to IAPs,0
Biological oxidations,15
Lipoprotein metabolism,1
Constitutive PI3K/AKT Signaling in Cancer,5
Gap junction trafficking and regulation,2
N-Glycan antennae elongation,0
Metabolism of lipids and lipoproteins,26
MPS IIIA - Sanfilippo syndrome A,13
Metabolism of carbohydrates,23
Asparagine N-linked glycosylation,2
Cyclin E associated events during G1/S transition,3
GAB1 signalosome,8
ECM proteoglycans,8
RNA Polymerase I Transcription Initiation,2
Na+-dependent glucose transporters,3
Regulation of activated PAK-2p34 by proteasome mediated degradation,0
NOTCH2 intracellular domain regulates transcription,0
Gap junction trafficking,2
Activation of the AP-1 family of transcription factors,1
Nonsense-Mediated Decay,10
NGF signalling via TRKA from the plasma membrane,13
Presynaptic phase of homologous DNA pairing and strand exchange,1
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0
Mitotic Metaphase and Anaphase,7
Activation of the pre-replicative complex,3
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0
Plasmalogen biosynthesis,0
Phosphate bond hydrolysis by NUDT proteins,0
Formation of a pool of free 40S subunits,10
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,0
Cross-presentation of particulate exogenous antigens (phagosomes),0
Signaling by FGFR2 mutants,0
Hexose transport,5
mRNA 3'-end processing,3
RNA Polymerase I Transcription,3
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",1
Formation of tubulin folding intermediates by CCT/TriC,0
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0
Regulation of gene expression in beta cells,2
Methylation,0
PI and PC transport between ER and Golgi membranes,0
"BoNT Light Chain Types B, D, and F cleave VAMP/Synaptobrevin",0
Conjugation of SUMO to E1 (UBA2:SAE1),0
Transport of Mature mRNA Derived from an Intronless Transcript,3
Axonal growth inhibition (RHOA activation),0
GABA A (rho) receptor activation,0
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,1
RNA Polymerase II Transcription Initiation,1
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,0
Negative regulation of the PI3K/AKT network,0
Reuptake of GABA,1
Klotho-mediated ligand binding,0
Muscarinic acetylcholine receptors,0
CD28 co-stimulation,3
mRNA Processing,8
Integrin cell surface interactions,6
Beta-oxidation of pristanoyl-CoA,0
Polymerase switching on the C-strand of the telomere,0
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0
Electric Transmission Across Gap Junctions,0
Adrenaline signalling through Alpha-2 adrenergic receptor,0
Glyoxylate metabolism,0
Homologous Recombination Repair,3
G1/S-Specific Transcription,0
Downregulation of SMAD2/3:SMAD4 transcriptional activity,1
Sema4D mediated inhibition of cell attachment and migration,0
Kinesins,1
Switching of origins to a post-replicative state,2
SHC1 events in ERBB4 signaling,1
Late Phase of HIV Life Cycle,9
