MO_1139-Tumor,,,,,,,
CRPC,,,,,,,
bone,,,,,,,
,LOC440040,11p11.12,AMP,6.50%,,,
,LOC440895,2q13,AMP,6.50%,,,
,LOC441601,11p11.12,AMP,4.70%,,,
,LOC646214,15q11.2,AMP,2.40%,,,
,LOC646813,11p11.12,AMP,4.70%,,,
,LOC727924,15q11.2,AMP,2.40%,,,
,LPIN3,20q12,AMP,4.10%,,,
,MAGEL2,15q11-q12,AMP,2.40%,,,
,MALL,2q13,AMP,6.50%,,,
,MEA1,6p21.3-p21.1,AMP,0.60%,,,
,MIR-203/203,,AMP,3.50%,,,
,MIR-3118-4/3118,,AMP,2.40%,,,
,MIR-3118-6/3118,,AMP,2.40%,,,
,MIR-3164/3164,,AMP,8.80%,,,
,MIR-4265/4265,,AMP,6.50%,,,
,MIR-4266/4266,,AMP,6.50%,,,
,MIR-4267/4267,,AMP,6.50%,,,
,MIR146B,10q24.32,AMP,0.60%,,,
,MIR191,3p21.31,AMP,1.80%,,,
,MIR425,3p21.31,AMP,1.80%,,,
,MIR4265,,AMP,6.50%,,,
,MIR4266,,AMP,6.50%,,,
,MIR4267,,AMP,6.50%,,,
,MIR4435-1,,AMP,8.20%,,,
,MIR4435-2,,AMP,8.20%,,,
,MIR4436B1,,AMP,6.50%,,,
,MIR4508,,AMP,2.40%,,,
,MIR4710,,AMP,3.50%,,,
,MIR4715,,AMP,2.90%,,,
,MIR711,,AMP,1.20%,,,
,MKRN3,15q11-q13,AMP,2.40%,,,
,MPHOSPH8,13q12.11,AMP,20.00%,,,
,MYEOV,11q13,AMP,8.80%,,,
,NBEAP1,15q11.2,AMP,2.40%,,,
,NDN,15q11.2-q12,AMP,2.40%,,,
,NDUFAF3,3p21.31,AMP,1.20%,,,
,NF1P2,15q11.2,AMP,2.40%,,,
,NFKB2,10q24,AMP,1.80%,,,
,NIPA1,15q11.2,AMP,2.40%,,,
,NIPA2,15q11.2,AMP,2.40%,,,
,NOX4,11q14.2-q21,AMP,5.30%,,,
,NPAP1,15q11-q13,AMP,2.40%,,,
,NPHP1,2q13,AMP,6.50%,,,
,OCA2,15q,AMP,2.90%,,,
,OR10AG1,11q11,AMP,4.70%,,,
,OR4A15,11q11,AMP,4.70%,,,
,OR4A16,11q11,AMP,4.70%,,,
,OR4A5,11p11.12,AMP,4.70%,,,
,OR4C11,11q11,AMP,4.70%,,,
,OR4C12,11p11.12,AMP,6.50%,,,
,OR4C13,11p11.12,AMP,6.50%,,,
,OR4C15,11q11,AMP,4.70%,,,
,OR4C16,11q11,AMP,4.70%,,,
,OR4C46,11p11.12,AMP,4.70%,,,
,OR4C6,11q11,AMP,4.70%,,,
,OR4M2,15q11.2,AMP,2.40%,,,
,OR4N3P,15q11.2,AMP,2.40%,,,
,OR4N4,15q11.2,AMP,2.40%,,,
,OR4P4,11q12.1,AMP,4.70%,,,
,OR4S2,11q11,AMP,4.70%,,,
,OR5AS1,11q12.1,AMP,4.70%,,,
,OR5D13,11q11,AMP,4.70%,,,
,OR5D14,11q11,AMP,4.70%,,,
,OR5D16,11q11,AMP,4.70%,,,
,OR5D18,11q11,AMP,4.70%,,,
,OR5F1,11q12.1,AMP,4.70%,,,
,OR5I1,11q11,AMP,4.70%,,,
,OR5J2,11q11,AMP,4.70%,,,
,OR5L1,11q11,AMP,4.70%,,,
,OR5L2,11q11,AMP,4.70%,,,
,OR5T2,11q12.1,AMP,4.70%,,,
,OR5T3,11q12.1,AMP,4.70%,,,
,OR5W2,11q11,AMP,4.70%,,,
,OR7E5P,11q12.1,AMP,4.70%,,,
,OR8H2,11q12.1,AMP,4.70%,,,
,OR8H3,11q12.1,AMP,4.70%,,,
,OR8I2,11q12.1,AMP,4.70%,,,
,OR8J3,11q12.1,AMP,4.70%,,,
,OR8K5,11q12.1,AMP,4.70%,,,
,PHF2P1,13q11,AMP,23.50%,,,
,POTEB,,AMP,2.40%,,,
,PPP2R5D,6p21.1,AMP,0.60%,,,
,PRY,Yq11.223,AMP,15.90%,,,
,PRY2,Yq11.223,AMP,15.90%,,,
,PSD,10q24,AMP,1.80%,,,
,PSPC1,13q12.11,AMP,20.00%,,,
,PWAR5,15q11.2,AMP,5.30%,,,
,PWARSN,15q11.2,AMP,4.70%,,,
,PWRN1,15q11.2,AMP,2.40%,,,
,PWRN2,15q11.2,AMP,2.40%,,,
,RBMY1B,Yq11.223,AMP,14.10%,,,
,RBMY1D,Yq11.223,AMP,14.10%,,,
,RBMY1E,Yq11.223,AMP,15.30%,,,
,RBMY1F,Yq11.223,AMP,13.50%,,,
,RBMY1J,Yq11.223,AMP,13.50%,,,
,REREP3,15q11.2,AMP,2.40%,,,
,RGPD6,2q13,AMP,6.50%,,,
,RHPN2,19q13.11,AMP,1.20%,,,
,ROM1,11q13,AMP,0.60%,,,
,Sep-10,2q13,AMP,6.50%,,,
,SH3RF3,2q13,AMP,6.50%,,,
,SNORD107,15q11.2,AMP,4.70%,,,
,SNORD108,15q11.2,AMP,5.30%,,,
,SNORD109A,15q11.2,AMP,5.30%,,,
,SNORD109B,15q11.2,AMP,5.30%,,,
,SNORD115-1,15q11.2,AMP,4.10%,,,
,SNORD115-10,15q11.2,AMP,4.70%,,,
,SNORD115-11,15q11.2,AMP,4.70%,,,
,SNORD115-12,15q11.2,AMP,4.10%,,,
,SNORD115-13,15q11.2,AMP,4.10%,,,
,SNORD115-14,15q11.2,AMP,4.10%,,,
,SNORD115-15,15q11.2,AMP,4.10%,,,
,SNORD115-16,15q11.2,AMP,4.10%,,,
,SNORD115-17,15q11.2,AMP,4.10%,,,
,SNORD115-18,15q11.2,AMP,4.10%,,,
,SNORD115-19,15q11.2,AMP,4.10%,,,
,SNORD115-2,15q11.2,AMP,4.10%,,,
,SNORD115-20,15q11.2,AMP,4.10%,,,
,SNORD115-21,15q11.2,AMP,4.10%,,,
,SNORD115-22,15q11.2,AMP,4.10%,,,
,SNORD115-23,15q11.2,AMP,4.10%,,,
,SNORD115-24,15q11.2,AMP,4.10%,,,
,SNORD115-25,15q11.2,AMP,4.10%,,,
,SNORD115-26,15q11.2,AMP,4.10%,,,
,SNORD115-27,15q11.2,AMP,4.10%,,,
,SNORD115-28,15q11.2,AMP,4.10%,,,
,SNORD115-29,15q11.2,AMP,4.70%,,,
,SNORD115-3,15q11.2,AMP,4.10%,,,
,SNORD115-30,15q11.2,AMP,4.70%,,,
,SNORD115-31,15q11.2,AMP,4.70%,,,
,SNORD115-32,15q11.2,AMP,4.70%,,,
,SNORD115-33,15q11.2,AMP,4.70%,,,
,SNORD115-34,15q11.2,AMP,4.70%,,,
,SNORD115-35,15q11.2,AMP,4.70%,,,
,SNORD115-36,15q11.2,AMP,4.70%,,,
,SNORD115-37,15q11.2,AMP,4.70%,,,
,SNORD115-38,15q11.2,AMP,4.70%,,,
,SNORD115-39,15q11.2,AMP,4.70%,,,
,SNORD115-4,15q11.2,AMP,4.10%,,,
,SNORD115-40,15q11.2,AMP,4.70%,,,
,SNORD115-41,15q11.2,AMP,4.70%,,,
,SNORD115-42,15q11.2,AMP,4.70%,,,
,SNORD115-43,15q11.2,AMP,4.70%,,,
,SNORD115-44,15q11.2,AMP,5.30%,,,
,SNORD115-45,15q11.2,AMP,5.30%,,,
,SNORD115-47,15q11.2,AMP,5.30%,,,
,SNORD115-48,15q11.2,AMP,4.70%,,,
,SNORD115-5,15q11.2,AMP,4.10%,,,
,SNORD115-6,15q11.2,AMP,4.10%,,,
,SNORD115-7,15q11.2,AMP,4.10%,,,
,SNORD115-8,15q11.2,AMP,4.10%,,,
,SNORD115-9,15q11.2,AMP,4.10%,,,
,SNORD116-1,15q11.2,AMP,5.30%,,,
,SNORD116-10,15q11.2,AMP,5.30%,,,
,SNORD116-11,15q11.2,AMP,5.30%,,,
,SNORD116-12,15q11.2,AMP,5.30%,,,
,SNORD116-13,15q11.2,AMP,4.70%,,,
,SNORD116-14,15q11.2,AMP,4.70%,,,
,SNORD116-15,15q11.2,AMP,4.10%,,,
,SNORD116-16,15q11.2,AMP,4.10%,,,
,SNORD116-17,15q11.2,AMP,4.10%,,,
,SNORD116-18,15q11.2,AMP,4.10%,,,
,SNORD116-19,15q11.2,AMP,4.10%,,,
,SNORD116-2,15q11.2,AMP,5.30%,,,
,SNORD116-20,15q11.2,AMP,4.10%,,,
,SNORD116-21,15q11.2,AMP,4.10%,,,
,SNORD116-22,15q11.2,AMP,4.10%,,,
,SNORD116-23,15q11.2,AMP,4.10%,,,
,SNORD116-24,15q11.2,AMP,4.10%,,,
,SNORD116-25,15q11.2,AMP,4.10%,,,
,SNORD116-26,15q11.2,AMP,4.10%,,,
,SNORD116-27,15q11.2,AMP,4.10%,,,
,SNORD116-28,15q11.2,AMP,4.10%,,,
,SNORD116-29,15q11.2,AMP,3.50%,,,
,SNORD116-3,15q11.2,AMP,5.30%,,,
,SNORD116-4,15q11.2,AMP,5.30%,,,
,SNORD116-5,15q11.2,AMP,5.30%,,,
,SNORD116-6,15q11.2,AMP,5.30%,,,
,SNORD116-7,15q11.2,AMP,5.30%,,,
,SNORD116-8,15q11.2,AMP,5.30%,,,
,SNORD116-9,15q11.2,AMP,5.30%,,,
,SNORD64,15q12,AMP,5.30%,,,
,SNRPN,15q11.2,AMP,2.40%,,,
,SNURF,15q12,AMP,2.40%,,,
,SOWAHC,2q13,AMP,6.50%,,,
,SPRY3,Xq28 and Yq12,AMP,8.80%,,,
,SSX2,Xp11.22,AMP,6.50%,,,
,SSX2B,Xp11.22,AMP,6.50%,,,
,SSX7,Xp11.23,AMP,9.40%,,,
,SSX8,Xp11.23,AMP,11.80%,,,
,TMEM179,14q32.33,AMP,3.50%,,,
,TPCN2,11q13.3,AMP,8.80%,,,
,TPTE2,13q12.11,AMP,23.50%,,,
,TRIM48,11q11,AMP,4.70%,,,
,TRIM49,11p11.12-q12,AMP,4.10%,,,
,TRIM49D2P,11q14.3,AMP,4.10%,,,
,TRIM51,11q11,AMP,4.70%,,,
,TRIM53AP,11q14.3,AMP,4.10%,,,
,TRIM64,11q14.3,AMP,4.10%,,,
,TRIM64B,11q14.3,AMP,4.10%,,,
,TRIM77,11q14.3,AMP,4.10%,,,
,TTTY17A,Yq11.2,AMP,11.20%,,,
,TTTY17B,Yq11.223,AMP,11.20%,,,
,TTTY17C,Yq11.223,AMP,11.20%,,,
,TTTY4,Yq11.2,AMP,11.20%,,,
,TTTY4B,Yq11.223,AMP,11.20%,,,
,TTTY4C,Yq11.223,AMP,11.20%,,,
,TTTY6,Yq11.223,AMP,15.90%,,,
,TTTY6B,Yq11.223,AMP,15.90%,,,
,TUBA3C,13q11,AMP,23.50%,,,
,TUBGCP5,15q11.2,AMP,2.40%,,,
,TYR,11q14.3,AMP,4.70%,,,
,UBE3A,15q11.2,AMP,2.90%,,,
,UBTFL1,11q14.3,AMP,4.10%,,,
,VAMP7,Xq28 and Yq12,AMP,8.80%,,,
,WDR6,3p21.31,AMP,0.60%,,,
,WHAMMP3,15q11.2,AMP,2.40%,,,
,XAGE1B,Xp11.22,AMP,21.80%,,,
,XAGE1E,Xp11.22,AMP,21.80%,,,
,XAGE2,Xp11.22,AMP,19.40%,,,
,XAGE2B,Xp11.22,AMP,19.40%,,,
,ZMYM5,13q12,AMP,20.00%,,,
