MO_1202-Tumor,,,,,,,
CRPC,,,,,,,
?,,,,,,,
,GRHL2,8q22.3,AMP,7.60%,,,
,GSE1,16q24.1,HOMDEL,3.50%,,,
,HEPH,Xq11-q12,AMP,19.40%,,,
,HERC2,15q13,AMP,7.60%,,,
,HIVEP1,6p24-p22.3,HOMDEL,1.20%,,,
,HS3ST2,16p12,AMP,1.20%,,,
,HSBP1,16q23.3,HOMDEL,5.90%,,,
,HSD17B2,16q24.1-q24.2,HOMDEL,6.50%,,,
,HSDL1,16q23.3,HOMDEL,5.30%,,,
,HULC,6p24.3,HOMDEL,2.40%,,,
,IGSF6,16p12.2,AMP,1.80%,,,
,IQCK,16p12.3,AMP,1.80%,,,
,IRF8,16q24.1,HOMDEL,4.10%,,,
,ITPRIPL2,16p12.3,AMP,1.20%,,,
,JARID2,6p24-p23,HOMDEL,1.20%,,,
,KCNB2,8q13.2,AMP,14.10%,,,
,KCNG4,16q24.1,HOMDEL,5.30%,,,
,KIAA0513,16q24.1,HOMDEL,4.70%,,,
,KIF1B,1p36.2,HOMDEL,3.50%,,,
,KLF10,8q22.2,AMP,5.90%,,,
,KLHL36,16q24.1,HOMDEL,5.30%,,,
,KLLN,10q23,HOMDEL,14.10%,,,
,KNOP1,16p12.3,AMP,1.20%,,,
,KRT16P3,17p11.2,HOMDEL,0.60%,,,
,LACTB2,8q13.3,AMP,10.60%,,,
,LAS1L,Xq12,AMP,14.70%,,,
,LGALS9B,17p11.2,HOMDEL,0.60%,,,
,LIMS1,2q12.3,AMP,10.60%,,,
,LIMS3,2q13,AMP,6.50%,,,
,LIMS3-LOC440895,2q13,AMP,6.50%,,,
,LIMS3L,2q13,AMP,6.50%,,,
,LINC00116,2q13,AMP,6.50%,,,
,LINC00251,8q13.1,AMP,6.50%,,,
,LINC00311,16q24.1,HOMDEL,3.50%,,,
,LINC00421,13q12.11,AMP,23.50%,,,
,LINC00442,13q12.11,AMP,23.50%,,,
,LINC00518,6p24.3,HOMDEL,1.80%,,,
,LIPF,10q23.31,HOMDEL,7.10%,,,
,LIPJ,10q23.31,HOMDEL,8.20%,,,
,LIPK,10q23.31,HOMDEL,6.50%,,,
,LIPM,10q23.31,HOMDEL,5.30%,,,
,LIPN,10q23.31,HOMDEL,5.30%,,,
,LOC100129617,16q23.2,HOMDEL,5.30%,,,
,LOC100130301,8q21.11,AMP,14.70%,,,
,LOC100130357,6p24.1,HOMDEL,1.20%,,,
,LOC100132891,8q13.3,AMP,14.10%,,,
,LOC100190986,16p12.2,AMP,1.80%,,,
,LOC100288570,2q13,AMP,6.50%,,,
,LOC100499183,8q22.3,AMP,6.50%,,,
,LOC100505676,,AMP,7.10%,,,
,LOC100505718,,AMP,11.20%,,,
,LOC100506207,,HOMDEL,2.40%,,,
,LOC100507334,,AMP,6.50%,,,
,LOC146513,16q24.1,HOMDEL,4.10%,,,
,LOC286186,8q13.1,AMP,6.50%,,,
,LOC286189,8q13.1,AMP,10.00%,,,
,LOC286190,8q13.2,AMP,10.60%,,,
,LOC392232,8q13.3,AMP,14.70%,,,
,LOC400548,16q24.1,HOMDEL,3.50%,,,
,LOC401463,8q12.3,AMP,5.90%,,,
,LOC439994,10q23.2,HOMDEL,4.10%,,,
,LOC440895,2q13,AMP,6.50%,,,
,LOC653786,16p12.2,AMP,1.80%,,,
,LOC727710,16q24.1,HOMDEL,3.50%,,,
,LOC81691,16p12.3,AMP,2.40%,,,
,LRP12,8q22.2,AMP,6.50%,,,
,LYRM1,16p11.2,AMP,1.80%,,,
,MAF,16q22-q23,HOMDEL,4.70%,,,
,MAK,6p24,HOMDEL,2.40%,,,
,MALL,2q13,AMP,6.50%,,,
,MAP1LC3B,16q24.2,HOMDEL,3.50%,,,
,MAPK7,17p11.2,HOMDEL,0.60%,,,
,MBTPS1,16q24,HOMDEL,5.30%,,,
,MCMDC2,8q13.1,AMP,9.40%,,,
,MCUR1,6p23,HOMDEL,1.20%,,,
,METTL9,16p12.2,AMP,1.80%,,,
,MFAP4,17p11.2,HOMDEL,0.60%,,,
,MINPP1,10q23,HOMDEL,7.10%,,,
,MIR-1273D/1273D,,HOMDEL,2.90%,,,
,MIR-3151/3151,,AMP,6.50%,,,
,MIR-3182/3182,,HOMDEL,6.50%,,,
,MIR-4265/4265,,AMP,6.50%,,,
,MIR-4266/4266,,AMP,6.50%,,,
,MIR-4267/4267,,AMP,6.50%,,,
,MIR1180,,HOMDEL,0.60%,,,
,MIR124-2,8q12.3,AMP,5.90%,,,
,MIR1468,,AMP,10.00%,,,
,MIR1910,,HOMDEL,4.10%,,,
,MIR223,Xq12,AMP,18.80%,,,
,MIR3151,,AMP,6.50%,,,
,MIR3182,,HOMDEL,6.50%,,,
,MIR4265,,AMP,6.50%,,,
,MIR4266,,AMP,6.50%,,,
,MIR4267,,AMP,6.50%,,,
,MIR4436B1,,AMP,6.50%,,,
,MIR4470,,AMP,5.30%,,,
,MIR4471,,AMP,7.60%,,,
,MIR4639,,HOMDEL,1.20%,,,
,MIR4678,,HOMDEL,4.10%,,,
,MIR4679-1,,HOMDEL,4.10%,,,
,MIR4679-2,,HOMDEL,4.10%,,,
,MIR4720,16q23.2,HOMDEL,5.30%,,,
,MIR486,8p11.21,AMP,2.40%,,,
,MIR548AA2,,AMP,1.80%,,,
,MIR548D2,,AMP,1.80%,,,
,MIR599,8q22.2,AMP,7.10%,,,
,MIR875,8q22.2,AMP,7.10%,,,
,MLYCD,16q24,HOMDEL,5.90%,,,
,MMRN2,10q23.2,HOMDEL,1.80%,,,
,MPHOSPH6,16q23.3,HOMDEL,6.50%,,,
,MPHOSPH8,13q12.11,AMP,20.00%,,,
,MSC,8q21,AMP,12.90%,,,
,MSN,Xq11.1,AMP,16.50%,,,
,MTFR1,8q13.1,AMP,7.10%,,,
,MTHFSD,16q24.1,HOMDEL,3.50%,,,
,MTMR8,Xq11.2,AMP,10.60%,,,
,MYBL1,8q22,AMP,8.20%,,,
,MYLIP,6p23-p22.3,HOMDEL,1.20%,,,
,NACAP1,8q22.3,AMP,7.60%,,,
,NCALD,8q22.2,AMP,8.20%,,,
,NCOA2,8q13.3,AMP,10.60%,,,
,NDUFAB1,16p12.2,AMP,0.60%,,,
,NECAB2,16q23.3,HOMDEL,5.30%,,,
,NEDD9,6p25-p24,HOMDEL,2.40%,,,
,NKAIN3,8q12.3,AMP,5.30%,,,
,NKX6-3,8p11.21,AMP,2.40%,,,
,NOL7,6p23,HOMDEL,1.20%,,,
,NPHP1,2q13,AMP,6.50%,,,
,NPIPB3,16p12.2,AMP,1.80%,,,
,NUP153,6p22.3,HOMDEL,1.20%,,,
,NUTM2A,10q23.2,HOMDEL,4.10%,,,
,NUTM2D,10q23.2,HOMDEL,4.10%,,,
,ODF1,8q22.3,AMP,6.50%,,,
,OPHN1,Xq12,AMP,20.60%,,,
,OSGIN1,16q23.3,HOMDEL,5.30%,,,
,OTOA,16p12.2|16p12.2,AMP,1.80%,,,
,OXR1,8q23,AMP,5.30%,,,
,PABPC1,8q22.2-q23,AMP,8.20%,,,
,PAK1IP1,6p24.2,HOMDEL,2.40%,,,
,PALB2,16p12.2,AMP,0.60%,,,
,PAPSS2,10q24,HOMDEL,11.20%,,,
,PDE7A,8q13,AMP,7.10%,,,
,PDILT,16p12.3,AMP,2.40%,,,
,PDZD9,16p12.2,AMP,1.80%,,,
,PEX14,1p36.22,HOMDEL,1.80%,,,
,PGD,1p36.22,HOMDEL,3.50%,,,
,PHACTR1,6p24.1,HOMDEL,1.20%,,,
,PHF2P1,13q11,AMP,23.50%,,,
,PIP5K1P1,6p24.3,HOMDEL,2.40%,,,
,PKD1L2,16q23.2,HOMDEL,5.90%,,,
,PLCG2,16q24.1,HOMDEL,5.30%,,,
,PODN,1p32.3,HOMDEL,1.20%,,,
,POLR2K,8q22.2,AMP,7.60%,,,
,POLR3E,16p12.2,AMP,1.80%,,,
,PPP1R42,8q13.1,AMP,9.40%,,,
,PRDM14,8q13.3,AMP,10.00%,,,
,PREX2,8q13.2,AMP,10.60%,,,
,PSPC1,13q12.11,AMP,20.00%,,,
,PTEN,10q23.3,HOMDEL,14.10%,,,
,PTTG3P,8q13.1,AMP,8.80%,,,
,RANBP2,2q12.3,AMP,10.60%,,,
,RANBP9,6p23,HOMDEL,1.20%,,,
,RBM24,6p22.3,HOMDEL,1.20%,,,
,RGPD6,2q13,AMP,6.50%,,,
,RGS22,8q22.2,AMP,7.60%,,,
,RIMS2,8q22.3,AMP,5.90%,,,
,RIOK1,6p24.3,HOMDEL,2.90%,,,
,RNF112,17p11.2,HOMDEL,0.60%,,,
,RNF182,6p23,HOMDEL,1.20%,,,
,RNF19A,8q22,AMP,7.60%,,,
,RNLS,10q23.31,HOMDEL,9.40%,,,
,RREB1,6p25,HOMDEL,2.90%,,,
,RRM2B,8q23.1,AMP,7.60%,,,
,RRN3P1,16p12.2,AMP,1.80%,,,
,RRN3P3,16p12.2,AMP,1.80%,,,
,RRS1,8q13.1,AMP,7.10%,,,
,RSPO2,8q23.1,AMP,5.90%,,,
,SBSPON,8q21.11,AMP,14.70%,,,
,SCARNA27,6p24.3,HOMDEL,2.40%,,,
,SCNN1B,16p12.2-p12.1,AMP,0.60%,,,
,SCNN1G,16p12,AMP,0.60%,,,
,SCP2,1p32,HOMDEL,1.80%,,,
,SDR42E1,16q23.3,HOMDEL,6.50%,,,
,Sep-10,2q13,AMP,6.50%,,,
,SGK3,8q12,AMP,9.40%,,,
,SH3RF3,2q13,AMP,6.50%,,,
,SIRT5,6p23,HOMDEL,1.20%,,,
,SLC1A7,1p32.3,HOMDEL,1.20%,,,
,SLC25A32,8q22.3,AMP,7.10%,,,
,SLC35B3,6p24.3,HOMDEL,2.40%,,,
,SLC38A8,16q23.3,HOMDEL,5.30%,,,
,SLC47A1,17p11.2,HOMDEL,1.80%,,,
,SLC47A2,17p11.2,HOMDEL,0.60%,,,
,SLC7A5P2,16p12.2,AMP,1.80%,,,
,SLCO5A1,8q13.3,AMP,10.60%,,,
,SMG1,16p12.3,AMP,8.80%,,,
,SMIM13,6p24.2,HOMDEL,2.40%,,,
,SNCG,10q23.2-q23.3,HOMDEL,1.80%,,,
,SNHG6,8q13|8q13,AMP,9.40%,,,
,SNORD87,8q13.1,AMP,9.40%,,,
,SNRNP48,6p24.3,HOMDEL,2.40%,,,
,SNX29P1,16p12.2,AMP,1.80%,,,
,SNX31,8q22.3,AMP,8.20%,,,
,SOWAHC,2q13,AMP,6.50%,,,
,SPAG1,8q22.2,AMP,7.60%,,,
,SPECC1,17p11.2,HOMDEL,0.60%,,,
,SSR1,6p24.3,HOMDEL,2.90%,,,
,STAMBPL1,10q23.31,HOMDEL,4.10%,,,
,SULF1,8q13.1,AMP,11.20%,,,
,SYCP2L,6p24.2,HOMDEL,2.40%,,,
,SYT17,16p12.3,AMP,1.20%,,,
,TAF1C,16q24,HOMDEL,5.30%,,,
,TBC1D7,6p24.1,HOMDEL,1.20%,,,
,TCF24,8q13.1,AMP,9.40%,,,
,TERF1,8q21.11,AMP,13.50%,,,
,TFAP2A,6p24,HOMDEL,1.80%,,,
,THUMPD1,16p12.3,AMP,2.90%,,,
,TLDC1,16q24.1,HOMDEL,5.30%,,,
,TMC5,16p12.3,AMP,1.20%,,,
,TMC7,16p12.3,AMP,1.20%,,,
,TMEM11,17p11.2,HOMDEL,0.60%,,,
,TMEM14B,6p25.1-p23,HOMDEL,2.40%,,,
,TMEM14C,6p24.2,HOMDEL,2.40%,,,
,TMEM159,16p12,AMP,1.80%,,,
,TMEM170B,6p24.2,HOMDEL,1.20%,,,
,TPTE2,13q12.11,AMP,23.50%,,,
,TRAM1,8q13.3,AMP,10.60%,,,
,TRIM55,8q13.1,AMP,7.10%,,,
,TRPA1,8q13,AMP,14.70%,,,
,TTPA,8q12.3,AMP,5.30%,,,
,TUBA3C,13q11,AMP,23.50%,,,
,TXNDC5,6p24.3,HOMDEL,2.40%,,,
,UBFD1,16p12,AMP,0.60%,,,
,UBR5,8q22,AMP,6.50%,,,
,UG0898H09,8q12.3,AMP,5.30%,,,
,ULK2,17p11.2,HOMDEL,1.20%,,,
,UMOD,16p12.3,AMP,2.40%,,,
,UQCRC2,16p12,AMP,1.80%,,,
,USP10,16q24.1,HOMDEL,5.30%,,,
,USP22,17p11.2,HOMDEL,0.60%,,,
,USP31,16p12.2,AMP,1.20%,,,
,VCPIP1,8q13,AMP,8.80%,,,
,VPS13B,8q22.2,AMP,7.10%,,,
,VSIG4,Xq12-q13.3,AMP,18.80%,,,
,VWA3A,16p12.2,AMP,1.80%,,,
,WFDC1,16q24.3,HOMDEL,5.30%,,,
,XKR9,8q13.3,AMP,10.60%,,,
,YIPF6,Xq12,AMP,18.80%,,,
,YTHDF3,8q12.3,AMP,5.90%,,,
,YWHAZ,8q23.1,AMP,7.60%,,,
,ZC3H12B,Xq12,AMP,14.70%,,,
,ZC4H2,Xq11.2,AMP,12.40%,,,
,ZCCHC14,16q24.2,HOMDEL,3.50%,,,
,ZDHHC7,16q24.1,HOMDEL,5.30%,,,
,ZFPM2,8q23,AMP,5.90%,,,
,ZMYM5,13q12,AMP,20.00%,,,
,ZNF706,8q22.3,AMP,7.60%,,,
,ZP2,16p12,AMP,1.80%,,,
