MO_1014-Tumour,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
lymph node,,,,,,,,,,,,
,EDA2R,Xq12,AMP,28%,24.70%,,,,,,,
,EFNB1,Xq12,AMP,46%,16.50%,,,,,,,
,EIF4EBP1,8p12,AMP,92%,5.30%,,,,,,,
,ERLIN2,8p11.2,AMP,94%,4.10%,,,,,,,
,FAM155B,Xq13.1,AMP,30%,8.80%,,,,,,,
,FASN,17q25,AMP,86%,4.10%,,,,,,,
,FBXW4P1,22q11,AMP,52%,0.60%,,,,,,,
,FGFR1,8p11.23-p11.22,AMP,100%,5.30%,,,,,,,
,FLJ41941,22q11.21,AMP,NA,1.20%,,,,,,,
,FLJ43681,17q25.3,AMP,NA,5.30%,,,,,,,
,FN3K,17q25.3,AMP,98%,2.40%,,,,,,,
,FN3KRP,17q25.3,AMP,98%,2.40%,,,,,,,
,FOXK2,17q25,AMP,78%,1.80%,,,,,,,
,GAB4,22q11.1,AMP,68%,0.60%,,,,,,,
,GGT1,22q11.23,AMP,32%,1.20%,,,,,,,
,GGT3P,22q11.21,AMP,40%,1.20%,,,,,,,
,GGT5,22q11.23,AMP,78%,1.80%,,,,,,,
,GGTLC2,22q11.22,AMP,42%,0.60%,,,,,,,
,GNAZ,22q11.22,AMP,14%,0.60%,,,,,,,
,GNB1L,22q11.2,AMP,88%,1.20%,,,,,,,
,GOT1L1,8p11.23,AMP,NA,4.10%,,,,,,,
,GP1BB,22q11.21,AMP,NA,1.20%,,,,,,,
,GPR124,8p11.23,AMP,46%,4.10%,,,,,,,
,GPS1,17q25.3,AMP,96%,3.50%,,,,,,,
,GSC2,22q11.21,AMP,NA,1.20%,,,,,,,
,GSTT1,22q11.23,AMP,72%,0.60%,,,,,,,
,GSTT2,22q11.23,AMP,88%,0.60%,,,,,,,
,GSTT2B,22q11.23,AMP,92%,0.60%,,,,,,,
,GSTTP1,22q12,AMP,NA,0.60%,,,,,,,
,GSTTP2,22q11.23,AMP,NA,0.60%,,,,,,,
,GUCD1,22q11.2,AMP,78%,1.20%,,,,,,,
,GUSBP11,22q11.23,AMP,98%,0.60%,,,,,,,
,HEPH,Xq11-q12,AMP,46%,19.40%,,,,,,,
,HEXDC,17q25.3,AMP,100%,2.40%,,,,,,,
,HIC2,22q11.21,AMP,96%,1.20%,,,,,,,
,HIRA,22q11.21,AMP,100%,1.20%,,,,,,,
,HPS4,22cen-q12.3,AMP,98%,1.20%,,,,,,,
,HSFY1P1,,AMP,NA,0.60%,,,,,,,
,IGLL1,22q11.23,AMP,74%,0.60%,,,,,,,
,IGLL3P,22q11.23,AMP,NA,0.60%,,,,,,,
,IGLL5,22q11.22,AMP,80%,0.60%,,,,,,,
,IL17RA,22q11.1,AMP,64%,0.60%,,,,,,,
,IPW,15q11.2,AMP,NA,3.50%,,,,,,,
,KIAA1671,22q11.23,AMP,78%,0.60%,,,,,,,
,KLHL22,22q11.21,AMP,100%,1.20%,,,,,,,
,LETM2,8p11.23,AMP,96%,5.30%,,,,,,,
,LOC100128531,22q11.23,AMP,NA,0.60%,,,,,,,
,LOC284865,22q11.21,AMP,NA,1.20%,,,,,,,
,LOC284889,22q11.23,AMP,NA,0.60%,,,,,,,
,LOC388849,22q11.21,AMP,NA,1.20%,,,,,,,
,LOC391322,22q11.23,AMP,NA,0.60%,,,,,,,
,LOC400891,22q11.21,AMP,NA,1.20%,,,,,,,
,LOC648691,,AMP,NA,0.60%,,,,,,,
,LOC728024,8p11.23,AMP,NA,4.10%,,,,,,,
,LRP5L,22q11.23,AMP,98%,0.60%,,,,,,,
,LRRC45,17q25.3,AMP,96%,4.70%,,,,,,,
,LRRC75B,22q11.23,AMP,98%,1.20%,,,,,,,
,LSM1,8p11.2,AMP,98%,5.30%,,,,,,,
,LZTR1,22q11.21|22q11.1-q11.2,AMP,100%,1.20%,,,,,,,
,MAPK1,22q11.21,AMP,52%,0.60%,,,,,,,
,MED15,22q11.2,AMP,100%,1.20%,,,,,,,
,METRNL,17q25.3,AMP,92%,5.30%,,,,,,,
,MIAT,22q12.1,AMP,NA,1.20%,,,,,,,
,MICAL3,22q11.21,AMP,NA,1.20%,,,,,,,
,MIF,22q11.23,AMP,NA,0.60%,,,,,,,
,MIR-301B/301B,,AMP,NA,1.20%,,,,,,,
,MIR1286,,AMP,NA,1.20%,,,,,,,
,MIR1306,,AMP,NA,1.20%,,,,,,,
,MIR130B,,AMP,NA,1.20%,,,,,,,
,MIR185,22q11.21,AMP,NA,1.20%,,,,,,,
,MIR223,Xq12,AMP,NA,18.80%,,,,,,,
,MIR301B,22q11.21,AMP,NA,1.20%,,,,,,,
,MIR3198-1,,AMP,NA,1.80%,,,,,,,
,MIR3618,,AMP,NA,1.20%,,,,,,,
,MIR4761,,AMP,NA,1.20%,,,,,,,
,MIR548J,22q12.1,AMP,NA,1.20%,,,,,,,
,MIR648,22q11.21,AMP,NA,1.20%,,,,,,,
,MIR650,22q11.22,AMP,NA,0.60%,,,,,,,
,MMP11,22q11.23,AMP,90%,0.60%,,,,,,,
,MRPL40,22q11.2,AMP,100%,1.20%,,,,,,,
,MYO18B,22q12.1,AMP,NA,0.60%,,,,,,,
,NARF,17q25.3,AMP,96%,1.80%,,,,,,,
,OGFOD3,17q25.3,AMP,84%,2.40%,,,,,,,
,OPHN1,Xq12,AMP,44%,20.60%,,,,,,,
,OR11H1,22q11.2,AMP,NA,0.60%,,,,,,,
,P2RX6,22q11.21,AMP,NA,1.20%,,,,,,,
,P2RX6P,22q11.21,AMP,NA,1.20%,,,,,,,
,PEX26,22q11.21,AMP,92%,1.20%,,,,,,,
,PI4KA,22q11.21,AMP,92%,1.20%,,,,,,,
,PI4KAP1,22q11.21,AMP,98%,1.20%,,,,,,,
,PI4KAP2,22q11.21,AMP,100%,1.20%,,,,,,,
,PIWIL3,22q11.23,AMP,NA,0.60%,,,,,,,
,PJA1,Xq13.1,AMP,14%,15.30%,,,,,,,
,POM121L10P,22q11.23,AMP,78%,0.60%,,,,,,,
,POM121L1P,22q11.22,AMP,NA,0.60%,,,,,,,
,POM121L4P,22q11.2,AMP,NA,1.20%,,,,,,,
,POM121L8P,22q11.2,AMP,NA,1.20%,,,,,,,
,POM121L9P,22q11.22,AMP,NA,1.20%,,,,,,,
,POTEH,22q11.1,AMP,NA,0.60%,,,,,,,
,PPAPDC1B,8p11.23,AMP,100%,5.30%,,,,,,,
,PPIL2,22q11.21,AMP,86%,1.20%,,,,,,,
,PPM1F,22q11.22,AMP,84%,0.60%,,,,,,,
,PRAME,22q11.22,AMP,74%,0.60%,,,,,,,
,PRODH,22q11.21,AMP,NA,1.20%,,,,,,,
,PROSC,8p11.2,AMP,70%,4.10%,,,,,,,
,PWAR5,15q11.2,AMP,NA,5.30%,,,,,,,
,RAB11FIP1,8p11.22,AMP,74%,4.10%,,,,,,,
,RAB36,22q11.22,AMP,24%,0.60%,,,,,,,
,RAB40B,17q25.3,AMP,100%,2.40%,,,,,,,
,RAC3,17q25.3,AMP,84%,4.10%,,,,,,,
,RANBP1,22q11.21,AMP,100%,1.20%,,,,,,,
,RFNG,17q25,AMP,98%,4.10%,,,,,,,
,RGL4,22q11.23,AMP,92%,0.60%,,,,,,,
,RIMBP3,22q11.21,AMP,32%,1.20%,,,,,,,
,RIMBP3B,22q11.21,AMP,2%,1.20%,,,,,,,
,RIMBP3C,22q11.21,AMP,NA,1.20%,,,,,,,
,RTDR1,22q11.2,AMP,NA,0.60%,,,,,,,
,RTN4R,22q11.21,AMP,96%,1.20%,,,,,,,
,SCARF2,22q11.21,AMP,92%,1.20%,,,,,,,
,SDF2L1,22q11.21,AMP,74%,1.20%,,,,,,,
,SECTM1,17q25,AMP,8%,2.40%,,,,,,,
,Sep-05,22q11.21,AMP,96%,1.20%,,,,,,,
,SEPT5-GP1BB,22q11.21,AMP,NA,1.20%,,,,,,,
,SERPIND1,22q11.21,AMP,NA,1.20%,,,,,,,
,SEZ6L,22q12.1,AMP,42%,1.20%,,,,,,,
,SGSM1,22q11.23,AMP,NA,0.60%,,,,,,,
,SLC16A3,17q25,AMP,26%,2.90%,,,,,,,
,SLC25A1,22q11.21,AMP,98%,1.20%,,,,,,,
,SLC25A18,22q11.2,AMP,NA,1.20%,,,,,,,
,SLC2A11,22q11.23,AMP,88%,0.60%,,,,,,,
,SLC7A4,22q11.21,AMP,NA,1.20%,,,,,,,
,SMARCB1,22q11.23|22q11,AMP,88%,0.60%,,,,,,,
,SNAP29,22q11.21,AMP,96%,1.20%,,,,,,,
,SNORD108,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD109A,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD109B,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD115-1,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-10,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-11,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-12,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-13,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-14,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-15,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-16,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-17,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-18,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-19,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-2,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-20,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-21,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-22,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-23,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-24,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-25,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-26,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-27,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-28,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-29,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-3,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-30,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-31,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-32,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-33,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-34,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-35,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-36,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-37,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-38,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-39,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-4,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-40,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-41,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-42,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-43,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD115-44,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD115-45,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD115-47,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD115-5,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-6,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-7,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-8,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD115-9,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-1,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-10,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-11,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-12,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-13,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD116-14,15q11.2,AMP,NA,4.70%,,,,,,,
,SNORD116-15,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-16,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-17,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-18,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-19,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-2,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-20,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-21,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-22,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-23,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-24,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-25,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-26,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-27,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-28,15q11.2,AMP,NA,4.10%,,,,,,,
,SNORD116-29,15q11.2,AMP,NA,3.50%,,,,,,,
,SNORD116-3,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-4,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-5,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-6,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-7,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-8,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD116-9,15q11.2,AMP,NA,5.30%,,,,,,,
,SNORD64,15q12,AMP,NA,5.30%,,,,,,,
,SNRPD3,22q11.23,AMP,98%,1.20%,,,,,,,
,SPECC1L,22q11.23,AMP,NA,1.20%,,,,,,,
,SRRD,22q12.1,AMP,68%,1.20%,,,,,,,
,STAR,8p11.2,AMP,NA,5.30%,,,,,,,
,STARD8,Xq13.1,AMP,NA,16.50%,,,,,,,
,SUSD2,22q11-q12,AMP,78%,2.40%,,,,,,,
,TANGO2,22q11.21,AMP,78%,1.20%,,,,,,,
,TBCD,17q25.3,AMP,98%,5.30%,,,,,,,
,TBX1,22q11.21,AMP,98%,1.20%,,,,,,,
,TEX19,17q25.3,AMP,NA,2.40%,,,,,,,
,TFIP11,22q12.1,AMP,82%,1.20%,,,,,,,
,THAP7,22q11.2,AMP,100%,1.20%,,,,,,,
,THAP7-AS1,22q11.21,AMP,94%,1.20%,,,,,,,
,TMEM191A,22q11.21,AMP,96%,1.20%,,,,,,,
,TMEM191B,22q11.21,AMP,NA,1.20%,,,,,,,
,TMEM191C,22q11.21,AMP,98%,1.20%,,,,,,,
,TMEM211,22q11.23,AMP,NA,0.60%,,,,,,,
,TOP1P2,22q11.23,AMP,NA,0.60%,,,,,,,
,TOP3B,22q11.22,AMP,100%,0.60%,,,,,,,
,TPST2,22q12.1,AMP,84%,1.20%,,,,,,,
,TPTEP1,22q11.1,AMP,76%,0.60%,,,,,,,
,TRMT2A,22q11.21,AMP,98%,1.20%,,,,,,,
,TSSK2,22q11.21,AMP,NA,1.20%,,,,,,,
,TUBA8,22q11.1,AMP,NA,1.20%,,,,,,,
,TXNRD2,22q11.21,AMP,98%,1.20%,,,,,,,
,UBE2L3,22q11.21,AMP,98%,1.20%,,,,,,,
,UFD1L,22q11.21,AMP,86%,1.20%,,,,,,,
,UPB1,22q11.2,AMP,NA,1.20%,,,,,,,
,USP18,22q11.21,AMP,70%,1.20%,,,,,,,
,UTS2R,17q25.3,AMP,NA,2.40%,,,,,,,
,VPREB1,22q11.22,AMP,NA,0.60%,,,,,,,
,VPREB3,22q11.23|22q11,AMP,NA,0.60%,,,,,,,
,VSIG4,Xq12-q13.3,AMP,68%,18.80%,,,,,,,
,WDR45B,17q25.3,AMP,78%,1.80%,,,,,,,
,WHSC1L1,8p11.2,AMP,96%,5.30%,,,,,,,
,XKR3,22q11.1,AMP,NA,0.60%,,,,,,,
,YDJC,22q11.21,AMP,98%,1.20%,,,,,,,
,YIPF6,Xq12,AMP,48%,18.80%,,,,,,,
,YPEL1,22q11.2,AMP,86%,1.20%,,,,,,,
,ZDHHC8,22q11.21,AMP,98%,1.20%,,,,,,,
,ZDHHC8P1,22q11.23,AMP,NA,0.60%,,,,,,,
,ZNF280A,22q11.22,AMP,NA,0.60%,,,,,,,
,ZNF280B,22q11.22,AMP,64%,0.60%,,,,,,,
,ZNF70,22q11.23,AMP,78%,0.60%,,,,,,,
,ZNF703,8p11.23,AMP,90%,4.10%,,,,,,,
,ZNF74,22q11.21,AMP,100%,1.20%,,,,,,,
,ZNF750,17q25.3,AMP,48%,3.50%,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
