MO_1095-Tumor,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
soft tissue,,,,,,,,,,,,
,OR8J3,11q12.1,AMP,NA,4.70%,,,,,,,
,OR8K5,11q12.1,AMP,NA,4.70%,,,,,,,
,PAPSS2,10q24,HOMDEL,28%,11.20%,,,,,,,
,PHF2P1,13q11,HOMDEL,NA,10.60%,,,,,,,
,PIK3CB,3q22.3,AMP,92%,4.10%,,,,,,,
,PLXNA1,3q21.3,AMP,28%,5.30%,,,,,,,
,PTEN,10q23.3,HOMDEL,16%,14.10%,,,,,,,
,RGPD5,2q13,AMP,60%,2.90%,,,,,,,
,RGPD6,2q13,AMP,58%,6.50%,,,,,,,
,RNF138P1,5q11.2,HOMDEL,18%,1.80%,,,,,,,
,RNLS,10q23.31,HOMDEL,NA,9.40%,,,,,,,
,RPF2,6q21,HOMDEL,74%,1.80%,,,,,,,
,RYK,3q22,AMP,94%,1.80%,,,,,,,
,SLC38A9,5q11.2,HOMDEL,2%,2.40%,,,,,,,
,SOWAHC,2q13,AMP,40%,6.50%,,,,,,,
,SOX14,3q22-q23,AMP,92%,2.40%,,,,,,,
,SOX2,3q26.3-q27,AMP,54%,4.10%,,,,,,,
,SOX2-OT,3q26.33,AMP,NA,4.10%,,,,,,,
,SSX7,Xp11.23,AMP,NA,9.40%,,,,,,,
,SSX8,Xp11.23,AMP,NA,11.80%,,,,,,,
,STAMBPL1,10q23.31,HOMDEL,30%,4.10%,,,,,,,
,TPTE2,13q12.11,HOMDEL,NA,9.40%,,,,,,,
,TRIM48,11q11,AMP,NA,4.70%,,,,,,,
,TRIM49,11p11.12-q12,AMP,NA,4.10%,,,,,,,
,TRIM49D2P,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM51,11q11,AMP,NA,4.70%,,,,,,,
,TRIM53AP,11q14.3,AMP,64%,4.10%,,,,,,,
,TRIM64,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM64B,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM77,11q14.3,AMP,NA,4.10%,,,,,,,
,TUBA3C,13q11,HOMDEL,NA,10.60%,,,,,,,
,TYR,11q14.3,AMP,72%,4.70%,,,,,,,
,UBTFL1,11q14.3,AMP,NA,4.10%,,,,,,,
,XAGE1B,Xp11.22,AMP,82%,21.80%,,,,,,,
,XAGE1E,Xp11.22,AMP,82%,21.80%,,,,,,,
,XAGE2,Xp11.22,AMP,NA,19.40%,,,,,,,
,XAGE2B,Xp11.22,AMP,NA,19.40%,,,,,,,
