PROS10448-SUTC.01115092-Tumor-SM-4JC74,,,,,,,,,,,
CRPC,,,,,,,,,,,
Lymph Node,,,,,,,,,,,
,BMX,Xp22.2,AMP,4.10%,,,,,,,
,BPGM,7q33,AMP,1.80%,,,,,,,
,BRAF,7q34,AMP,1.80%,,,,,,,
,BTK,Xq21.33-q22,AMP,0.60%,,,,,,,
,C16ORF80,16q21,AMP,1.80%,,,,,,,
,C17ORF102,17q12,AMP,0.60%,,,,,,,
,C1ORF116,1q32.1,AMP,1.80%,,,,,,,
,C1ORF94,1p34.3,AMP,0.60%,,,,,,,
,C4BPB,1q32,AMP,1.20%,,,,,,,
,C6ORF7,6q14,HOMDEL,2.90%,,,,,,,
,C7ORF13,7q36.3,AMP,2.40%,,,,,,,
,C7ORF33,7q36.1,AMP,2.90%,,,,,,,
,C7ORF34,7q34,AMP,1.80%,,,,,,,
,C7ORF49,7q33,AMP,1.80%,,,,,,,
,C7ORF55,7q34,AMP,0.60%,,,,,,,
,C7ORF73,7q33,AMP,1.20%,,,,,,,
,C8ORF76,8q24.13,AMP,9.40%,,,,,,,
,CA5B,Xp21.1,AMP,4.10%,,,,,,,
,CA5BP1,Xp22.2,AMP,4.10%,,,,,,,
,CALD1,7q33,AMP,1.80%,,,,,,,
,CARD16,11q22,HOMDEL,0.60%,,,,,,,
,CARD17,11q22.3,HOMDEL,0.60%,,,,,,,
,CARD18,11q22.3,HOMDEL,0.60%,,,,,,,
,CASD1,7q21.3,AMP,1.20%,,,,,,,
,CASK,Xp11.4,AMP,4.10%,,,,,,,
,CASP1,11q23,HOMDEL,0.60%,,,,,,,
,CASP2,7q34-q35,AMP,1.80%,,,,,,,
,CASP5,11q22.2-q22.3,HOMDEL,0.60%,,,,,,,
,CCL1,17q12,AMP,0.60%,,,,,,,
,CCL11,17q12,AMP,0.60%,,,,,,,
,CCL13,17q11.2,AMP,0.60%,,,,,,,
,CCL2,17q11.2-q12,AMP,0.60%,,,,,,,
,CCL7,17q11.2-q12,AMP,0.60%,,,,,,,
,CCL8,17q11.2,AMP,0.60%,,,,,,,
,CCT6B,17q12,AMP,0.60%,,,,,,,
,CD33,19q13.3,AMP,1.20%,,,,,,,
,CD36,7q11.2,AMP,1.20%,,,,,,,
,CD99L2,Xq28,AMP,1.80%,,,,,,,
,CDKL5,Xp22,AMP,4.70%,,,,,,,
,CDR1,Xq27.1,AMP,2.40%,,,,,,,
,CDY2A,Yq11.221,HOMDEL,1.20%,,,,,,,
,CDY2B,Yq11.222,HOMDEL,1.20%,,,,,,,
,CENPI,Xq22.1,AMP,0.60%,,,,,,,
,CEP41,7q32,AMP,1.80%,,,,,,,
,CETN2,Xq28,AMP,2.90%,,,,,,,
,CHCHD3,7q33,AMP,1.20%,,,,,,,
,CHD9,16q12.2,AMP,0.60%,,,,,,,
,CHM,Xq21.2,AMP,0.60%,,,,,,,
,CHRAC1,8q24.3,AMP,11.20%,,,,,,,
,CHRM2,7q31-q35,AMP,1.20%,,,,,,,
,CLCN1,7q35,AMP,1.80%,,,,,,,
,CLCN4,Xp22.3,AMP,3.50%,,,,,,,
,CLEC2L,7q34,AMP,1.80%,,,,,,,
,CLEC5A,7q33,AMP,2.90%,,,,,,,
,CNGA2,Xq27,AMP,1.80%,,,,,,,
,CNKSR2,Xp22.12,AMP,4.10%,,,,,,,
,CNOT4,7q33,AMP,1.20%,,,,,,,
,CNPY1,7q36.3,AMP,1.80%,,,,,,,
,CNTNAP2,7q35,AMP,1.80%,,,,,,,
,COL1A2,7q22.1,AMP,1.20%,,,,,,,
,COL22A1,8q24.3,AMP,10.00%,,,,,,,
,COL4A5,Xq22,AMP,1.20%,,,,,,,
,COL4A6,Xq22,AMP,0.60%,,,,,,,
,COPG2,7q32,AMP,1.20%,,,,,,,
,CPA1,7q32,AMP,1.80%,,,,,,,
,CPA2,7q32,AMP,1.80%,,,,,,,
,CPA4,7q32,AMP,1.80%,,,,,,,
,CPA5,7q32,AMP,1.80%,,,,,,,
,CPXCR1,Xq21.3,AMP,0.60%,,,,,,,
,CREB3L2,7q34,AMP,1.20%,,,,,,,
,CSAG1,Xq28,AMP,2.90%,,,,,,,
,CSAG2,Xq28,AMP,2.90%,,,,,,,
,CSAG3,Xq28,AMP,2.90%,,,,,,,
,CSMD2,1p34.3,AMP,1.20%,,,,,,,
,CSTF2,Xq22.1,AMP,0.60%,,,,,,,
,CT45A1,Xq26.3,AMP,0.60%,,,,,,,
,CT45A2,Xq26.3,AMP,0.60%,,,,,,,
,CT45A3,Xq26.3,AMP,0.60%,,,,,,,
,CT45A4,Xq26.3,AMP,0.60%,,,,,,,
,CT45A5,Xq26.3,AMP,0.60%,,,,,,,
,CT45A6,Xq26.3,AMP,0.60%,,,,,,,
,CT55,Xq26.3,AMP,0.60%,,,,,,,
,CTAGE15,7q35,AMP,2.40%,,,,,,,
,CTAGE4,7q35,AMP,1.80%,,,,,,,
,CTAGE6,7q35,AMP,2.40%,,,,,,,
,CTPS2,Xp22,AMP,4.10%,,,,,,,
,CUL1,7q36.1,AMP,2.90%,,,,,,,
,CXORF21,Xp21.2,AMP,2.90%,,,,,,,
,CXORF23,Xp22.12,AMP,4.10%,,,,,,,
,CXORF28,Xp22.33,AMP,3.50%,,,,,,,
,CXORF38,Xp11.4,AMP,2.90%,,,,,,,
,CXORF40A,Xq28,AMP,1.20%,,,,,,,
,CXORF40B,Xq28,AMP,1.20%,,,,,,,
,CXORF51A,Xq27.3,AMP,2.40%,,,,,,,
,CXORF51B,Xq27.3,AMP,2.40%,,,,,,,
,CXORF58,Xp22.11,AMP,5.30%,,,,,,,
,DACH2,Xq21.3,AMP,0.60%,,,,,,,
,DCAF8L1,Xp21.3,AMP,2.90%,,,,,,,
,DCAF8L2,Xp21.3,AMP,3.50%,,,,,,,
,DDX26B,Xq26.3,AMP,0.60%,,,,,,,
,DDX3X,Xp11.3-p11.23,AMP,4.10%,,,,,,,
,DDX53,Xp22.11,AMP,4.10%,,,,,,,
,DENND2A,7q34,AMP,2.40%,,,,,,,
,DERL1,8q24.13,AMP,9.40%,,,,,,,
,DGKI,7q32.3-q33,AMP,1.20%,,,,,,,
,DIAPH2,Xq21.33,AMP,0.60%,,,,,,,
,DMD,Xp21.2,AMP,2.90%,,,,,,,
,DPP6,7q36.2,AMP,2.40%,,,,,,,
,DRP2,Xq22,AMP,0.60%,,,,,,,
,EDA2R,Xq12,AMP,24.70%,,,,,,,
,EFCAB4B,12p13.32,AMP,1.20%,,,,,,,
,EFHC2,Xp11.3,AMP,3.50%,,,,,,,
,EFR3A,8q24.22,AMP,10.60%,,,,,,,
,EGFL6,Xp22,AMP,4.10%,,,,,,,
,EIF1AX,Xp22.12,AMP,4.10%,,,,,,,
,EIF2S3,Xp22.2-p22.1,AMP,5.30%,,,,,,,
,ELOVL4,6q14,HOMDEL,2.90%,,,,,,,
,EN2,7q36,AMP,1.80%,,,,,,,
,EPHA1,7q34,AMP,1.80%,,,,,,,
,EPHB6,7q33-q35,AMP,2.90%,,,,,,,
,ESX1,Xq22.1,AMP,0.60%,,,,,,,
,EXOC4,7q31,AMP,1.20%,,,,,,,
,FABP5P3,7q36.1,AMP,2.90%,,,,,,,
,FAM115A,7q35,AMP,2.40%,,,,,,,
,FAM115C,7q35,AMP,2.40%,,,,,,,
,FAM127B,Xq26.3,AMP,0.60%,,,,,,,
,FAM131B,7q34,AMP,1.80%,,,,,,,
,FAM133A,Xq21.32,AMP,0.60%,,,,,,,
,FAM135B,8q24.23,AMP,9.40%,,,,,,,
,FAM180A,7q33,AMP,1.20%,,,,,,,
,FAM199X,Xq22.2,AMP,0.60%,,,,,,,
,FAM47A,Xp21.1,AMP,2.40%,,,,,,,
,FAM47B,Xp21.1,AMP,2.40%,,,,,,,
,FAM49B,8q24.21,AMP,7.60%,,,,,,,
,FAM83A,8q24.13,AMP,9.40%,,,,,,,
,FAM84B,8q24.21,AMP,11.80%,,,,,,,
,FAM91A1,8q24.13,AMP,10.60%,,,,,,,
,FAM9A,Xp22.32,AMP,3.50%,,,,,,,
,FAM9B,Xp22.32,AMP,3.50%,,,,,,,
,FAM9C,Xp22.2,AMP,5.30%,,,,,,,
,FANCB,Xp22.2,AMP,4.10%,,,,,,,
,FATE1,Xq28,AMP,1.80%,,,,,,,
,FBXO32,8q24.13,AMP,9.40%,,,,,,,
,FCAMR,1q32.1,AMP,1.80%,,,,,,,
,FER1L6,8q24.1,AMP,10.60%,,,,,,,
,FER1L6-AS1,8q24.13,AMP,10.60%,,,,,,,
,FHL1,Xq26,AMP,2.90%,,,,,,,
,FIGF,Xp22.31,AMP,4.10%,,,,,,,
,FLJ40288,7q32.3,AMP,1.20%,,,,,,,
,FMR1,Xq27.3,AMP,1.20%,,,,,,,
,FMR1-AS1,Xq27.3,AMP,1.80%,,,,,,,
,FMR1NB,Xq28,AMP,1.20%,,,,,,,
,FRMPD4,Xp22.2,AMP,2.90%,,,,,,,
,FTHL17,Xp21,AMP,2.40%,,,,,,,
,GABRA3,Xq28,AMP,1.80%,,,,,,,
,GABRE,Xq28,AMP,1.80%,,,,,,,
,GABRQ,Xq28,AMP,2.90%,,,,,,,
,GALNT11,7q36.1|7q36.1,AMP,2.40%,,,,,,,
,GALNTL5,7q36.1,AMP,1.80%,,,,,,,
,GEMIN8,Xp22.2,AMP,3.50%,,,,,,,
,GIMAP1,7q36.1,AMP,2.90%,,,,,,,
,GIMAP1-GIMAP5,7q,AMP,2.90%,,,,,,,
,GIMAP2,7q36.1,AMP,2.90%,,,,,,,
,GIMAP4,7q36.1,AMP,2.90%,,,,,,,
,GIMAP5,7q36.1,AMP,2.90%,,,,,,,
,GIMAP6,,AMP,2.90%,,,,,,,
,GIMAP7,7q36.1,AMP,2.90%,,,,,,,
,GK,Xp21.3,AMP,2.90%,,,,,,,
,GLA,Xq22,AMP,0.60%,,,,,,,
,GLRA2,Xp22.2,AMP,3.50%,,,,,,,
,GLRA4,Xq22.2,AMP,0.60%,,,,,,,
,GNAI1,7q21,AMP,1.20%,,,,,,,
,GNAT3,7q21.11,AMP,1.20%,,,,,,,
,GNG11,7q21,AMP,1.20%,,,,,,,
,GNGT1,7q21.3,AMP,1.20%,,,,,,,
,GOLT1B,12p12.1,HOMDEL,0.60%,,,,,,,
,GPM6B,Xp22.2,AMP,4.10%,,,,,,,
,GPR143,Xp22.3,AMP,2.90%,,,,,,,
,GPR34,Xp11.4,AMP,4.10%,,,,,,,
,GPR50,Xq28,AMP,1.80%,,,,,,,
,GPR64,Xp22.13,AMP,4.10%,,,,,,,
,GPR82,Xp11.4,AMP,4.10%,,,,,,,
,GPRASP1,Xq22.1,AMP,0.60%,,,,,,,
,GPRASP2,Xq22.1,AMP,0.60%,,,,,,,
,GRPR,Xp22.2,AMP,4.10%,,,,,,,
,GSAP,7q11.23,AMP,1.20%,,,,,,,
,GSDMC,8q24.21,AMP,8.20%,,,,,,,
,GSTK1,7q34,AMP,1.80%,,,,,,,
,GYG2,Xp22.3,AMP,3.50%,,,,,,,
,GYS2,12p12.2,HOMDEL,0.60%,,,,,,,
,H2BFM,Xq22.2,AMP,0.60%,,,,,,,
,H2BFWT,Xq22.2,AMP,0.60%,,,,,,,
,H2BFXP,Xq22.2,AMP,0.60%,,,,,,,
,HAS2,8q24.12,AMP,7.10%,,,,,,,
,HAS2-AS1,8q24.13,AMP,8.20%,,,,,,,
,HCCS,Xp22.3,AMP,4.10%,,,,,,,
,HDHD1,Xp22.32,AMP,2.90%,,,,,,,
,HEPH,Xq11-q12,AMP,19.40%,,,,,,,
,HHLA1,8q24,AMP,10.60%,,,,,,,
,HIPK2,7q32-q34,AMP,2.40%,,,,,,,
,HMGB3,Xq28,AMP,1.80%,,,,,,,
,HMGB4,1p35.1,AMP,1.20%,,,,,,,
,HMGN3,6q14.1,HOMDEL,2.90%,,,,,,,
,HNRNPH2,Xq22,AMP,0.60%,,,,,,,
,HPYR1,8q24.22,AMP,10.60%,,,,,,,
,HSFX1,Xq28,AMP,1.20%,,,,,,,
,HSFX2,Xq28,AMP,1.20%,,,,,,,
,HTR5A,7q36.1,AMP,1.80%,,,,,,,
,IDS,Xq28,AMP,1.20%,,,,,,,
,IGFL2,19q13.32,AMP,1.80%,,,,,,,
,IGFL3,19q13.32,AMP,1.80%,,,,,,,
,IGFL4,19q13.32,AMP,1.80%,,,,,,,
,IL1RAPL1,Xp22.1-p21.3,AMP,2.90%,,,,,,,
,IL1RAPL2,Xq22,AMP,0.60%,,,,,,,
,INE2,Xp22.2,AMP,4.10%,,,,,,,
,INSIG1,7q36,AMP,1.80%,,,,,,,
,KAL1,Xp22.32,AMP,2.90%,,,,,,,
,KCNJ8,12p11.23,HOMDEL,0.60%,,,,,,,
,KCNK9,8q24.3,AMP,11.20%,,,,,,,
,KCNQ3,8q24,AMP,10.00%,,,,,,,
,KDM7A,7q34,AMP,2.40%,,,,,,,
,KEL,7q33,AMP,1.80%,,,,,,,
,KHDRBS3,8q24.2,AMP,10.60%,,,,,,,
,KIAA0196,8q24.13,AMP,10.60%,,,,,,,
,KIAA1147,7q34,AMP,1.20%,,,,,,,
,KIAA1549,7q34,AMP,0.60%,,,,,,,
,KLF14,7q32.3,AMP,1.20%,,,,,,,
,KLHDC10,7q32.2,AMP,1.80%,,,,,,,
,KLHL15,Xp22.1-p21,AMP,5.30%,,,,,,,
,KLHL34,Xp22.12,AMP,4.10%,,,,,,,
,KLHL38,8q24.13,AMP,10.00%,,,,,,,
,KLHL4,Xq21.3,AMP,0.60%,,,,,,,
,KLRG2,7q34,AMP,0.60%,,,,,,,
,KMT2C,7q36.1,AMP,0.60%,,,,,,,
,KYNU,2q22.2,HOMDEL,1.80%,,,,,,,
,LCA5,6q14.1,HOMDEL,2.90%,,,,,,,
,LDHB,12p12.2-p12.1,HOMDEL,0.60%,,,,,,,
,LDOC1,Xq27,AMP,2.40%,,,,,,,
,LGALS14,19q13.2,AMP,3.50%,,,,,,,
,LGALS16,19q13.2,AMP,3.50%,,,,,,,
,LGALS17A,19q13.2,AMP,3.50%,,,,,,,
,LIG3,17q11.2-q12,AMP,0.60%,,,,,,,
,LINC00086,Xq26.3,AMP,0.60%,,,,,,,
,LINC00087,Xq26.3,AMP,0.60%,,,,,,,
,LINC00102,Xp22.33 and Yp11.31,AMP,3.50%,,,,,,,
,LINC00244,7q36,AMP,2.40%,,,,,,,
,LINC00632,Xq27.1,AMP,2.40%,,,,,,,
,LOC100124692,7q34,AMP,2.90%,,,,,,,
,LOC100129148,7q34,AMP,0.60%,,,,,,,
,LOC100129935,19q13.2,AMP,3.50%,,,,,,,
,LOC100130880,7q33,AMP,1.20%,,,,,,,
,LOC100132831,Xp11.4,AMP,3.50%,,,,,,,
,LOC100288814,Xp22.2,AMP,3.50%,,,,,,,
,LOC154761,7q35,AMP,2.40%,,,,,,,
,LOC285889,7q36.3,AMP,2.40%,,,,,,,
,LOC286094,8q24.22,AMP,10.60%,,,,,,,
,LOC286437,Xq22.2,AMP,0.60%,,,,,,,
,LOC349160,7q34,AMP,1.20%,,,,,,,
,LOC389906,Xp22.33,AMP,2.90%,,,,,,,
,LOC402779,,AMP,1.20%,,,,,,,
,LOC643486,Xq21.33,AMP,0.60%,,,,,,,
,LOC729609,Xp22.12,AMP,4.10%,,,,,,,
,LOC93432,7q34,AMP,2.90%,,,,,,,
,LRGUK,7q33,AMP,1.20%,,,,,,,
,LRRC6,8q24.22,AMP,10.60%,,,,,,,
,LUC7L2,7q34,AMP,0.60%,,,,,,,
,LUZP6,7q33,AMP,1.20%,,,,,,,
,MAGEA1,Xq28,AMP,2.90%,,,,,,,
,MAGEA10,Xq28,AMP,1.80%,,,,,,,
,MAGEA10-MAGEA5,Xq28,AMP,1.80%,,,,,,,
,MAGEA11,Xq28,AMP,1.20%,,,,,,,
,MAGEA12,Xq28,AMP,2.90%,,,,,,,
,MAGEA2,Xq28,AMP,2.90%,,,,,,,
,MAGEA2B,Xq28,AMP,2.90%,,,,,,,
,MAGEA3,Xq28,AMP,2.90%,,,,,,,
,MAGEA4,Xq28,AMP,1.80%,,,,,,,
,MAGEA5,Xq28,AMP,1.80%,,,,,,,
,MAGEA6,Xq28,AMP,2.90%,,,,,,,
,MAGEA8,Xq28,AMP,1.20%,,,,,,,
,MAGEA9,Xq28,AMP,1.20%,,,,,,,
,MAGEA9B,Xq28,AMP,1.20%,,,,,,,
,MAGEB1,Xp21.3,AMP,2.90%,,,,,,,
,MAGEB10,Xp21.3,AMP,3.50%,,,,,,,
,MAGEB16,Xp21.1,AMP,2.40%,,,,,,,
,MAGEB18,Xp21.3,AMP,4.10%,,,,,,,
,MAGEB2,Xp21.3,AMP,2.90%,,,,,,,
,MAGEB3,Xp21.3,AMP,2.90%,,,,,,,
,MAGEB4,Xp21.3,AMP,2.90%,,,,,,,
,MAGEB6,Xp21.3,AMP,3.50%,,,,,,,
,MAGEC1,Xq26,AMP,2.40%,,,,,,,
,MAGEC2,Xq27,AMP,2.40%,,,,,,,
,MAGEC3,Xq27.2,AMP,2.40%,,,,,,,
,MAGI2,7q21,AMP,1.20%,,,,,,,
,MAGI2-AS3,,AMP,1.20%,,,,,,,
,MAMLD1,Xq28,AMP,1.20%,,,,,,,
,MAOA,Xp11.3,AMP,3.50%,,,,,,,
,MAOB,Xp11.23,AMP,3.50%,,,,,,,
,MAP3K15,Xp22.12,AMP,4.70%,,,,,,,
,MAP7D2,Xp22.12,AMP,4.10%,,,,,,,
,MAP7D3,Xq26.3,AMP,2.90%,,,,,,,
,MBD3L1,19p13.2,AMP,1.20%,,,,,,,
,MBTPS2,Xp22.12-p22.11,AMP,4.10%,,,,,,,
,MED14,Xp11.4,AMP,2.90%,,,,,,,
,MEST,7q32,AMP,1.80%,,,,,,,
,MESTIT1,7q32.2,AMP,1.80%,,,,,,,
,MGAM,7q34,AMP,2.90%,,,,,,,
,MID1,Xp22,AMP,3.50%,,,,,,,
,MID1IP1,Xp11.4,AMP,2.40%,,,,,,,
,MID2,Xq22.3,AMP,0.60%,,,,,,,
,MIR105-1,Xq28,AMP,2.90%,,,,,,,
,MIR105-2,Xq28,AMP,2.90%,,,,,,,
,MIR1204,,AMP,11.80%,,,,,,,
,MIR1205,,AMP,11.80%,,,,,,,
,MIR1206,,AMP,11.80%,,,,,,,
,MIR1207,,AMP,11.20%,,,,,,,
,MIR1208,8q24.21,AMP,10.60%,,,,,,,
,MIR181B1,1q32.1,HOMDEL,0.60%,,,,,,,
,MIR-181B-1/181B,,HOMDEL,0.60%,,,,,,,
,MIR182,7q32.2,AMP,1.80%,,,,,,,
,MIR183,7q32.2,AMP,1.80%,,,,,,,
,MIR2114,,AMP,1.20%,,,,,,,
,MIR223,Xq12,AMP,18.80%,,,,,,,
,MIR23C,,AMP,4.10%,,,,,,,
,MIR29A,7q32.3,AMP,1.20%,,,,,,,
,MIR29B1,7q32.3,AMP,1.20%,,,,,,,
,MIR30B,8q24.22,AMP,11.80%,,,,,,,
,MIR30D,8q24.22,AMP,11.80%,,,,,,,
,MIR320D2,,AMP,2.40%,,,,,,,
,MIR335,7q32.2,AMP,1.80%,,,,,,,
,MIR4330,,AMP,1.80%,,,,,,,
,MIR-4330/4330,,AMP,1.80%,,,,,,,
,MIR4468,,AMP,0.60%,,,,,,,
,MIR452,Xq28,AMP,1.80%,,,,,,,
,MIR4652,,AMP,0.60%,,,,,,,
,MIR4663,,AMP,9.40%,,,,,,,
,MIR4767,,AMP,2.90%,,,,,,,
,MIR4768,,AMP,4.10%,,,,,,,
,MIR4770,,AMP,2.90%,,,,,,,
,MIR490,7q33,AMP,1.20%,,,,,,,
,MIR506,Xq27.3,AMP,2.40%,,,,,,,
,MIR507,Xq27.3,AMP,2.40%,,,,,,,
,MIR508,Xq27.3,AMP,2.40%,,,,,,,
,MIR509-1,Xq27.3,AMP,1.80%,,,,,,,
,MIR509-2,Xq27.3,AMP,1.80%,,,,,,,
,MIR509-3,,AMP,2.40%,,,,,,,
,MIR510,Xq27.3,AMP,1.80%,,,,,,,
,MIR-513B/513B,,AMP,2.40%,,,,,,,
,MIR-514-1/514,,AMP,1.80%,,,,,,,
,MIR-514-2/514,,AMP,1.80%,,,,,,,
,MIR-514-3/514,,AMP,1.80%,,,,,,,
,MIR514A1,Xq27.3,AMP,1.80%,,,,,,,
,MIR514A2,Xq27.3,AMP,1.80%,,,,,,,
,MIR514A3,Xq27.3,AMP,1.80%,,,,,,,
,MIR514B,Xq27.3,AMP,2.40%,,,,,,,
,MIR548F3,,AMP,2.40%,,,,,,,
,MIR548F4,7q35,AMP,1.80%,,,,,,,
,MIR548I4,Xq21.1,AMP,1.80%,,,,,,,
,MIR548M,Xq21.33,AMP,1.20%,,,,,,,
,MIR-548M/548M,,AMP,0.60%,,,,,,,
,MIR548T,,AMP,2.40%,,,,,,,
,MIR651,Xp22.31,AMP,2.90%,,,,,,,
,MIR767,Xq28,AMP,2.90%,,,,,,,
,MIR888,Xq27.3,AMP,2.40%,,,,,,,
,MIR890,Xq27.3,AMP,2.40%,,,,,,,
,MIR891A,Xq27.3,AMP,2.40%,,,,,,,
,MIR-891A/891A,,AMP,2.40%,,,,,,,
,MIR891B,Xq27.3,AMP,2.40%,,,,,,,
,MIR-891B/891B,,AMP,2.40%,,,,,,,
,MIR892A,Xq27.3,AMP,2.40%,,,,,,,
,MIR-892A/892A,,AMP,2.40%,,,,,,,
,MIR892B,Xq27.3,AMP,2.40%,,,,,,,
,MIR-892B/892B,,AMP,2.40%,,,,,,,
,MIR96,7q32.2,AMP,1.80%,,,,,,,
,MKLN1,7q32,AMP,1.20%,,,,,,,
,MKRN1,7q34,AMP,2.40%,,,,,,,
,MMGT1,Xq26.3,AMP,1.80%,,,,,,,
,MNAT1,14q23,HOMDEL,1.20%,,,,,,,
,MORF4L2,Xq22,AMP,0.60%,,,,,,,
,MOSPD2,Xp22.2,AMP,4.10%,,,,,,,
,MOXD2P,7q34,AMP,2.90%,,,,,,,
,MRPL13,8q22.1-q22.3,AMP,7.60%,,,,,,,
,MRPS33,7q34,AMP,2.40%,,,,,,,
,MSL3,Xp22.3,AMP,3.50%,,,,,,,
,MSN,Xq11.1,AMP,16.50%,,,,,,,
,MTBP,8q24.12,AMP,7.60%,,,,,,,
,MTM1,Xq28,AMP,1.80%,,,,,,,
,MTMR1,Xq28,AMP,1.80%,,,,,,,
,MTPN,7q33,AMP,1.20%,,,,,,,
,MTRNR2L6,7q34,AMP,2.90%,,,,,,,
,MTSS1,8p22,AMP,10.60%,,,,,,,
,MUC16,19p13.2,AMP,1.80%,,,,,,,
,MXRA5,Xp22.33,AMP,3.50%,,,,,,,
,MYC,8q24.21,AMP,11.80%,,,,,,,
,MYH2,17p13.1,AMP,2.90%,,,,,,,
,MYH4,17p13.1,AMP,2.90%,,,,,,,
,NAP1L3,Xq21.3-q22,AMP,0.60%,,,,,,,
,NDP,Xp11.4,AMP,3.50%,,,,,,,
,NDRG1,8q24.3,AMP,11.20%,,,,,,,
,NDUFB2,7q34,AMP,1.80%,,,,,,,
,NDUFB9,8q13.3,AMP,10.00%,,,,,,,
,NGFRAP1,Xq22.2,AMP,0.60%,,,,,,,
,NHS,Xp22.13,AMP,4.10%,,,,,,,
,NLGN4X,Xp22.33,AMP,2.90%,,,,,,,
,NOBOX,7q35,AMP,1.80%,,,,,,,
,NOX1,Xq22,AMP,0.60%,,,,,,,
,NR0B1,Xp21.3,AMP,2.90%,,,,,,,
,NRF1,7q32,AMP,1.80%,,,,,,,
,NSDHL,Xq28,AMP,2.90%,,,,,,,
,NSMCE2,8q24.13,AMP,11.80%,,,,,,,
,NUP205,7q33,AMP,1.20%,,,,,,,
,NUP62CL,Xq22.3,AMP,0.60%,,,,,,,
,NXF2,Xq22.1,AMP,2.40%,,,,,,,
,NXF2B,Xq22.1,AMP,2.40%,,,,,,,
,NXF3,Xq22,AMP,0.60%,,,,,,,
,NXF4,Xq22,AMP,0.60%,,,,,,,
,NXF5,Xq22,AMP,1.80%,,,,,,,
,NYX,Xp11.4,AMP,4.10%,,,,,,,
,OC90,8q24.22,AMP,10.60%,,,,,,,
,OFD1,Xp22,AMP,4.10%,,,,,,,
,OPHN1,Xq12,AMP,20.60%,,,,,,,
,OR2A1,7q35,AMP,1.80%,,,,,,,
,OR2A12,7q35,AMP,2.40%,,,,,,,
,OR2A14,7q35,AMP,2.40%,,,,,,,
