SC_9066-Tumor,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
Iliac Crest,,,,,,,,,,,,
,CGB8,19q13.32,HOMDEL,2.40%,,,,,,,,
,CHPF2,7q36.1,AMP,3.50%,,,,,,,,
,CLCN1,7q35,AMP,1.80%,,,,,,,,
,CLDN3,7q11.23,AMP,2.40%,,,,,,,,
,CLDN4,7q11.23,AMP,2.40%,,,,,,,,
,CLEC5A,7q33,AMP,2.90%,,,,,,,,
,CLIP2,7q11.23,AMP,1.80%,,,,,,,,
,CNN2,19p13.3,AMP,1.20%,,,,,,,,
,CNTNAP2,7q35,AMP,1.80%,,,,,,,,
,COL21A1,6p12.3-p11.2|6p12.3-p11.2,AMP,1.80%,,,,,,,,
,COL7A1,3p21.1,AMP,1.80%,,,,,,,,
,CRYGN,7q36.1,AMP,4.10%,,,,,,,,
,CTAGE15,7q35,AMP,2.40%,,,,,,,,
,CTAGE4,7q35,AMP,1.80%,,,,,,,,
,CTAGE6,7q35,AMP,2.40%,,,,,,,,
,CUL1,7q36.1,AMP,2.90%,,,,,,,,
,CYTH3,7p22.1,AMP,12.90%,,,,,,,,
,DAGLB,7p22.1,AMP,10.60%,,,,,,,,
,DNAJC30,7q11.23,AMP,2.40%,,,,,,,,
,DSCAM,21q22.2,HOMDEL,2.40%,,,,,,,,
,DSCAM-AS1,,HOMDEL,2.90%,,,,,,,,
,DST,6p12.1,AMP,2.90%,,,,,,,,
,EIF2AK1,7p22,AMP,9.40%,,,,,,,,
,EIF4H,7q11.23,AMP,1.80%,,,,,,,,
,ELN,7q11.23,AMP,2.40%,,,,,,,,
,ELOVL5,6p21.1-p12.1,AMP,1.20%,,,,,,,,
,EPHA1,7q34,AMP,1.80%,,,,,,,,
,EPHB6,7q33-q35,AMP,2.90%,,,,,,,,
,EZH2,7q35-q36,AMP,2.40%,,,,,,,,
,FAM115A,7q35,AMP,2.40%,,,,,,,,
,FAM115C,7q35,AMP,2.40%,,,,,,,,
,FAM131B,7q34,AMP,1.80%,,,,,,,,
,FAM220A,7p22.1,AMP,11.20%,,,,,,,,
,FAM3B,21q22.3,HOMDEL,3.50%,,,,,,,,
,FAM83B,6p12.1,AMP,1.80%,,,,,,,,
,FASTK,7q35,AMP,4.10%,,,,,,,,
,FBXO9,6p12.3-p11.2,AMP,1.20%,,,,,,,,
,FKBP6,7q11.23,AMP,2.40%,,,,,,,,
,FZD9,7q11.23,AMP,1.80%,,,,,,,,
,GBX1,7q36.1,AMP,4.70%,,,,,,,,
,GCLC,6p12,AMP,1.80%,,,,,,,,
,GCM1,6p12.1,AMP,1.20%,,,,,,,,
,GFRAL,6p12.1,AMP,2.40%,,,,,,,,
,GIMAP1,7q36.1,AMP,2.90%,,,,,,,,
,GIMAP1-GIMAP5,7q,AMP,2.90%,,,,,,,,
,GIMAP2,7q36.1,AMP,2.90%,,,,,,,,
,GIMAP4,7q36.1,AMP,2.90%,,,,,,,,
,GIMAP5,7q36.1,AMP,2.90%,,,,,,,,
,GIMAP6,,AMP,2.90%,,,,,,,,
,GIMAP7,7q36.1,AMP,2.90%,,,,,,,,
,GIMAP8,7q36.1,AMP,2.40%,,,,,,,,
,GRID2IP,7p22.1,AMP,7.60%,,,,,,,,
,GRIN3B,19p13.3,AMP,1.20%,,,,,,,,
,GSTA4,6p12.1,AMP,1.20%,,,,,,,,
,GSTK1,7q34,AMP,1.80%,,,,,,,,
,GTF2I,7q11.23,AMP,22.40%,,,,,,,,
,GTF2IRD1,7q11.23,AMP,1.80%,,,,,,,,
,GTF2IRD2P1,7q11.23,AMP,2.40%,,,,,,,,
,HCRTR2,6p12,AMP,2.40%,,,,,,,,
,HMGCLL1,6p12.1,AMP,2.40%,,,,,,,,
,HMGN1,21q22.2,HOMDEL,2.40%,,,,,,,,
,HMHA1,19p13.3,AMP,1.20%,,,,,,,,
,ICK,6p12.1,AMP,1.20%,,,,,,,,
,IGSF5,21q22.2,HOMDEL,2.40%,,,,,,,,
,IL9R,Xq28 and Yq12,HOMDEL,5.90%,,,,,,,,
,KCNH2,7q36.1,AMP,4.10%,,,,,,,,
,KDELR2,7p22.1,AMP,7.60%,,,,,,,,
,KEL,7q33,AMP,1.80%,,,,,,,,
,KIAA1147,7q34,AMP,1.20%,,,,,,,,
,KLHL31,6p12.1,AMP,2.40%,,,,,,,,
,KRBA1,7q36,AMP,4.10%,,,,,,,,
,LAT2,7q11.23,AMP,1.80%,,,,,,,,
,LCA5L,21q22.2,HOMDEL,2.40%,,,,,,,,
,LIMK1,7q11.23,AMP,2.40%,,,,,,,,
,LINC00035,7q11.23,AMP,2.40%,,,,,,,,
,LINC00323,21q22.2,HOMDEL,2.90%,,,,,,,,
,LINC00421,13q12.11,AMP,23.50%,,,,,,,,
,LINC00442,13q12.11,AMP,23.50%,,,,,,,,
,LOC100124692,7q34,AMP,2.90%,,,,,,,,
,LOC154761,7q35,AMP,2.40%,,,,,,,,
,LOC155060,7q36.1,AMP,2.40%,,,,,,,,
,LOC541473,7q11.23,AMP,2.40%,,,,,,,,
,LOC728743,7q36.1,AMP,2.40%,,,,,,,,
,LOC93432,7q34,AMP,2.90%,,,,,,,,
,LRRC1,6p12.1,AMP,2.40%,,,,,,,,
,LRRC61,7q31-q35,AMP,3.50%,,,,,,,,
,MGAM,7q34,AMP,2.90%,,,,,,,,
,MIR-3197/3197,,HOMDEL,2.90%,,,,,,,,
,MIR-4284/4284,,AMP,2.40%,,,,,,,,
,MIR3197,,HOMDEL,2.90%,,,,,,,,
,MIR3907,,AMP,4.10%,,,,,,,,
,MIR3914-1,,AMP,1.20%,,,,,,,,
,MIR3914-2,,AMP,1.20%,,,,,,,,
,MIR4284,,AMP,2.40%,,,,,,,,
,MIR4760,,HOMDEL,2.90%,,,,,,,,
,MIR548F3,,AMP,2.40%,,,,,,,,
,MIR548F4,7q35,AMP,1.80%,,,,,,,,
,MIR548I4,Xq21.1,AMP,1.80%,,,,,,,,
,MIR548T,,AMP,2.40%,,,,,,,,
,MIR590,7q11.23,AMP,1.80%,,,,,,,,
,MIR671,7q36.1,AMP,3.50%,,,,,,,,
,MIR711,,AMP,1.20%,,,,,,,,
,MLIP,6p12.1,AMP,2.40%,,,,,,,,
,MLXIPL,7q11.23,AMP,2.40%,,,,,,,,
,MOXD2P,7q34,AMP,2.90%,,,,,,,,
,MPHOSPH8,13q12.11,AMP,20.00%,,,,,,,,
,MRPS33,7q34,AMP,2.40%,,,,,,,,
,MTRNR2L6,7q34,AMP,2.90%,,,,,,,,
,MX1,21q22.3,HOMDEL,3.50%,,,,,,,,
,MX2,21q22.3,HOMDEL,3.50%,,,,,,,,
,NCF1,7q11.23,AMP,21.20%,,,,,,,,
,NCF1B,7q11.23,AMP,2.40%,,,,,,,,
,NOBOX,7q35,AMP,1.80%,,,,,,,,
,NOS3,7q36,AMP,3.50%,,,,,,,,
,NSUN5,7q11.23,AMP,2.40%,,,,,,,,
,NSUN5P2,7q11.23,AMP,2.40%,,,,,,,,
,NUB1,7q36,AMP,4.10%,,,,,,,,
,OR2A1,7q35,AMP,1.80%,,,,,,,,
,OR2A12,7q35,AMP,2.40%,,,,,,,,
,OR2A14,7q35,AMP,2.40%,,,,,,,,
,OR2A2,7q35,AMP,2.40%,,,,,,,,
,OR2A20P,7q35,AMP,1.80%,,,,,,,,
,OR2A25,7q35,AMP,2.40%,,,,,,,,
,OR2A42,7q35,AMP,1.80%,,,,,,,,
,OR2A5,7q35,AMP,2.40%,,,,,,,,
,OR2A7,7q35,AMP,1.80%,,,,,,,,
,OR2A9P,7q35,AMP,1.80%,,,,,,,,
,OR2F1,7q35,AMP,2.40%,,,,,,,,
,OR2F2,7q35,AMP,2.40%,,,,,,,,
,OR6B1,7q35,AMP,2.40%,,,,,,,,
,OR6V1,7q34,AMP,1.80%,,,,,,,,
,OR6W1P,7q34,AMP,1.80%,,,,,,,,
,OR9A2,7q34,AMP,1.80%,,,,,,,,
,OR9A4,7q34,AMP,2.40%,,,,,,,,
,PCP4,21q22.2,HOMDEL,2.40%,,,,,,,,
,PDIA4,7q35,AMP,2.90%,,,,,,,,
,PHF2P1,13q11,AMP,23.50%,,,,,,,,
,PIP,7q34,AMP,1.80%,,,,,,,,
,PLAC4,21q22.2,HOMDEL,2.90%,,,,,,,,
,PMS2,7p22.2,AMP,8.20%,,,,,,,,
,PMS2CL,7p22.1,AMP,7.60%,,,,,,,,
,POLR2E,19p13.3,AMP,1.80%,,,,,,,,
,POM121,7q11.23,AMP,1.20%,,,,,,,,
,PRKAG2,7q36.1,AMP,2.90%,,,,,,,,
,PRSS1,7q34,AMP,2.90%,,,,,,,,
,PRSS2,7q34,AMP,2.90%,,,,,,,,
,PRSS37,7q34,AMP,2.40%,,,,,,,,
,PRSS3P2,7q34,AMP,2.90%,,,,,,,,
,PRSS58,7q34,AMP,2.90%,,,,,,,,
,PSMG1,21q22.3,HOMDEL,2.40%,,,,,,,,
,PSPC1,13q12.11,AMP,20.00%,,,,,,,,
,RAC1,7p22,AMP,11.20%,,,,,,,,
,RARRES2,7q36.1,AMP,4.10%,,,,,,,,
,REPIN1,7q36.1,AMP,4.10%,,,,,,,,
,RFC2,7q11.23,AMP,1.80%,,,,,,,,
,RHEB,7q36,AMP,3.50%,,,,,,,,
,RPS16P5,6p12.1,AMP,1.80%,,,,,,,,
,RSPH10B,7p22.1,AMP,6.50%,,,,,,,,
,RSPH10B2,7p22.1,AMP,6.50%,,,,,,,,
,SBDSP1,7q11.23,AMP,1.20%,,,,,,,,
,SH3BGR,21q22.3,HOMDEL,2.40%,,,,,,,,
,SLC4A2,7q36.1,AMP,4.10%,,,,,,,,
,SMARCD3,7q35-q36,AMP,4.10%,,,,,,,,
,SMG1,16p12.3,AMP,8.80%,,,,,,,,
,SNAR-G1,19q13.33,HOMDEL,2.40%,,,,,,,,
,SNAR-G2,19q13.33,HOMDEL,2.90%,,,,,,,,
,SPDYE7P,7q11.23,AMP,1.20%,,,,,,,,
,SSBP1,7q34,AMP,1.80%,,,,,,,,
,SSPO,7q36.1,AMP,4.10%,,,,,,,,
,STAG3L3,7q11.23,AMP,2.40%,,,,,,,,
,STX1A,7q11.23,AMP,2.40%,,,,,,,,
,TAS2R3,7q31.3-q32,AMP,1.80%,,,,,,,,
,TAS2R38,7q34,AMP,2.90%,,,,,,,,
,TAS2R39,7q34,AMP,1.80%,,,,,,,,
,TAS2R4,7q31.3-q32,AMP,1.80%,,,,,,,,
,TAS2R40,7q34,AMP,1.80%,,,,,,,,
,TAS2R41,7q35,AMP,1.80%,,,,,,,,
,TAS2R5,7q31.3-q32,AMP,1.80%,,,,,,,,
,TAS2R60,7q35,AMP,1.80%,,,,,,,,
,TBL2,7q11.23,AMP,2.40%,,,,,,,,
,TINAG,6p12.1,AMP,1.80%,,,,,,,,
,TMEM139,7q34,AMP,1.80%,,,,,,,,
,TMEM176A,7q36.1,AMP,2.90%,,,,,,,,
,TMEM176B,7q36.1,AMP,2.90%,,,,,,,,
,TMEM259,19p13.3,AMP,1.20%,,,,,,,,
,TMUB1,7q36.1,AMP,4.10%,,,,,,,,
,TPK1,7q34-q35,AMP,1.80%,,,,,,,,
,TPTE2,13q12.11,AMP,23.50%,,,,,,,,
,TRIM50,7q11.23,AMP,3.50%,,,,,,,,
,TRPV5,7q35,AMP,1.80%,,,,,,,,
,TRPV6,7q34,AMP,2.40%,,,,,,,,
,TUBA3C,13q11,AMP,23.50%,,,,,,,,
,TYW1B,7q11.23,AMP,1.20%,,,,,,,,
,UCN2,3p21.3,AMP,1.20%,,,,,,,,
,USP42,7p22.1,AMP,11.80%,,,,,,,,
,VPS37D,7q11.23,AMP,2.40%,,,,,,,,
,WBSCR17,7q11.23,AMP,1.20%,,,,,,,,
,WBSCR22,7q11.23,AMP,2.40%,,,,,,,,
,WBSCR27,7q11.23,AMP,2.40%,,,,,,,,
,WBSCR28,7q11.23,AMP,2.40%,,,,,,,,
,WDR18,19p13.3,AMP,1.20%,,,,,,,,
,WDR86,7q36.1,AMP,4.10%,,,,,,,,
,WEE2,7q32,AMP,1.80%,,,,,,,,
,WRB,21q22.3,HOMDEL,2.40%,,,,,,,,
,ZBED6CL,7q36.1,AMP,3.50%,,,,,,,,
,ZDHHC4,7p22.1,AMP,7.60%,,,,,,,,
,ZMYM5,13q12,AMP,20.00%,,,,,,,,
,ZNF12,7p22.1,AMP,7.60%,,,,,,,,
,ZNF212,7q36.1,AMP,2.90%,,,,,,,,
,ZNF282,7q36.1,AMP,2.90%,,,,,,,,
,ZNF398,7q36.1,AMP,2.90%,,,,,,,,
,ZNF425,7q36.1,AMP,2.90%,,,,,,,,
,ZNF467,7q36.1,AMP,4.10%,,,,,,,,
,ZNF746,7q36.1,AMP,3.50%,,,,,,,,
,ZNF767P,7q36.1,AMP,4.10%,,,,,,,,
,ZNF775,7q36.1,AMP,2.90%,,,,,,,,
,ZNF777,7q36.1,AMP,2.40%,,,,,,,,
,ZNF783,7q36.1,AMP,2.90%,,,,,,,,
,ZNF786,7q36.1,AMP,2.90%,,,,,,,,
,ZNF853,7p22.1,AMP,7.60%,,,,,,,,
,ZNF862,7q36.1,AMP,3.50%,,,,,,,,
,ZYX,7q32,AMP,2.40%,,,,,,,,
