MO_1192-Tumor,,,,,,,,,,,,
CRPC,,,,,,,,,,,,
Lymph Node,,,,,,,,,,,,
,CD59,11p13,AMP,84%,0.60%,,,,,,,
,CDY1,Yq11.23,AMP,NA,10.00%,,,,,,,
,CDY1B,Yq11.223,AMP,NA,10.00%,,,,,,,
,CEP57,11q21,AMP,100%,0.60%,,,,,,,
,CFL1P1,10q23.31,HOMDEL,NA,14.10%,,,,,,,
,CLDN20,6q25,HOMDEL,NA,1.80%,,,,,,,
,CNKSR3,6q25.2,HOMDEL,12%,1.80%,,,,,,,
,CSPG4P1Y,Yq11.23,AMP,NA,10.60%,,,,,,,
,CSRP3,11p15.1,AMP,NA,0.60%,,,,,,,
,CSTF3,11p13,AMP,70%,0.60%,,,,,,,
,CTSC,11q14.2,AMP,24%,0.60%,,,,,,,
,CTTNBP2NL,1p13.2,AMP,90%,0.60%,,,,,,,
,CWC15,11q21,AMP,72%,0.60%,,,,,,,
,DAZ1,Yq11.223,AMP,34%,10.00%,,,,,,,
,DAZ2,Yq11.223,AMP,34%,10.60%,,,,,,,
,DAZ3,Yq11.223,AMP,42%,10.60%,,,,,,,
,DAZ4,Yq11.223,AMP,40%,11.20%,,,,,,,
,DCDC1,11p13,AMP,NA,0.60%,,,,,,,
,DCDC5,11p14.1,AMP,NA,0.60%,,,,,,,
,DEPDC7,11p13,AMP,NA,0.60%,,,,,,,
,DKFZP686K1684,11p13,AMP,NA,0.60%,,,,,,,
,DNAJC24,11p13,AMP,90%,0.60%,,,,,,,
,E2F8,11p15.1,AMP,70%,0.60%,,,,,,,
,EIF3M,11p13,AMP,84%,0.60%,,,,,,,
,ELF5,11p13-p12,AMP,NA,0.60%,,,,,,,
,ELP4,11p13,AMP,98%,0.60%,,,,,,,
,ENDOD1,11q21,AMP,98%,0.60%,,,,,,,
,ESR1,6q25.1,HOMDEL,NA,2.40%,,,,,,,
,FAM25A,10q23.2,HOMDEL,NA,2.40%,,,,,,,
,FAM35A,10q23.2,HOMDEL,2%,4.10%,,,,,,,
,FAM76B,11q21,AMP,NA,0.60%,,,,,,,
,FANCF,11p15,AMP,NA,0.60%,,,,,,,
,FBXO3,11p13,AMP,100%,0.60%,,,,,,,
,FBXO5,6q25.2,HOMDEL,16%,1.80%,,,,,,,
,FIBIN,11p14.2,AMP,34%,1.20%,,,,,,,
,FOLH1B,11q14.3,AMP,46%,4.70%,,,,,,,
,FOLR4,11q21,AMP,NA,0.60%,,,,,,,
,FSHB,11p13,AMP,NA,0.60%,,,,,,,
,FUT4,11q21,AMP,NA,0.60%,,,,,,,
,GAS2,11p14.3,AMP,NA,1.20%,,,,,,,
,GATSL2,7q11.23,AMP,68%,21.80%,,,,,,,
,GINM1,6q25.1,HOMDEL,14%,2.90%,,,,,,,
,GLUD1,10q23.3,HOMDEL,2%,2.40%,,,,,,,
,GOLGA2P2Y,Yq11.23,AMP,NA,10.60%,,,,,,,
,GOLGA2P3Y,Yq11.223,AMP,NA,10.60%,,,,,,,
,GPR83,11q21,AMP,64%,0.60%,,,,,,,
,GRM5,11q14.3,AMP,58%,0.60%,,,,,,,
,GTF2H1,11p15.1-p14,AMP,98%,0.60%,,,,,,,
,GTF2IRD2,7q11.23,AMP,34%,19.40%,,,,,,,
,GTF2IRD2B,7q11.23,AMP,34%,19.40%,,,,,,,
,HEPHL1,11q21,AMP,NA,0.60%,,,,,,,
,HIPK3,11p13,AMP,100%,0.60%,,,,,,,
,HPS5,11p14,AMP,94%,0.60%,,,,,,,
,IFLTD1,12p12.1,AMP,NA,1.80%,,,,,,,
,IGSF22,11p15.1,AMP,76%,0.60%,,,,,,,
,IMMP1L,11p13,AMP,94%,0.60%,,,,,,,
,IPCEF1,6q25.2,HOMDEL,22%,1.80%,,,,,,,
,ITPR2,12p11,AMP,66%,1.80%,,,,,,,
,IYD,6q25.1,HOMDEL,NA,2.40%,,,,,,,
,JRKL,11q21,AMP,100%,0.60%,,,,,,,
,KATNA1,6q25.1,HOMDEL,12%,2.90%,,,,,,,
,KCNC1,11p15,AMP,62%,0.60%,,,,,,,
,KDM4D,11q21,AMP,NA,0.60%,,,,,,,
,KDM4E,11q21,AMP,NA,0.60%,,,,,,,
,KIAA1549L,11p13,AMP,54%,0.60%,,,,,,,
,KLLN,10q23,HOMDEL,NA,14.10%,,,,,,,
,KRAS,12p12.1,AMP,100%,1.80%,,,,,,,
,LATS1,6q25.1,HOMDEL,36%,2.90%,,,,,,,
,LDB3,10q22.3-q23.2,HOMDEL,NA,1.20%,,,,,,,
,LDHA,11p15.4,AMP,92%,0.60%,,,,,,,
,LDHAL6A,11p15.1,AMP,NA,0.60%,,,,,,,
,LDHC,11p15.1,AMP,58%,0.60%,,,,,,,
,LGR4,11p14-p13,AMP,100%,1.20%,,,,,,,
,LIN7C,11p14,AMP,98%,1.20%,,,,,,,
,LINC00294,11p13,AMP,NA,0.60%,,,,,,,
,LINC00421,13q12.11,AMP,NA,23.50%,,,,,,,
,LINC00442,13q12.11,AMP,NA,23.50%,,,,,,,
,LINC00477,12p12.1,AMP,62%,1.80%,,,,,,,
,LMO2,11p13,AMP,34%,0.60%,,,,,,,
,LOC100126784,11p15.1,AMP,NA,0.60%,,,,,,,
,LOC100128176,6q25.1,HOMDEL,NA,2.40%,,,,,,,
,LOC439994,10q23.2,HOMDEL,NA,4.10%,,,,,,,
,LOC494141,11p15.1,AMP,NA,0.60%,,,,,,,
,LRIG2,1p13.1,HOMDEL,16%,0.60%,,,,,,,
,LRMP,12p12.1,AMP,30%,1.80%,,,,,,,
,LRP11,6q25.1,HOMDEL,58%,2.90%,,,,,,,
,LUZP2,11p14.3,AMP,NA,0.60%,,,,,,,
,LYRM5,12p12.1,AMP,NA,1.80%,,,,,,,
,MAML2,11q21,AMP,86%,0.60%,,,,,,,
,MINPP1,10q23,HOMDEL,4%,7.10%,,,,,,,
,MIR-1260B/1260B,,AMP,NA,0.60%,,,,,,,
,MIR-1273C/1273C,,HOMDEL,NA,1.80%,,,,,,,
,MIR-3159/3159,,AMP,NA,0.60%,,,,,,,
,MIR-3166/3166,,AMP,NA,0.60%,,,,,,,
,MIR-4256/4256,,AMP,NA,0.60%,,,,,,,
,MIR-4302/4302,,AMP,NA,1.80%,,,,,,,
,MIR1260B,,AMP,NA,0.60%,,,,,,,
,MIR4256,,AMP,NA,0.60%,,,,,,,
,MIR4302,,AMP,NA,1.80%,,,,,,,
,MIR4486,,AMP,NA,0.60%,,,,,,,
,MIR4678,,HOMDEL,NA,4.10%,,,,,,,
,MIR4694,,AMP,NA,0.60%,,,,,,,
,MIR920,12p12.1,AMP,NA,1.80%,,,,,,,
,MMRN2,10q23.2,HOMDEL,66%,1.80%,,,,,,,
,MOV10,1p13.2,AMP,84%,1.20%,,,,,,,
,MPHOSPH8,13q12.11,AMP,86%,20.00%,,,,,,,
,MPPED2,11p13,AMP,16%,0.60%,,,,,,,
,MRE11A,11q21,AMP,100%,0.60%,,,,,,,
,MRGPRX1,11p15.1|11,AMP,NA,1.20%,,,,,,,
,MRGPRX2,11p15.1,AMP,NA,1.20%,,,,,,,
,MRGPRX3,11p15.1,AMP,NA,0.60%,,,,,,,
,MRGPRX4,11p15.1,AMP,NA,0.60%,,,,,,,
,MTHFD1L,6q25.1,HOMDEL,10%,2.90%,,,,,,,
,MTMR2,11q22,AMP,100%,0.60%,,,,,,,
,MTRF1L,6q25-q26,HOMDEL,8%,1.80%,,,,,,,
,MUC15,11p14.3,AMP,NA,0.60%,,,,,,,
,MYCT1,6q25.2,HOMDEL,58%,1.80%,,,,,,,
,MYOD1,11p15.4,AMP,NA,1.20%,,,,,,,
,NAT10,11p13,AMP,94%,0.60%,,,,,,,
,NAV2-AS4,11p15.1,AMP,NA,0.60%,,,,,,,
,NCF1,7q11.23,HOMDEL,NA,1.20%,,,,,,,
,NELL1,11p15.1,AMP,NA,0.60%,,,,,,,
,NOX3,6q25.3,HOMDEL,NA,1.80%,,,,,,,
,NOX4,11q14.2-q21,AMP,40%,5.30%,,,,,,,
,NUP43,6q25.1,HOMDEL,10%,2.90%,,,,,,,
,NUTM2A,10q23.2,HOMDEL,6%,4.10%,,,,,,,
,NUTM2D,10q23.2,HOMDEL,8%,4.10%,,,,,,,
,OPN4,10q22,HOMDEL,NA,1.20%,,,,,,,
,OPRM1,6q24-q25,HOMDEL,NA,1.80%,,,,,,,
,PANX1,11q21,AMP,52%,0.60%,,,,,,,
,PAPSS2,10q24,HOMDEL,24%,11.20%,,,,,,,
,PAX6,11p13,AMP,6%,0.60%,,,,,,,
,PCMT1,6q24-q25,HOMDEL,10%,2.90%,,,,,,,
,PHF2P1,13q11,AMP,NA,23.50%,,,,,,,
,PIWIL4,11q21,AMP,NA,0.60%,,,,,,,
,PLEKHG1,6q25.1,HOMDEL,54%,2.40%,,,,,,,
,PMS2P5,7q11.23,AMP,34%,20.00%,,,,,,,
,PPIL4,6q25.1,HOMDEL,4%,2.40%,,,,,,,
,PPM1J,1p13.2,AMP,NA,1.20%,,,,,,,
,PPP1R14C,6q24.3-q25.3,HOMDEL,NA,2.40%,,,,,,,
,PRRG4,11p13,AMP,70%,0.60%,,,,,,,
,PRY,Yq11.223,AMP,NA,15.90%,,,,,,,
,PRY2,Yq11.223,AMP,NA,15.90%,,,,,,,
,PSPC1,13q12.11,AMP,98%,20.00%,,,,,,,
,PTEN,10q23.3,HOMDEL,14%,14.10%,,,,,,,
,PTPN5,11p15.1,AMP,52%,1.20%,,,,,,,
,QSER1,11p13,AMP,100%,0.60%,,,,,,,
,RAB38,11q14,AMP,32%,0.60%,,,,,,,
,RAET1E,6q25.1,HOMDEL,NA,2.90%,,,,,,,
,RAET1G,6q24.1-q25.1,HOMDEL,NA,2.90%,,,,,,,
,RAET1K,6q25.1,HOMDEL,NA,2.90%,,,,,,,
,RAET1L,6q25.1,HOMDEL,NA,2.90%,,,,,,,
,RASSF8,12p12.3,AMP,92%,1.80%,,,,,,,
,RBMY1F,Yq11.223,AMP,92%,13.50%,,,,,,,
,RBMY1J,Yq11.223,AMP,NA,13.50%,,,,,,,
,RBMY2FP,Yq11.223,AMP,NA,11.80%,,,,,,,
,RCN1,11p13,AMP,86%,0.60%,,,,,,,
,RGS17,6q25.3,HOMDEL,NA,1.80%,,,,,,,
,RHOC,1p13.1,AMP,94%,1.20%,,,,,,,
,RMND1,6q25.1,HOMDEL,4%,2.90%,,,,,,,
,RNLS,10q23.31,HOMDEL,NA,9.40%,,,,,,,
,SAA1,11p15.1,AMP,NA,0.60%,,,,,,,
,SAA2,11p15.1-p14,AMP,NA,0.60%,,,,,,,
,SAA2-SAA4,11p15.1,AMP,NA,0.60%,,,,,,,
,SAA3P,11p15.1,AMP,NA,0.60%,,,,,,,
,SAA4,11p15.1-p14,AMP,NA,0.60%,,,,,,,
,SAAL1,11p15.1,AMP,100%,0.60%,,,,,,,
,SCAF8,6q25.1-q25.3,HOMDEL,46%,1.80%,,,,,,,
,SERGEF,11p14.3,AMP,92%,0.60%,,,,,,,
,SESN3,11q21,AMP,90%,0.60%,,,,,,,
,SLC17A6,11p14.3,AMP,NA,0.60%,,,,,,,
,SLC5A12,11p14.2,AMP,38%,1.20%,,,,,,,
,SLC6A5,11p15.1,AMP,NA,0.60%,,,,,,,
,SNCG,10q23.2-q23.3,HOMDEL,28%,1.80%,,,,,,,
,SPTY2D1,11p15.1,AMP,100%,0.60%,,,,,,,
,SRSF8,11q22,AMP,98%,0.60%,,,,,,,
,SSPN,12p11.2,AMP,40%,1.80%,,,,,,,
,ST7L,1p13.2,AMP,64%,0.60%,,,,,,,
,STAG3L2,7q11.23,AMP,NA,18.20%,,,,,,,
,SUMO4,6q25,HOMDEL,NA,2.40%,,,,,,,
,SVIP,11p14.2,AMP,100%,1.20%,,,,,,,
,SYNE1,6q25,HOMDEL,26%,2.40%,,,,,,,
,TAB2,6q25.1,HOMDEL,32%,2.40%,,,,,,,
,TCP11L1,11p13,AMP,98%,0.60%,,,,,,,
,TFB1M,6q25.1-q25.3,HOMDEL,24%,1.80%,,,,,,,
,TIAM2,6q25.2,HOMDEL,6%,1.80%,,,,,,,
,TMEM135,11q14.2,AMP,92%,0.60%,,,,,,,
,TMEM86A,11p15.1,AMP,64%,0.60%,,,,,,,
,TPH1,11p15.3-p14,AMP,16%,0.60%,,,,,,,
,TPTE2,13q12.11,AMP,NA,23.50%,,,,,,,
,TRIM49,11p11.12-q12,AMP,NA,4.10%,,,,,,,
,TRIM49D2P,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM53AP,11q14.3,AMP,64%,4.10%,,,,,,,
,TRIM64,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM64B,11q14.3,AMP,NA,4.10%,,,,,,,
,TRIM77,11q14.3,AMP,NA,4.10%,,,,,,,
,TSG101,11p15,AMP,98%,0.60%,,,,,,,
,TTTY17A,Yq11.2,AMP,NA,11.20%,,,,,,,
,TTTY17B,Yq11.223,AMP,NA,11.20%,,,,,,,
,TTTY17C,Yq11.223,AMP,NA,11.20%,,,,,,,
,TTTY3,Yq11.23,AMP,NA,10.00%,,,,,,,
,TTTY3B,Yq11.223,AMP,NA,10.00%,,,,,,,
,TTTY4,Yq11.2,AMP,NA,11.20%,,,,,,,
,TTTY4B,Yq11.223,AMP,NA,11.20%,,,,,,,
,TTTY4C,Yq11.223,AMP,NA,11.20%,,,,,,,
,TTTY5,Yq11.223,AMP,NA,11.80%,,,,,,,
,TTTY6,Yq11.223,AMP,NA,15.90%,,,,,,,
,TTTY6B,Yq11.223,AMP,NA,15.90%,,,,,,,
,TUBA3C,13q11,AMP,NA,23.50%,,,,,,,
,TYR,11q14.3,AMP,72%,4.70%,,,,,,,
,UBTFL1,11q14.3,AMP,NA,4.10%,,,,,,,
,UEVLD,11p15.1,AMP,100%,0.60%,,,,,,,
,ULBP1,6q25,HOMDEL,20%,2.90%,,,,,,,
,ULBP2,6q25,HOMDEL,74%,2.90%,,,,,,,
,ULBP3,6q25,HOMDEL,40%,2.40%,,,,,,,
,UST,6q25.1,HOMDEL,10%,2.40%,,,,,,,
,VIP,6q25,HOMDEL,NA,1.80%,,,,,,,
,VSTM5,11q21,AMP,76%,0.60%,,,,,,,
,WBSCR16,7q11.23,AMP,68%,20.60%,,,,,,,
,WNT2B,1p13,AMP,28%,0.60%,,,,,,,
,WT1,11p13,AMP,82%,0.60%,,,,,,,
,WT1-AS,11p13,AMP,62%,0.60%,,,,,,,
,ZBTB2,6q25.1,HOMDEL,30%,2.90%,,,,,,,
,ZC3H12D,6q25.1,HOMDEL,62%,2.40%,,,,,,,
,ZDHHC13,11p15.1,AMP,70%,1.20%,,,,,,,
,ZMYM5,13q12,AMP,92%,20.00%,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
