TCGA-HI-7168,,,,,,,,,,,,
"Prostate Adenocarcinoma, Gleason 9",,,,,,,,,,,,
Primary,,,,,,,,,,,,
,MIR937,8q24.3,AMP,NA,5.70%,,,,,,,
,MIR939,8q24.3,AMP,NA,5.70%,,,,,,,
,MROH1,8q24.3,AMP,51%,5.70%,,,,,,,
,MROH6,8q24.3,AMP,77%,5.70%,,,,,,,
,MRPL13,8q22.1-q22.3,AMP,46%,4.90%,,,,,,,
,MRPS27,5q13.2,HOMDEL,2%,3.70%,,,,,,,
,MRPS36,5q13.2,HOMDEL,6%,4.10%,,,,,,,
,MTBP,8q24.12,AMP,74%,4.90%,,,,,,,
,MTSS1,8p22,AMP,46%,5.70%,,,,,,,
,MYC,8q24.21,AMP,77%,6.10%,,,,,,,
,NAIP,5q13.2,HOMDEL,43%,4.10%,,,,,,,
,NAPRT1,8q24.3,AMP,63%,5.70%,,,,,,,
,NDRG1,8q24.3,AMP,23%,6.10%,,,,,,,
,NDUFB9,8q13.3,AMP,73%,5.70%,,,,,,,
,NEK11,3q22.1,HOMDEL,7%,0.80%,,,,,,,
,NOV,8q24.1,AMP,73%,4.90%,,,,,,,
,NRBP2,8q24.3,AMP,80%,5.70%,,,,,,,
,NSMCE2,8q24.13,AMP,76%,6.10%,,,,,,,
,OC90,8q24.22,AMP,88%,5.30%,,,,,,,
,OCLN,5q13.1,HOMDEL,NA,4.10%,,,,,,,
,OPLAH,8q24.3,AMP,39%,5.70%,,,,,,,
,PADI1,1p36.13,HOMDEL,83%,1.20%,,,,,,,
,PADI2,1p36.13,HOMDEL,50%,1.20%,,,,,,,
,PADI6,1p36.13,HOMDEL,95%,1.20%,,,,,,,
,PARP10,8q24.3,AMP,28%,5.70%,,,,,,,
,PAX7,1p36.13,HOMDEL,78%,1.20%,,,,,,,
,PCAT1,8q24.21,AMP,NA,6.10%,,,,,,,
,PGGT1B,5q22.3,HOMDEL,0%,2.00%,,,,,,,
,PHF20L1,8q24.22,AMP,59%,5.70%,,,,,,,
,PIK3R4,3q22.1,HOMDEL,4%,0.80%,,,,,,,
,PLEC,8q24,AMP,89%,5.70%,,,,,,,
,PMCHL2,5q13,HOMDEL,89%,3.70%,,,,,,,
,POU5F1B,8q24.21,AMP,70%,6.90%,,,,,,,
,PPP1R16A,8q24.3,AMP,54%,5.70%,,,,,,,
,PROKR1,2p13.1,HOMDEL,37%,0.40%,,,,,,,
,PSCA,8q24.2,AMP,97%,5.30%,,,,,,,
,PTCD2,5q13.2,HOMDEL,4%,3.70%,,,,,,,
,PTK2,8q24.3,AMP,86%,5.70%,,,,,,,
,PTP4A3,8q24.3,AMP,17%,5.70%,,,,,,,
,PTPRD,9p23-p24.3,HOMDEL,70%,3.70%,,,,,,,
,PUF60,8q24.3,AMP,58%,5.70%,,,,,,,
,PVT1,8q24,AMP,77%,5.70%,,,,,,,
,PYCRL,8q24.3,AMP,53%,5.70%,,,,,,,
,RCC2,1p36.13,HOMDEL,9%,1.20%,,,,,,,
,RECQL4,8q24.3,AMP,59%,5.70%,,,,,,,
,RHPN1,8q24.3,AMP,62%,5.70%,,,,,,,
,RHPN1-AS1,8q24,AMP,81%,5.70%,,,,,,,
,RNF139,8q24,AMP,87%,5.70%,,,,,,,
,RPL8,8q24.3,AMP,84%,5.70%,,,,,,,
,SCRIB,8q24.3,AMP,72%,5.70%,,,,,,,
,SCRT1,8q24.3,AMP,70%,5.70%,,,,,,,
,SCXB,8q24.3,AMP,41%,5.70%,,,,,,,
,SDHB,1p36.1-p35,HOMDEL,0%,1.20%,,,,,,,
,SEMA6A,5q23.1,HOMDEL,18%,1.60%,,,,,,,
,SERF1A,5q13,HOMDEL,23%,4.10%,,,,,,,
,SERF1B,5q13.2,HOMDEL,NA,4.10%,,,,,,,
,SHARPIN,8q24.3,AMP,78%,5.70%,,,,,,,
,SLA,8q24,AMP,67%,6.10%,,,,,,,
,SLC30A5,5q12.1,HOMDEL,2%,4.10%,,,,,,,
,SLC39A4,8q24.3,AMP,71%,5.70%,,,,,,,
,SLC45A4,8q24.3,AMP,90%,5.70%,,,,,,,
,SLC52A2,8q24.3,AMP,78%,5.70%,,,,,,,
,SLURP1,8q24.3,AMP,73%,5.30%,,,,,,,
,SMA4,5q13.2,HOMDEL,NA,4.10%,,,,,,,
,SMA5,5q13,HOMDEL,NA,4.10%,,,,,,,
,SMN1,5q13.2,HOMDEL,22%,4.10%,,,,,,,
,SMN2,5q13.2,HOMDEL,41%,4.10%,,,,,,,
,SNTB1,8q23-q24,AMP,79%,4.90%,,,,,,,
,SPATC1,8q24.3,AMP,48%,5.70%,,,,,,,
,SQLE,8q24.1,AMP,64%,5.70%,,,,,,,
,ST3GAL1,8q24.22,AMP,96%,6.50%,,,,,,,
,TAF2,8q24.12,AMP,39%,4.90%,,,,,,,
,TAS1R2,1p36.13,HOMDEL,91%,1.20%,,,,,,,
,TATDN1,8q24.13,AMP,55%,5.70%,,,,,,,
,TBC1D31,8q24.13,AMP,55%,5.70%,,,,,,,
,TEK,9p21,AMP,80%,0.80%,,,,,,,
,TG,8q24,AMP,84%,6.10%,,,,,,,
,THEM6,8q24.3,AMP,42%,5.30%,,,,,,,
,TICAM2,5q23.1,HOMDEL,20%,2.00%,,,,,,,
,TIGD5,8q24.3,AMP,84%,5.70%,,,,,,,
,TMC7,16p12.3,AMP,95%,0.80%,,,,,,,
,TMED10P1,8q24.3,AMP,42%,5.70%,,,,,,,
,TMED7,5q22.3,HOMDEL,6%,2.00%,,,,,,,
,TMED7-TICAM2,,HOMDEL,36%,2.00%,,,,,,,
,TMEM171,5q13.2,HOMDEL,40%,3.70%,,,,,,,
,TMEM174,5q13.2,HOMDEL,94%,3.70%,,,,,,,
,TMEM249,8q24.3,AMP,89%,5.70%,,,,,,,
,TMEM65,8q24.13,AMP,92%,5.70%,,,,,,,
,TMEM71,8q24.22,AMP,53%,5.70%,,,,,,,
,TNFAIP8,5q23.1,HOMDEL,18%,2.00%,,,,,,,
,TNPO1,5q13.2,HOMDEL,7%,3.70%,,,,,,,
,TONSL,8q24.3,AMP,56%,5.70%,,,,,,,
,TOP1MT,8q24.3,AMP,82%,5.70%,,,,,,,
,TRAPPC9,8q24.3,AMP,89%,5.70%,,,,,,,
,TRIB1,8q24.13,AMP,55%,6.10%,,,,,,,
,TRIM36,5q22.3,HOMDEL,3%,2.00%,,,,,,,
,TRMT12,8q24.13,AMP,43%,5.70%,,,,,,,
,TSNARE1,8q24.3,AMP,81%,5.70%,,,,,,,
,TSSK1B,5q22.2,HOMDEL,26%,2.40%,,,,,,,
,TSTA3,8q24.3,AMP,58%,5.70%,,,,,,,
,VPS28,8q24.3,AMP,74%,5.70%,,,,,,,
,WDYHV1,8q24.13,AMP,53%,5.70%,,,,,,,
,WISP1,8q24.22,AMP,57%,6.10%,,,,,,,
,YTHDC2,5q22.2,HOMDEL,7%,2.40%,,,,,,,
,ZC3H3,8q24.3,AMP,99%,6.10%,,,,,,,
,ZFAT,8q24.22,AMP,72%,6.10%,,,,,,,
,ZFAT-AS1,8q24.22,AMP,79%,5.70%,,,,,,,
,ZFP41,8q24.3,AMP,80%,5.70%,,,,,,,
,ZHX1,8q24.13,AMP,48%,5.70%,,,,,,,
,ZHX1-C8ORF76,8q,AMP,NA,5.70%,,,,,,,
,ZHX2,8q24.13,AMP,20%,5.70%,,,,,,,
,ZNF136,19p13.2,HOMDEL,10%,0.40%,,,,,,,
,ZNF16,8q24,AMP,91%,5.70%,,,,,,,
,ZNF250,8q24.3,AMP,97%,5.70%,,,,,,,
,ZNF251,8q24.3,AMP,95%,5.70%,,,,,,,
,ZNF252P,8q24.3,AMP,19%,5.70%,,,,,,,
,ZNF252P-AS1,8q24.3,AMP,80%,5.70%,,,,,,,
,ZNF34,8q24.3,AMP,97%,5.70%,,,,,,,
,ZNF366,5q13.2|5q13.2,HOMDEL,52%,3.70%,,,,,,,
,ZNF44,19p13.2,HOMDEL,1%,0.40%,,,,,,,
,ZNF442,19p13.2,HOMDEL,13%,0.40%,,,,,,,
,ZNF443,19p13.2,HOMDEL,4%,0.40%,,,,,,,
,ZNF490,19p13.2,HOMDEL,0%,0.40%,,,,,,,
,ZNF517,8q24.3,AMP,79%,5.70%,,,,,,,
,ZNF563,19p13.2,HOMDEL,2%,0.40%,,,,,,,
,ZNF564,19p13.2,HOMDEL,0%,0.40%,,,,,,,
,ZNF572,8q24.13,AMP,67%,5.70%,,,,,,,
,ZNF623,8q24.3,AMP,50%,5.70%,,,,,,,
,ZNF696,8q24.3,AMP,90%,5.70%,,,,,,,
,ZNF7,8q24,AMP,76%,5.70%,,,,,,,
,ZNF707,8q24.3,AMP,74%,5.70%,,,,,,,
,ZNF709,19p13.2,HOMDEL,5%,0.40%,,,,,,,
,ZNF791,19p13.2,HOMDEL,18%,0.40%,,,,,,,
,ZNF799,19p13.2,HOMDEL,4%,0.40%,,,,,,,
