TCGA-G9-6332,,,,,,,,,,,,
"Prostate Adenocarcinoma, Gleason 7",,,,,,,,,,,,
Primary,,,,,,,,,,,,
,UBXN2B,8q12.1,AMP,63%,3.30%,,,,,,,
,UG0898H09,8q12.3,AMP,16%,3.30%,,,,,,,
,VCPIP1,8q13,AMP,45%,4.90%,,,,,,,
,WWP1,8q21,AMP,36%,4.90%,,,,,,,
,XKR4,8q12.1,AMP,26%,4.10%,,,,,,,
,XKR9,8q13.3,AMP,18%,4.50%,,,,,,,
,YTHDF3,8q12.3,AMP,55%,3.30%,,,,,,,
,ZBTB10,8q13-q21.1,AMP,19%,6.50%,,,,,,,
,ZC2HC1A,8q21.12,AMP,21%,5.30%,,,,,,,
,ZFAND1,8q21.13,AMP,54%,5.70%,,,,,,,
,ZFHX4,8q21.11,AMP,71%,5.70%,,,,,,,
,ZNF704,8q21.13,AMP,28%,6.50%,,,,,,,
