
run TCGA-CH-5740 COMB.csv-Mon Jun  9 16:27:51 2014
"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds",3
Signaling by TGF-beta Receptor Complex,2
Post-Elongation Processing of the Transcript,3
Breakdown of the nuclear lamina,0
p53-Independent G1/S DNA damage checkpoint,4
Processive synthesis on the lagging strand,0
Binding and entry of HIV virion,0
Signaling by FGFR1 fusion mutants,3
S6K1 signalling,0
Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling,0
Oxidative Stress Induced Senescence,16
Glycolysis,0
Advanced glycosylation endproduct receptor signaling,1
Regulation of Signaling by NODAL,0
Interactions of Vpr with host cellular proteins,1
Transport of Ribonucleoproteins into the Host Nucleus,0
Coenzyme A biosynthesis,2
APC/C:Cdc20 mediated degradation of mitotic proteins,4
IRF3-mediated induction of type I IFN,0
Synthesis of CL,0
Nicotinate metabolism,1
Circadian Repression of Expression by REV-ERBA,2
TRKA activation by NGF,0
TWIK related potassium channel (TREK),0
Acyl chain remodelling of PC,0
Clathrin derived vesicle budding,7
Triglyceride Biosynthesis,1
Pre-NOTCH Expression and Processing,2
CDT1 association with the CDC6:ORC:origin complex,4
p130Cas linkage to MAPK signaling for integrins,1
Processing of Intronless Pre-mRNAs,1
Thromboxane signalling through TP receptor,2
Signal amplification,3
DNA Replication Pre-Initiation,4
Regulation of ornithine decarboxylase (ODC),3
"Activation, myristolyation of BID and translocation to mitochondria",0
Localization of the PINCH-ILK-PARVIN complex to focal adhesions,1
Sodium-coupled phosphate cotransporters,0
Lysosome Vesicle Biogenesis,3
Binding of RNA by Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs),0
betaKlotho-mediated ligand binding,0
Lysine catabolism,0
Glycerophospholipid biosynthesis,2
Fcgamma receptor (FCGR) dependent phagocytosis,4
Signaling by FGFR4 mutants,0
Homologous recombination repair of replication-independent double-strand breaks,1
Downregulation of ERBB4 signaling,0
ERKs are inactivated,1
Cytosolic sulfonation of small molecules,0
Apoptotic execution  phase,5
Formyl peptide receptors bind formyl peptides and many other ligands,2
Transcriptional  activation of  cell cycle inhibitor p21,0
RNA Polymerase II Transcription Initiation And Promoter Clearance,5
Insulin receptor signalling cascade,7
Nonsense Mediated Decay Independent of the Exon Junction Complex,3
NFG and proNGF binds to p75NTR,0
Class II GLUTs,0
RNA Polymerase III Transcription Initiation,0
Activation of RAS in B Cells,0
Amino acid synthesis and interconversion (transamination),1
Interaction With The Zona Pellucida,2
MPS IV - Morquio syndrome A,5
MAPK targets/ Nuclear events mediated by MAP kinases,2
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways,7
TNF signaling,0
Assembly of the ORC complex at the origin of replication,1
ADP signalling through P2Y purinoceptor 12,2
Extrinsic Pathway for Apoptosis,2
Regulation of gap junction activity,0
Beta oxidation of octanoyl-CoA to hexanoyl-CoA,1
Ras activation uopn Ca2+ infux through NMDA receptor,1
Destabilization of mRNA by Butyrate Response Factor 1 (BRF1),2
Nef and signal transduction,0
Dopamine Neurotransmitter Release Cycle,1
PLCG1 events in ERBB2 signaling,2
Synthesis of 12-eicosatetraenoic acid derivatives,0
Apoptotic cleavage of cell adhesion  proteins,0
Sulfide oxidation to sulfate,1
Signaling by NODAL,0
Inhibition of Host mRNA Processing and RNA Silencing,0
Signalling to RAS,2
Purine metabolism,3
Signaling by BMP,3
Peptide hormone metabolism,7
G alpha (s) signalling events,10
Activation of BIM and translocation to mitochondria,0
"Unblocking of NMDA receptor, glutamate binding and activation",1
TRAF6 mediated NF-kB activation,3
PERK regulated gene expression,3
PI3K/AKT Signaling in Cancer,8
Transcription from mitochondrial promoters,1
Antigen Activates B Cell Receptor Leading to Generation of Second Messengers,1
Release of eIF4E,0
Purine salvage,0
Regulation by c-FLIP,2
Dimerization of procaspase-8,2
eNOS activation and regulation,0
Potassium transport channels,0
Defects in vitamin and cofactor metabolism,6
DAG and IP3 signaling,2
Regulation of AMPK activity via LKB1,1
Transcription-coupled NER (TC-NER),3
TGFBR2 MSI Frameshift Mutants in Cancer,2
Signalling by NGF,19
Signaling by EGFR,13
Type II Na+/Pi cotransporters,0
Synthesis of substrates in N-glycan biosythesis,1
Enzymatic degradation of Dopamine by monoamine oxidase,0
MicroRNA (miRNA) Biogenesis,1
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,2
Synthesis of 15-eicosatetraenoic acid derivatives,0
Astrocytic Glutamate-Glutamine Uptake And Metabolism,0
Trafficking of GluR2-containing AMPA receptors,1
Response of Mtb to phagocytosis,0
Nuclear Envelope Breakdown,2
Activation of Chaperone Genes by ATF6-alpha,1
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha,1
Molybdenum cofactor biosynthesis,0
Translesion synthesis by DNA polymerases bypassing lesion on DNA template,0
Regulation of Insulin Secretion by Glucagon-like Peptide-1,5
Activated NOTCH1 Transmits Signal to the Nucleus,1
Ubiquitin-dependent degradation of Cyclin D1,3
AMPK inhibits chREBP transcriptional activation activity,0
Vitamin D (calciferol) metabolism,1
RNA Polymerase I Promoter Opening,13
Prostanoid ligand receptors,1
Inhibition of Interferon Synthesis,0
Ionotropic activity of Kainate Receptors,2
Gap junction assembly,2
Opioid Signalling,5
Integration of energy metabolism,12
Synthesis of PE,0
MPS I - Hurler syndrome,5
Cholesterol biosynthesis,1
Recycling of bile acids and salts,1
Polymerase switching,0
Aquaporin-mediated transport,3
Activated TLR4 signalling,7
Ficolins bind to repetitive carbohydrate structures on the target cell surface,0
Assembly of the RAD50-MRE11-NBS1 complex at DNA double-strand breaks,0
Anchoring fibril formation,0
Lectin pathway of complement activation,0
Displacement of DNA glycosylase by  APE1,2
Signaling by ERBB2,11
Metabolism of nitric oxide,0
Fibronectin matrix formation,0
Amplification of signal from the kinetochores,0
Resolution of Abasic Sites (AP sites),3
FGFR1c ligand binding and activation,0
Urea cycle,2
Fructose catabolism,0
Platelet sensitization by LDL,1
Termination of O-glycan biosynthesis,4
Bicarbonate transporters,1
Common Pathway,3
Rhesus glycoproteins mediate ammonium transport.,0
Metal ion SLC transporters,0
Minus-strand DNA synthesis,0
Regulation of Complement cascade,3
Intrinsic Pathway,3
Transport and synthesis of PAPS,0
Signaling by FGFR mutants,5
Metabolism of folate and pterines,0
PKB-mediated events,2
Phospholipase C-mediated cascade,4
Phagosomal maturation (early endosomal stage),2
Adenylate cyclase inhibitory pathway,0
Axonal growth stimulation,0
Regulatory RNA pathways,1
Notch-HLH transcription pathway,1
FBXW7 Mutants and NOTCH1 in Cancer,4
Ca-dependent events,1
Cell-extracellular matrix interactions,1
Platelet Aggregation (Plug Formation),2
Phenylalanine and tyrosine catabolism,0
Activation of Matrix Metalloproteinases,1
SLC-mediated transmembrane transport,10
Signaling by Interleukins,10
GPCR ligand binding,49
G1/S Transition,7
Clearance of Nuclear Envelope Membranes from Chromatin,2
mTOR signalling,1
Synthesis of PIPs at the Golgi membrane,2
Linoleic acid (LA) metabolism,0
mRNA Editing,1
Sodium/Proton exchangers,0
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,4
Activation of BH3-only proteins,3
Activation of PUMA and translocation to mitochondria,1
RNA Polymerase II HIV Promoter Escape,5
p38MAPK events,2
Voltage gated Potassium channels,5
Activation of CaMK IV,0
Activation of ATR in response to replication stress,1
Toll Like Receptor 10 (TLR10) Cascade,6
Reversal of Alkylation Damage By DNA Dioxygenases,0
Inositol transporters,0
Phosphorylation of Emi1,0
Metabolism of mRNA,10
Dermatan sulfate biosynthesis,0
Heparan sulfate/heparin (HS-GAG) metabolism,5
CREB phosphorylation through the activation of CaMKK,0
MEK activation,0
Interferon Signaling,10
FGFR1c and Klotho ligand binding and activation,0
MPS II - Hunter syndrome,5
mRNA Splicing - Minor Pathway,4
Stimulation of the cell death response by PAK-2p34,0
Crosslinking of collagen fibrils,0
Integration of viral DNA into host genomic DNA,1
Scavenging by Class F Receptors,0
Regulation of Insulin Secretion by Acetylcholine,1
Norepinephrine Neurotransmitter Release Cycle,1
Integrin alphaIIb beta3 signaling,1
Utilization of Ketone Bodies,0
Metabolism of amino acids and derivatives,12
Generic Transcription Pathway,20
Export of Viral Ribonucleoproteins from Nucleus,0
Pre-NOTCH Processing in Golgi,0
"Transfer of SUMO from E1 to E2 (UBE2I, UBC9)",0
Synthesis and interconversion of nucleotide di- and triphosphates,1
Activation of GABAB receptors,3
Influenza Viral RNA Transcription and Replication,6
mitochondrial fatty acid beta-oxidation of saturated fatty acids,1
Terminal pathway of complement,0
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1
Global Genomic NER (GG-NER),3
Scavenging by Class H Receptors,0
HIV Transcription Initiation,5
Platelet homeostasis,8
Mitotic G1-G1/S phases,7
FCERI mediated NF-kB activation,2
Pyruvate metabolism and Citric Acid (TCA) cycle,4
Formation of RNA Pol II elongation complex,5
Serotonin receptors,3
Prolactin receptor signaling,2
Cleavage of Growing Transcript in the Termination Region,3
PPARA Activates Gene Expression,9
Formation of the Early Elongation Complex,5
EGFR downregulation,4
SMAD4 MH2 Domain Mutants in Cancer,2
Fertilization,3
Destabilization of mRNA by AUF1 (hnRNP D0),3
CTLA4 inhibitory signaling,1
Regulation of the Fanconi anemia pathway,2
Degradation of cysteine and homocysteine,1
Mitochondrial transcription initiation,1
Pre-NOTCH Transcription and Translation,2
Defective HLCS causes multiple carboxylase deficiency,6
Multifunctional anion exchangers,0
Interaction With Cumulus Cells,0
Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),9
Neurophilin interactions with VEGF and VEGFR,0
Death Receptor  Signalling,2
Botulinum neurotoxicity,0
Loss of Function of TGFBR2 in Cancer,2
Defective BTD causes biotidinase deficiency,6
Growth hormone receptor signaling,4
Apoptotic factor-mediated response,0
Abacavir transport and metabolism,0
Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,1
Zinc influx into cells by the SLC39 gene family,0
Downstream signal transduction,13
Ion transport by P-type ATPases,6
Synthesis of dolichyl-phosphate mannose,0
"Sodium-coupled sulphate, di- and tri-carboxylate transporters",0
FGFR4 ligand binding and activation,0
ERK activation,0
Toll-Like Receptors Cascades,10
Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),1
GPVI-mediated activation cascade,2
ABH3 mediated Reversal of Alkylation Damage,0
SHC activation,0
PIP3 activates AKT signaling,8
Regulation of pyruvate dehydrogenase (PDH) complex,0
GRB2 events in EGFR signaling,0
The fatty acid cycling model,0
Regulation of IFNG signaling,1
Signaling by constitutively active EGFR,0
Alternative complement activation,0
Double-Strand Break Repair,2
mTORC1-mediated signalling,0
NCAM signaling for neurite out-growth,5
Inhibition of Insulin Secretion by Adrenaline/Noradrenaline,2
Glycoprotein hormones,0
Heme biosynthesis,0
Early Phase of HIV Life Cycle,2
RORA Activates Circadian Expression,2
Activation of DNA fragmentation factor,4
Gap-filling DNA repair synthesis and ligation in TC-NER,0
CYP2E1 reactions,3
Pyrophosphate hydrolysis,0
Ethanol oxidation,0
Nuclear import of Rev protein,0
ER to Golgi Transport,1
Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,0
Beta defensins,0
ADP signalling through P2Y purinoceptor 1,3
Toll Like Receptor 7/8 (TLR7/8) Cascade,8
Acyl chain remodelling of PG,0
Insulin receptor recycling,1
Recycling of eIF2:GDP,0
Collagen formation,5
Retrograde neurotrophin signalling,1
Formation of annular gap junctions,0
MPS IIIB - Sanfilippo syndrome B,5
Activation of BMF and translocation to mitochondria,1
Spry regulation of FGF signaling,1
SMAD2/3 MH2 Domain Mutants in Cancer,2
Keratan sulfate/keratin metabolism,0
TGF-beta receptor signaling activates SMADs,0
Negative regulators of RIG-I/MDA5 signaling,3
"Monoamines are oxidized to aldehydes by MAOA and MAOB, producing NH3 and H2O2",0
Autodegradation of the E3 ubiquitin ligase COP1,3
Conjugation of salicylate with glycine,0
FGFR3 ligand binding and activation,0
cGMP effects,2
"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription",19
Synthesis of PC,1
Nuclear signaling by ERBB4,2
Costimulation by the CD28 family,2
Signal transduction by L1,2
Toll Like Receptor TLR1:TLR2 Cascade,6
Mitotic Spindle Checkpoint,1
3' -UTR-mediated translational regulation,3
Folding of actin by CCT/TriC,0
Toll Like Receptor 2 (TLR2) Cascade,6
Regulation of APC/C activators between G1/S and early anaphase,5
GP1b-IX-V activation signalling,1
Signaling by NOTCH4,0
APC/C-mediated degradation of cell cycle proteins,5
Phosphorylation of CD3 and TCR zeta chains,1
t(4;14) translocations of FGFR3,0
Base Excision Repair,3
Amino Acid conjugation,0
Conjugation of benzoate with glycine,0
Abnormal metabolism in phenylketonuria,0
Meiotic Recombination,14
Influenza Life Cycle,6
p53-Independent DNA Damage Response,4
Postsynaptic nicotinic acetylcholine receptors,0
Vitamin C (ascorbate) metabolism,0
Regulation of beta-cell development,3
SHC-related events,0
Recruitment of mitotic centrosome proteins and complexes,5
Host Interactions with Influenza Factors,0
"Biosynthesis of A2E, implicated in retinal degradation",0
Regulation of KIT signaling,0
N-glycan trimming and elongation in the cis-Golgi,1
RNA Polymerase II Promoter Escape,5
Citric acid cycle (TCA cycle),3
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,3
Digestion of dietary lipid,1
RNA Polymerase I Promoter Clearance,16
Fc epsilon receptor (FCERI) signaling,12
Nonhomologous End-joining (NHEJ),1
Apoptosis induced DNA fragmentation,4
Orexin and neuropeptides FF and QRFP bind to their respective receptors,1
Regulation of Apoptosis,3
mRNA Capping,4
Endosomal Sorting Complex Required For Transport (ESCRT),4
Post-translational protein modification,21
Hydroxycarboxylic acid-binding receptors,0
NRIF signals cell death from the nucleus,1
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0
Collagen biosynthesis and modifying enzymes,5
Cross-presentation of soluble exogenous antigens (endosomes),3
Regulation of gene expression in early pancreatic precursor cells,1
Retinoid cycle disease events,2
COPII (Coat Protein 2) Mediated Vesicle Transport,1
Constitutive Signaling by NOTCH1 PEST Domain Mutants,3
Regulation of Water Balance by Renal Aquaporins,3
A tetrasaccharide linker sequence is required for GAG synthesis,3
p53-Dependent G1/S DNA damage checkpoint,3
Platelet calcium homeostasis,2
Phase 1 - Functionalization of compounds,8
RAF phosphorylates MEK,0
Pentose phosphate pathway (hexose monophosphate shunt),0
IRS activation,1
Cytokine Signaling in Immune system,20
PI3K Cascade,7
Assembly of the pre-replicative complex,4
Trafficking of dietary sterols,0
ER-Phagosome pathway,3
Receptor-ligand binding initiates the second proteolytic cleavage of Notch receptor,0
"Incretin Synthesis, Secretion, and Inactivation",2
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,4
Scavenging by Class A Receptors,2
SHC-mediated signalling,0
Activation of G protein gated Potassium channels,3
Dual incision reaction in GG-NER,3
Activation of NF-kappaB in B Cells,5
PI3K/AKT activation,8
Adherens junctions interactions,1
Dopamine receptors,0
CaM pathway,1
Transcriptional Regulation of White Adipocyte Differentiation,5
Thyroxine biosynthesis,0
Recognition and association of DNA glycosylase with site containing an affected purine,1
Tat-mediated elongation of the HIV-1 transcript,5
PECAM1 interactions,0
Antigen processing: Ubiquitination & Proteasome degradation,14
Metabolism of polyamines,0
Elevation of cytosolic Ca2+ levels,1
Beta oxidation of palmitoyl-CoA to myristoyl-CoA,0
Mucopolysaccharidoses,5
Antagonism of Activin by Follistatin,0
SLBP independent Processing of Histone Pre-mRNAs,1
Mtb iron assimilation by chelation,0
M Phase,11
mRNA Splicing - Major Pathway,5
G2/M DNA replication checkpoint,0
Mitochondrial Fatty Acid Beta-Oxidation,2
Calnexin/calreticulin cycle,2
Vif-mediated degradation of APOBEC3G,3
Sema4D induced cell migration and growth-cone collapse,0
Fanconi Anemia pathway,4
p75NTR signals via NF-kB,0
RNA Polymerase I Promoter Escape,3
Synthesis of bile acids and bile salts via 24-hydroxycholesterol,0
Phospholipid metabolism,8
Neurotransmitter Release Cycle,3
DNA Damage Recognition in GG-NER,0
Steroid hormones,2
Adenosine P1 receptors,0
NCAM1 interactions,5
"Cell Cycle, Mitotic",21
Attachment of GPI anchor to uPAR,1
"Fatty acid, triacylglycerol, and ketone body metabolism",11
Defects in biotin (Btn) metabolism,6
Golgi to ER Retrograde Transport,3
Cam-PDE 1 activation,0
Bile salt and organic anion SLC transporters,0
Interleukin receptor SHC signaling,3
CDC6 association with the ORC:origin complex,1
Sterols are 12-hydroxylated by CYP8B1,0
WNT ligand biogenesis and trafficking,9
Activation of PKB,0
Synthesis of very long-chain fatty acyl-CoAs,0
Androgen biosynthesis,0
Tandem pore domain halothane-inhibited K+ channel (THIK),0
Rap1 signalling,1
Hypusine synthesis from eIF5A-lysine,0
Sphingolipid metabolism,1
Elastic fibre formation,0
G1/S DNA Damage Checkpoints,4
Amplification of signal from unattached  kinetochores via a MAD2  inhibitory signal,0
Defective MUT causes methylmalonic aciduria mut type,6
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),1
Regulation of Insulin Secretion,10
Phase II conjugation,2
PI3K events in ERBB4 signaling,8
Rev-mediated nuclear export of HIV RNA,0
Degradation of the extracellular matrix,2
Hyaluronan uptake and degradation,0
Bile acid and bile salt metabolism,2
Synthesis of IPs in the ER lumen,0
Inositol phosphate metabolism,4
Signaling by NOTCH2,0
HS-GAG degradation,4
HS-GAG biosynthesis,4
Neurotransmitter uptake and Metabolism In Glial Cells,0
p75 NTR receptor-mediated signalling,5
Pyruvate metabolism,1
Uptake of Carbon Dioxide and Release of Oxygen by Erythrocytes,1
Processing of DNA double-strand break ends,0
Post NMDA receptor activation events,2
The citric acid (TCA) cycle and respiratory electron transport,4
Inactivation of APC/C via direct inhibition of the APC/C complex,1
Effects of PIP2 hydrolysis,3
AKT phosphorylates targets in the nucleus,2
DAP12 signaling,10
Regulation of IFNA signaling,1
PI-3K cascade,8
Oncogene Induced Senescence,1
Hyaluronan biosynthesis and export,0
L13a-mediated translational silencing of Ceruloplasmin expression,3
Inhibition of PKR,0
Fusion of the Influenza Virion to the Host Cell Endosome,0
Intrinsic Pathway for Apoptosis,3
Peptide chain elongation,3
Serotonin Neurotransmitter Release Cycle,1
Release,0
Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels,0
IRS-mediated signalling,7
CRMPs in Sema3A signaling,1
RNA Polymerase III Transcription Initiation From Type 2 Promoter,0
Viral mRNA Translation,4
SCF(Skp2)-mediated degradation of p27/p21,4
Hyaluronan metabolism,0
Regulation of thyroid hormone activity,0
Cyclin D associated events in G1,2
Transcriptional activation of p53 responsive genes,0
TRAF6 mediated IRF7 activation,4
Formation of the Editosome,0
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,6
Cell-cell junction organization,4
Beta oxidation of myristoyl-CoA to lauroyl-CoA,0
snRNP Assembly,1
activated TAK1 mediates p38 MAPK activation,3
Inflammasomes,3
ATM mediated phosphorylation of repair proteins,1
Dissolution of Fibrin Clot,0
Retinoid metabolism and transport,7
"Synthesis of IP2, IP, and Ins in the cytosol",0
Acyl chain remodelling of PE,0
CREB phosphorylation through the activation of CaMKII,1
Activation of Genes by ATF4,3
Peptide ligand-binding receptors,24
Downstream signaling of activated FGFR,10
Formation of editosomes by ADAR proteins,1
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion,0
The proton buffering model,0
NrCAM interactions,0
Synthesis of PA,0
Regulation by TREX1,0
Removal of licensing factors from origins,6
Membrane binding and targetting of GAG proteins,1
APC/C:Cdc20 mediated degradation of Cyclin B,1
Activation of Chaperones by ATF6-alpha,1
Cytochrome P450 - arranged by substrate type,8
Depyrimidination,1
Role of phospholipids in phagocytosis,2
Packaging Of Telomere Ends,12
PKA activation,1
DNA Damage Bypass,0
Regulation of Glucokinase by Glucokinase Regulatory Protein,0
COX reactions,0
Centrosome maturation,5
Toll Like Receptor TLR6:TLR2 Cascade,6
APC/C:Cdc20 mediated degradation of Securin,4
GRB2 events in ERBB2 signaling,0
Energy dependent regulation of mTOR by LKB1-AMPK,1
Small Interfering RNA (siRNA) Biogenesis,1
Ubiquitin-dependent degradation of Cyclin D,3
Biotin transport and metabolism,1
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,1
Removal of aminoterminal propeptides from gamma-carboxylated proteins,5
FGFR1b ligand binding and activation,1
Highly calcium permeable nicotinic acetylcholine receptors,0
Creatine metabolism,1
Sperm Motility And Taxes,1
Cell Cycle Checkpoints,6
Keratan sulfate biosynthesis,0
G2/M Checkpoints,2
Respiratory electron transport,1
Transport of Glycerol from Adipocytes to the Liver by Aquaporins,0
Prostacyclin signalling through prostacyclin receptor,2
Abacavir transmembrane transport,0
TWIK-related alkaline pH activated K+ channel (TALK),0
Arachidonic acid metabolism,5
Virus Assembly and Release,0
Synthesis of Dolichyl-phosphate,0
Amine compound SLC transporters,3
Electron Transport from NADPH to Ferredoxin,0
Defensins,0
Glucose metabolism,4
Ion channel transport,17
Transport of Mature Transcript to Cytoplasm,2
RNA Polymerase II Pre-transcription Events,7
Interconversion of 2-oxoglutarate and 2-hydroxyglutarate,0
Inactivation of Cdc42 and Rac,1
Signalling to p38 via RIT and RIN,0
Glycosaminoglycan metabolism,5
mRNA Decay by 5' to 3' Exoribonuclease,0
Formation of ATP by chemiosmotic coupling,0
RNA Polymerase III Transcription,1
NOTCH1 Intracellular Domain Regulates Transcription,3
NRAGE signals death through JNK,3
Cellular response to hypoxia,1
"Base-Excision Repair, AP Site Formation",2
"Interleukin-3, 5 and GM-CSF signaling",6
CD28 dependent PI3K/Akt signaling,1
Pyrimidine catabolism,0
NOTCH2 Activation and Transmission of Signal to the Nucleus,0
Association of TriC/CCT with target proteins during biosynthesis,1
Branched-chain amino acid catabolism,0
RSK activation,0
SMAC binds to IAPs,0
Biological oxidations,10
Lipoprotein metabolism,1
Constitutive PI3K/AKT Signaling in Cancer,8
Gap junction trafficking and regulation,3
N-Glycan antennae elongation,0
Metabolism of lipids and lipoproteins,36
MPS IIIA - Sanfilippo syndrome A,5
Metabolism of carbohydrates,11
Asparagine N-linked glycosylation,8
Cyclin E associated events during G1/S transition,5
GAB1 signalosome,8
ECM proteoglycans,2
RNA Polymerase I Transcription Initiation,4
Na+-dependent glucose transporters,0
Regulation of activated PAK-2p34 by proteasome mediated degradation,3
NOTCH2 intracellular domain regulates transcription,0
Gap junction trafficking,3
Activation of the AP-1 family of transcription factors,1
Nonsense-Mediated Decay,4
NGF signalling via TRKA from the plasma membrane,15
Presynaptic phase of homologous DNA pairing and strand exchange,0
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1
Mitotic Metaphase and Anaphase,11
Activation of the pre-replicative complex,1
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0
Plasmalogen biosynthesis,1
Phosphate bond hydrolysis by NUDT proteins,2
Formation of a pool of free 40S subunits,3
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,4
Cross-presentation of particulate exogenous antigens (phagosomes),0
Signaling by FGFR2 mutants,2
Hexose transport,2
mRNA 3'-end processing,2
RNA Polymerase I Transcription,17
"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",5
Formation of tubulin folding intermediates by CCT/TriC,0
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0
Regulation of gene expression in beta cells,2
Methylation,1
PI and PC transport between ER and Golgi membranes,1
"BoNT Light Chain Types B, D, and F cleave VAMP/Synaptobrevin",0
Conjugation of SUMO to E1 (UBA2:SAE1),0
Transport of Mature mRNA Derived from an Intronless Transcript,0
Axonal growth inhibition (RHOA activation),1
GABA A (rho) receptor activation,2
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,3
RNA Polymerase II Transcription Initiation,5
Regulation of cytoskeletal remodeling and cell spreading by IPP complex components,1
Negative regulation of the PI3K/AKT network,3
Reuptake of GABA,2
Klotho-mediated ligand binding,0
Muscarinic acetylcholine receptors,1
CD28 co-stimulation,1
mRNA Processing,10
Integrin cell surface interactions,4
Beta-oxidation of pristanoyl-CoA,0
Polymerase switching on the C-strand of the telomere,0
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,3
Electric Transmission Across Gap Junctions,1
Adrenaline signalling through Alpha-2 adrenergic receptor,0
Glyoxylate metabolism,0
Homologous Recombination Repair,1
G1/S-Specific Transcription,2
Downregulation of SMAD2/3:SMAD4 transcriptional activity,0
Sema4D mediated inhibition of cell attachment and migration,0
Kinesins,2
Switching of origins to a post-replicative state,6
SHC1 events in ERBB4 signaling,0
Late Phase of HIV Life Cycle,10
